0 173.8549 112.4342 187.3593 187.7657 174.6001 158.0019 155.3957 163.509 180.7849 92.75788 94.12793 118.706 96.0554 104.524 103.8191 104.8041 109.9968 112.4522 111.7769 116.0417 119.418 118.9029 118.6359 128.0213 129.997 133.2371 132.9892 132.1361 135.2767 139.9968 139.7732 139.6137 145.2598 143.64 142.5108 159.3623 156.5178 156.4878 171.941 166.2553 231.5173 243.0454 247.6451 174.6285 180.7298 180.3096 179.6254 180.361 211.0031 210.6919 271.0162 248.7211 270.4478 247.7706 218.6536 285.4953 236.9219 209.942 243.2316 240.0758 233.4192 236.6023 238.1087 221.4922 220.77 222.4266 268.7036 241.0536 235.8914 282.1534 284.0955 242.7932 289.6428 322.7339 247.1787 292.6274 254.0495 254.6633 256.2029 259.9332 332.9039 309.0705 263.2174 303.9614 266.5446 269.6706 309.5985
173.8549 0 77.43626 97.50384 83.9042 86.09569 74.88876 73.80632 76.96543 79.7738 115.9198 102.3649 99.06066 99.07796 84.70659 98.48878 87.56653 83.94922 82.88797 86.54816 83.18179 82.45061 90.38971 94.22562 94.99358 92.30892 70.94868 77.64462 110.309 75.35223 84.67848 87.67309 90.66806 59.66632 66.65107 72.64033 62.46854 79.26559 97.24438 70.50538 61.51518 70.05933 84.83134 85.94505 81.77498 65.74481 67.50159 70.60709 78.21945 39.00802 40.98672 106.7981 78.29926 104.1744 85.91822 51.84142 118.7133 64.51903 85.13959 69.8404 67.76839 63.70655 65.94787 72.84038 90.98371 93.43556 156.6193 94.85234 115.0261 104.4523 108.2992 110.2425 110.4039 115.79 151.3128 109.2095 119.0842 115.5226 117.2784 116.9307 118.1467 161.15 135.234 119.0879 130.3413 120.2069 120.7594 136.0841
112.4342 77.43626 0 80.4767 77.42475 66.09505 47.72002 44.92215 53.49432 70.2282 100.1699 86.44202 102.7545 84.28671 74.95946 90.51083 78.93352 80.00781 81.30191 84.72308 85.14693 87.53571 94.8736 98.27004 105.9682 105.1234 89.09545 94.84725 121.2642 94.76286 106.1508 108.3744 110.6345 90.21086 94.49339 98.4124 103.7738 113.7014 126.5741 117.899 108.1041 121.2106 131.6435 136.8377 127.0276 120.3412 121.2023 122.7732 128.1288 116.1077 118.423 160.3034 141.5238 160.4151 162.9192 129.1395 175.3416 140.8119 148.4082 144.8068 144.0626 141.0284 143.0498 150.1632 157.4929 158.7577 200.2987 166.6741 181.5045 172.4094 179.9389 182.1065 179.1201 187.5527 214.5951 179.9694 192.5954 186.7833 188.2153 188.5126 190.6253 224.9361 205.9126 192.3519 203.4232 194.1778 195.4789 209.4039
187.3593 97.50384 80.4767 0 14.9265 14.87914 33.71202 36.50342 28.13909 17.73415 176.9421 162.4235 172.9698 159.7537 147.7323 164.2048 151.7531 151.1167 151.5998 155.5201 154.4037 155.7081 164.0808 167.9717 173.2808 171.5192 151.1837 158.1218 189.6273 156.9028 168.3642 171.1739 173.9899 145.6588 152.0543 157.577 154.2417 169.2705 185.9637 165.235 155.3963 83.68094 85.03235 92.77802 176.3307 162.3037 163.9161 166.7581 174.0532 120.5757 126.3349 112.7476 110.9076 115.9849 169.5724 137.748 128.4381 135.6558 182.4678 134.3968 138.2522 141.9947 141.6448 155.4429 187.5167 190.259 252.4786 144.3234 211.0364 200.0662 155.0048 157.3307 205.4519 161.7792 170.903 202.9002 170.3012 208.5486 210.5291 209.6008 209.8154 180.9316 175.5577 209.7266 178.7526 209.7439 208.9366 184.6957
187.7657 83.9042 77.42475 14.9265 0 14.79237 29.90388 32.62425 24.27777 7.21748 169.9608 155.2922 164.0027 152.4726 139.8159 156.2904 143.7781 142.7054 142.9825 146.9547 145.494 146.5352 155.0014 158.95 163.6541 161.7271 140.925 147.944 180.0324 146.5467 157.8356 160.7073 163.5836 134.4706 141.0488 146.7183 142.224 157.6936 174.7425 152.68 142.9807 70.09107 72.87095 80.37802 163.861 149.2264 150.8918 153.8256 161.2351 105.736 111.5486 101.416 97.1284 104.139 154.6515 122.9211 117.2402 120.7639 168.5302 119.6161 123.3774 127.0683 126.7248 140.5246 173.2847 176.1001 239.7706 130.2296 196.6623 185.6419 141.2091 143.5404 190.9426 148.1129 159.6144 188.2585 156.4007 193.849 195.8429 194.8765 195.0351 169.7806 162.459 194.9017 165.1098 194.8825 194.0436 171.0945
174.6001 86.09569 66.09505 14.87914 14.79237 0 18.86855 21.67692 13.25998 10.419 162.0634 147.5447 158.2667 144.8774 132.894 149.361 136.9187 136.3334 136.8474 140.7571 139.7017 141.0605 149.4062 153.2826 158.7329 157.0206 136.8669 143.7656 175.0587 142.6156 154.1316 156.9126 159.7015 131.7797 138.066 143.5069 140.8743 155.5738 172.0375 152.2838 142.3448 82.86066 86.81334 94.13693 163.2806 149.8907 151.4394 154.1746 161.3347 112.4139 117.7875 115.6559 109.4633 118.1336 162.1803 129.3969 131.5013 129.6272 171.2295 129.3273 132.4104 135.0267 135.0857 148.0278 176.8631 179.4377 239.5434 141.9101 200.6815 189.869 153.3511 155.6842 195.494 160.422 173.779 193.4069 168.3416 199.2834 201.2019 200.4467 200.9491 183.9931 175.4021 201.1371 177.4135 201.4354 200.9525 183.4427
158.0019 74.88876 47.72002 33.71202 29.90388 18.86855 0 2.828427 5.784825 22.81228 143.2704 128.7844 140.082 126.1477 114.3449 130.7851 118.3812 117.9553 118.5546 122.432 121.5368 123.0272 131.2989 135.1362 140.9051 139.3024 119.5726 126.3725 157.1681 125.3683 136.9686 139.6861 142.4149 115.3846 121.4323 126.6941 125.4026 139.4346 155.4252 137.499 127.4367 87.28115 94.10207 100.7068 148.2714 136.05 137.4802 140.0166 146.9075 105.8801 110.5568 123.4533 112.2399 125.0192 156.0238 122.2596 139.2004 125.865 159.1861 126.9055 128.8615 129.8345 130.4785 142.0035 165.7046 168.0012 224.5095 142.8077 189.8449 179.3327 155.0561 157.3679 185.2879 162.4131 180.7652 183.9114 169.4751 190.0916 191.9067 191.4121 192.3351 191.1085 178.73 192.9265 179.2412 193.6311 193.6192 185.3213
155.3957 73.80632 44.92215 36.50342 32.62425 21.67692 2.828427 0 8.607347 25.4951 140.5133 126.0406 137.4987 123.415 111.6697 128.1 115.7087 115.3267 115.9483 119.8165 118.9622 120.4844 128.7362 132.5632 138.4061 136.8288 117.2007 123.9758 154.6512 123.0041 134.618 137.3208 140.0357 113.2078 119.2015 124.4227 123.4058 137.2953 153.1829 135.6269 125.5488 88.60023 95.77056 102.2674 146.3489 134.3577 135.7645 138.2615 145.0965 105.513 110.0636 125.1282 113.2652 126.5741 155.6319 121.758 140.8418 125.8968 157.8005 127.1417 128.921 129.6341 130.3697 141.651 164.4688 166.7153 222.5515 143.5105 188.6475 178.1937 155.8589 158.1648 184.201 163.2483 182.2739 182.9453 170.1793 189.1719 190.9686 190.5177 191.5098 192.6272 179.7387 192.1672 180.0361 192.9378 193.0026 186.1182
163.509 76.96543 53.49432 28.13909 24.27777 13.25998 5.784825 8.607347 0 17.2909 148.8037 134.2855 145.2009 131.6215 119.6825 136.1422 123.7113 123.1837 123.7321 127.6291 126.6416 128.06 136.3736 140.2331 145.834 144.1755 124.2322 131.0822 162.1322 130.008 141.5732 144.3213 147.0793 119.6303 125.7881 131.1334 129.2602 143.5838 159.7873 141.085 131.0641 84.40299 90.49419 97.3069 151.9557 139.2611 140.7388 143.3554 150.358 106.41 111.3347 119.7928 109.911 121.5985 156.5297 123.0338 135.5928 125.5418 161.7391 126.1629 128.4773 129.9802 130.436 142.4444 167.9414 170.3404 228.2368 141.093 191.986 181.359 153.1255 155.4469 187.2024 160.4102 177.3954 185.5765 167.7319 191.6567 193.5091 192.9242 193.7039 187.7137 176.3641 194.1586 177.3069 194.7265 194.5567 183.379
180.7849 79.7738 70.2282 17.73415 7.21748 10.419 22.81228 25.4951 17.2909 0 163.0031 148.3517 157.4513 145.555 133.0072 149.4905 136.9836 136.0046 136.3305 140.2926 138.9172 140.0304 148.4756 152.4106 157.2935 155.4185 134.7665 141.7604 173.6692 140.4279 151.7893 154.6383 157.4929 128.6934 135.1925 140.8013 136.8832 152.1184 169 147.6814 137.8858 72.44308 76.53757 83.80311 158.8081 144.6167 146.2395 149.1015 156.4257 103.8316 109.4166 105.4892 99.08078 107.8564 153.2833 120.9339 121.3383 120.1666 164.7695 119.5701 122.8904 125.9246 125.8223 139.1294 169.9176 172.6268 234.8931 131.6368 193.5149 182.5842 143.0035 145.3368 188.0425 150.0533 163.5528 185.6475 158.0285 191.3844 193.3417 192.4812 192.816 173.7879 164.9848 192.8503 167.0479 193 192.3538 173.0722
