0 18.45815 16.66423 20.82436 13.99279 18.28811 110.7511 15.80368 21.41709 12.26915 11.01985 7.615311 14.75374 5.204907 6.160079 12.63037 8.788375 4.518634 9.705492 38.55602 135.3928 41.37857 18.17228 44.53989 39.78746 20.29038 43.28761 41.14021 43.51028 57.8151 46.65576 53.78177 59.33859 64.87789 76.33775 72.08808 75.54781 71.3142 76.58305 75.31705 82.71155 87.94886 88.73903 84.87553 90.6978 61.56628 94.09505 87.44432 90.27255 87.01143 143.8424 132.9836 131.8884 153.7255 173.5205 182.1881 169.5654 176.383 175.2069 202.9471 200.1034 200.7685 173.1364 176.3881 198.8335 187.7437 200.6803 187.6351 205.2469 213.1383 214.65 196.2262 198.7722 199.4011 219.5472 258.5066 232.3823 217.2156 226.8168 232.8785 233.577 230.0292 242.0277 236.7152 237.7776 235.3608 227.8902 236.433 230.8277 233.7668 233.3765 239.7233 230.3633 256.4734 243.2271 244.658 242.668 251.2474 253.2905 248.9237 266.7957 253.5989 253.6651 257.43 258.7226
18.45815 0 2.061553 9.219544 5 9.17878 106.2683 9.899495 15.65248 9.848858 17.02939 16.80476 22.90196 14.03567 15.0333 23.86551 20.61553 17 24.00521 50.34382 152.6255 53.25411 34.98571 56.30275 52.20153 37.04727 55.80323 54.11562 56.85068 69.64194 59.81639 67.47592 74.24958 79.30952 90.27181 86.4523 89.98055 86.27862 91.48285 90.50967 97.62172 103.6491 103.9471 100.449 106.0684 77.66595 109.6221 103.5857 106.4049 105.3423 151.5586 141.9209 141.1958 165.8945 186.634 195.5 187.7711 194.6526 189.9737 216.8165 213.4127 214.2452 191 194.0928 216.9976 206.1965 218.9361 205.2438 220.0568 227.4379 232.8276 214.3362 217.0184 217.5232 234.6955 270.767 247.2219 235.6443 242.2313 247.9366 248.4854 245.685 256.9497 251.9171 252.8102 250.7688 246.3372 252.2003 249.2729 252.2102 251.8134 258.171 248.0988 274.7368 261.6758 261.1441 261.0843 267.5467 269.7347 267.3443 285.0478 270.2601 270.248 275.8881 275.4861
16.66423 2.061553 0 8.5 4.031129 7.905694 105.6278 8.20061 14.39618 7.826238 16.22498 15.6285 22.20923 12.09339 13.00961 22.88695 19.44865 15.00833 22.72664 49.66135 150.5853 52.57614 33.55965 55.65294 51.45143 35.64057 55.05679 53.30338 56.00223 69.03079 59.00212 66.61269 73.22739 78.36613 89.41616 85.52923 89.05195 85.26576 90.48588 89.46647 96.62945 102.5358 102.9138 99.35416 105.0107 75.60589 108.5415 102.3975 105.22 103.64 149.8574 140.1361 139.3879 163.9398 184.6415 193.5006 186.127 192.9822 187.9288 214.7985 211.4149 212.241 189.0007 192.0788 215.3702 204.3997 217.2723 203.2222 218.012 225.4069 231.1955 212.3682 215.0773 215.5571 232.644 268.8185 245.1772 233.7745 240.1755 245.8871 246.4391 243.6261 254.9033 249.865 250.7613 248.7132 244.4857 250.1405 247.4192 250.3542 249.9505 256.3835 246.0859 273.0706 259.8865 259.084 259.205 265.4854 267.6741 265.468 283.3867 268.2019 268.1888 274.0657 273.4295
20.82436 9.219544 8.5 0 12.16553 2.692582 97.14535 5.385165 7.071068 8.602325 23.76973 22.40089 29.80772 15.6205 15.26434 29.89252 26.07681 17.49286 28.90069 57.03069 149.9742 59.94164 38.8973 63.06346 58.66856 41.01829 62.26556 60.36969 62.96825 76.47876 66.03787 73.4983 79.64923 85 96.26006 92.20087 95.70005 91.67879 96.93354 95.77578 103.0776 108.5887 109.2245 105.4751 111.2407 74.33034 114.6909 108.1896 111.018 106.9299 143.5862 134.34 133.7395 159.5118 180.6744 189.6292 189.6444 196.3279 185 211.2245 207.509 208.4322 189.2142 192.0234 218.9652 206.8284 220.64 203.0025 215.0581 222.0923 234.7515 213.0376 216.0926 216.2503 229.9152 264.2631 242.2061 235.5403 237.6405 243.0738 243.5159 241.2802 251.9798 247.1543 247.9234 246.1625 246.4163 247.879 249.3271 252.24 251.7717 258.8499 246.0081 276.39 262.3361 257.4631 260.8639 263.6783 266.0034 267.1516 286.7338 266.748 266.6552 276.2359 272.0778
13.99279 5 4.031129 12.16553 0 11.01136 109.0202 10.44031 17.26268 8.602325 12.20656 11.80678 18.17966 10.19804 11.7047 18.93575 15.6205 13.34166 19.00658 45.63442 148.9907 48.54894 30.01666 51.62364 47.43416 32.07024 51.0392 49.3001 52.00961 65 55 62.62587 69.31089 74.41102 85.42833 81.56592 85.09113 81.34494 86.55698 85.56284 92.69844 98.67715 99.00505 95.48298 101.1163 74.46476 104.6614 98.59513 101.415 100.5684 151.2118 141.2016 140.3647 164.195 184.6327 193.4354 182.9235 189.8321 187.3846 214.5657 211.3575 212.132 187.0241 190.213 212.1329 201.5589 214.1074 201.42 217.4626 225.0356 227.9667 210.1928 212.7628 213.3707 231.9763 269.0899 244.6241 231.165 239.4097 245.2554 245.8617 242.7676 254.3228 249.1812 250.14 247.9516 241.8119 249.2388 244.7529 247.6954 247.3156 253.5138 244.2048 269.9092 257.0219 257.8784 256.6281 264.3639 266.4886 262.8802 280.2146 266.9167 266.9401 271.2973 272.0962
18.28811 9.17878 7.905694 2.692582 11.01136 0 98.00899 2.692582 6.5 6.020797 21.98295 20.35313 27.9866 13.08625 12.61943 27.83994 23.94264 14.84082 26.62705 55.01136 147.5245 57.91589 36.41772 61.05121 56.58843 38.53894 60.17682 58.23444 60.79679 74.46644 63.88466 71.2899 77.31268 82.71185 94.0226 89.91802 93.40905 89.33225 94.59225 93.40369 100.7336 106.1586 106.8469 103.0594 108.8451 71.94616 112.2776 105.7131 108.5415 104.2413 142.6087 133.1596 132.5009 157.8647 178.8994 187.8297 186.9579 193.6379 182.9679 209.3503 205.7213 206.6186 186.6715 189.5106 216.2801 204.1427 217.9501 200.51 213.0358 220.1551 232.0651 210.4525 213.4789 213.6633 227.8448 262.6679 240.1905 232.8798 235.5297 241.0231 241.4896 239.1311 249.9544 245.0816 245.8785 244.0558 243.7483 245.7138 246.6602 249.5741 249.1089 256.164 243.5021 273.6991 259.6507 255.1803 258.2097 261.4288 263.7299 264.4962 284.0431 264.4376 264.3582 273.559 269.751
110.7511 106.2683 105.6278 97.14535 109.0202 98.00899 0 98.93839 91.93927 101.928 118.9528 116.4212 124.5268 107.0676 105.1272 123.2025 119.1623 106.2663 120.4291 148.7756 169.4331 151.4588 125.7759 154.5714 149.6264 127.516 152.9005 150.5155 152.4258 167.3691 155.5576 161.6487 164.7693 170.8216 182.4865 177.6712 180.7668 175.6429 180.6723 178.7569 186.3436 188.8393 191.1344 186.4352 192.4609 112.4342 195.1048 186.741 189.3512 168.3189 92.75788 94.12793 96.0554 132.5728 155.804 164.5781 243.0454 247.6451 172.4869 187.0771 179.5554 181.6199 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 198.191 199.9734 285.4953 236.9219 243.2316 240.0758 214.1871 222.4266 222.3498 268.7036 223.5005 225.0682 224.1279 229.0644 231.8573 230.0352 229.19 231.0621 280.4935 236.0857 282.985 285.4864 284.3919 297.5641 259.1157 322.7339 300.6871 252.3873 291.2524 255.9615 259.7 297.4181 332.9039 262.8971 261.8917 311.0001 269.0208
15.80368 9.899495 8.20061 5.385165 10.44031 2.692582 98.93839 0 7 3.605551 20.39608 18.4716 26.31539 10.63015 10 25.90487 21.93171 12.20656 24.4387 53.05186 145.0833 55.9464 33.97058 59.09315 54.56189 36.09016 58.13777 56.14713 58.66856 72.49828 61.77378 69.11584 75 80.44874 91.80959 87.65843 91.14 87.00575 92.27013 91.04944 98.40732 103.7414 104.4844 100.6578 106.4636 69.58448 109.8772 103.2473 106.0754 101.5529 141.6757 132.0236 131.3059 156.2466 177.1475 186.0517 184.2715 190.9481 180.953 207.494 203.9534 204.8243 184.1331 187.0027 213.5951 201.4572 215.2603 198.0227 211.0284 218.2338 229.3789 207.8702 210.8673 211.079 225.7875 261.0907 238.1883 230.22 233.4309 238.9851 239.4765 236.9932 247.9416 243.0211 243.8463 241.9607 241.0809 243.559 243.9939 246.9089 246.4467 253.4783 241 271.0082 256.9655 252.9056 255.5563 259.1877 261.4643 261.8416 281.3525 262.1345 262.0687 270.8824 267.431
21.41709 15.65248 14.39618 7.071068 17.26268 6.5 91.93927 7 0 10.19804 27.29469 25.17538 33.14363 16.55295 15.26434 32.49712 28.4605 17.20465 30.6635 59.5189 144.8393 62.39391 39.40812 65.55151 60.92618 41.50301 64.4748 62.40593 64.84597 78.92401 67.97794 75.17978 80.70936 86.28441 97.7548 93.49332 96.94586 92.65528 97.92571 96.60745 104.0433 109.065 110 106.0424 111.9129 69.02898 115.2562 108.3744 111.198 104.7091 136.5174 127.2814 126.6935 152.6892 173.9777 182.9597 187.4166 193.944 178.6757 204.647 200.8233 201.7771 184.5318 187.171 216.7701 203.686 218.2476 198.0404 208.7103 215.6038 232.5074 208.6265 211.9104 211.8521 223.6538 257.3887 235.8424 231.8712 231.4584 236.7732 237.1708 235.1796 245.6322 240.8947 241.6113 239.9708 242.86 241.814 245.7519 248.6463 248.131 255.6917 241.1016 273.9124 259.1626 251.6987 257.0992 257.8202 260.2111 263.4008 284.2732 261.0642 260.931 272.8392 266.4443
12.26915 9.848858 7.826238 8.602325 8.602325 6.020797 101.928 3.605551 10.19804 0 17.11724 15 22.94559 7.071068 6.708204 22.38443 18.38478 8.944272 20.83867 49.50253 143.2975 52.39275 30.41381 55.54278 50.9902 32.5346 54.56189 52.55949 55.07268 68.942 58.18075 65.51336 71.40028 76.844 88.20431 84.05355 87.53571 83.40863 88.67231 87.45856 94.81034 100.1726 100.896 97.08244 102.881 68.06614 106.3015 99.70456 102.5329 98.48858 142.6359 132.7023 131.8986 156.1602 176.8227 185.6778 181.1767 187.8972 180.1361 206.9728 203.5927 204.4162 182.044 185.0108 210.4858 198.6555 212.2074 196.0918 210.2189 217.5891 226.2811 205.6234 208.5042 208.8244 224.8755 261.0459 237.3838 227.6187 232.4328 238.1097 238.6504 235.9126 247.1149 242.0997 242.9815 240.9689 238.4303 242.4417 241.3504 244.2724 243.8299 250.6716 239.0188 267.9733 254.1638 251.5199 252.9901 257.8784 260.0988 259.2682 278.3114 260.6808 260.6473 268.1627 265.9362
11.01985 17.02939 16.22498 23.76973 12.20656 21.98295 118.9528 20.39608 27.29469 17.11724 0 3.405877 6.041523 12.36932 14.56022 7.004463 5 14.31782 8.558621 33.44398 143.6964 36.35932 19.64688 39.44617 35.22783 21.50581 38.83298 37.10121 39.82462 52.83938 42.80187 50.44799 57.28001 62.28965 73.24616 69.42622 72.95547 69.29646 74.48788 73.5527 80.62258 86.76994 86.97701 83.54639 89.1207 71.17584 92.69844 86.83317 89.64374 90.95603 154.8419 144.0031 142.9029 164.4536 184.0251 192.6324 172.7542 179.809 185.1486 213.2054 210.535 211.1516 180.4688 183.9837 201.8437 192.4188 204.0221 195.3586 215.1395 223.2353 217.6914 203.0025 205.156 206.1429 229.2684 269.1623 242.2406 222.6685 236.3937 242.6339 243.403 239.467 251.8417 246.3965 247.5419 244.9347 233.118 245.7987 236.0784 239.0397 238.73 244.2442 237.8424 259.8015 247.7645 253.5138 248.2035 260.2427 262.1732 254.4189 270.0727 262.3023 262.4348 262.3075 267.3319
7.615311 16.80476 15.6285 22.40089 11.80678 20.35313 116.4212 18.4716 25.17538 15 3.405877 0 8.105554 9.433981 11.54123 7.494164 3.820995 11.07249 7.256032 34.65977 141.0395 37.56594 18.43909 40.69889 36.26844 20.43771 39.86477 37.98026 40.60542 54.11469 43.65776 51.17226 57.62118 62.8172 73.9635 69.99714 73.51258 69.66204 74.89044 73.84849 81.03579 86.90788 87.29834 83.72574 89.38736 68.12342 92.91394 86.79401 89.61473 89.5377 151.4477 140.5976 139.4971 161.1167 180.7491 189.3733 171.624 178.6097 182.0297 209.9988 207.28 207.9101 178.1039 181.5423 200.7777 190.8471 202.8561 192.8818 212.0363 220.0745 216.6203 200.8064 203.0768 203.9577 226.2149 265.8466 239.1486 220.8707 233.3821 239.5713 240.3202 236.4956 248.7627 243.3554 244.477 241.9244 231.3897 242.8485 234.3438 237.299 236.965 242.7308 235.4438 258.6522 246.2467 250.7123 246.3855 257.401 259.3645 252.6139 268.9406 259.5459 259.659 260.6896 264.6034
14.75374 22.90196 22.20923 29.80772 18.17966 27.9866 124.5268 26.31539 33.14363 22.94559 6.041523 8.105554 0 17.50714 19.55761 3.579455 6.041523 18.82817 7.5 27.45906 142.4609 30.37269 16.50757 33.44398 29.30017 18.02776 32.90137 31.241 34.00735 46.82414 36.93914 44.63743 51.69623 56.57296 67.41291 63.67496 67.20863 63.67496 68.83515 67.97426 74.95665 81.29346 81.36646 78.04166 83.54639 71.38978 87.1579 81.50153 84.30006 87.27256 157.9509 146.7699 145.555 166.0075 185.1277 193.6266 168.5541 175.7008 185.4414 213.898 211.4959 212.0342 178.4615 182.1552 197.5437 188.8664 199.8562 193.6091 215.3474 223.6973 213.3924 200.6053 202.5154 203.721 229.2651 270.5022 242.3898 219.4863 236.2255 242.6617 243.5128 239.1491 251.9327 246.3377 247.5773 244.758 229.8097 245.4027 232.7799 235.7509 235.4835 240.5769 235.8824 255.5954 244.1029 252.6267 245.048 259.4788 261.3054 251.2379 265.8406 261.2757 261.4661 258.8035 266.2216
5.204907 14.03567 12.09339 15.6205 10.19804 13.08625 107.0676 10.63015 16.55295 7.071068 12.36932 9.433981 17.50714 0 2.236068 16.23461 12.16553 3.162278 14.11559 43.01744 138.8215 45.88028 23.34524 49.0408 44.38468 25.46566 47.92703 45.85303 48.30114 62.39391 51.42956 58.66856 64.40497 69.89278 81.30191 77.10383 80.57605 76.40026 81.66667 80.43009 87.80091 93.11182 93.8616 90.02777 95.8358 64.28841 99.24717 92.63369 95.46203 91.92388 143.405 132.9281 131.9555 154.8419 175.0179 183.7696 174.5423 181.3221 177.395 204.7648 201.6928 202.4253 177.0028 180.1361 203.8278 192.4422 205.6259 191.3165 207.4657 215.1395 219.6367 200.3023 202.9877 203.4886 221.9212 259.7132 234.6221 221.7098 229.3142 235.2153 235.8474 232.6402 244.3062 239.1176 240.1041 237.8571 232.4414 239.0983 235.372 238.3044 237.8928 244.4407 234.1367 261.4105 247.94 247.6838 247.1315 254.1776 256.2955 253.3969 271.7393 256.7187 256.7431 262.0615 261.8985
6.160079 15.0333 13.00961 15.26434 11.7047 12.61943 105.1272 10 15.26434 6.708204 14.56022 11.54123 19.55761 2.236068 0 18.08487 14.03567 2.236068 15.66046 44.5926 137.6028 47.43416 24.20744 50.59644 45.88028 26.31539 49.39636 47.2705 49.65884 63.90618 52.80152 59.94164 65.45991 71.02112 82.49242 78.23043 81.68537 77.42093 82.69086 81.40025 88.81441 93.95952 94.81034 90.90655 96.74968 62.8172 100.1249 93.38094 96.20811 91.7878 141.2091 130.7704 129.8124 152.8692 173.1278 181.899 174.4706 181.197 175.6929 202.9529 199.8224 200.5717 176.0028 179.0698 203.7785 192.0443 205.5067 190.213 205.7693 213.3776 219.5745 199.4242 202.2004 202.6173 220.2726 257.751 232.9297 221.1272 227.706 233.5535 234.1645 231.0709 242.6251 237.4768 238.4387 236.2478 231.9052 237.5479 234.8297 237.7562 237.3268 244.0558 233.0772 261.2754 247.5505 246.2707 246.5218 252.7256 254.8733 252.7944 271.6123 255.3439 255.3507 261.5937 260.5472
12.63037 23.86551 22.88695 29.89252 18.93575 27.83994 123.2025 25.90487 32.49712 22.38443 7.004463 7.494164 3.579455 16.23461 18.08487 0 4.069705 17.00184 4.069705 27.17191 138.9482 30.07595 13.28768 33.21238 28.77608 14.96036 32.37379 30.50922 33.15965 46.62684 36.19479 43.75 50.38415 55.48029 66.5512 62.64234 66.16504 62.41444 67.62278 66.64505 73.76356 79.81611 80.0816 76.60328 82.20592 67.82007 85.76749 79.84399 82.65629 84.41601 154.9131 143.6185 142.3686 162.5625 181.6165 190.1028 165.9821 173.0768 181.8683 210.3461 207.9677 208.4984 175.0773 178.736 195.0334 185.9679 197.2665 190.1764 211.7713 220.1308 210.8823 197.3134 199.2901 200.4357 225.6858 267.0173 238.8121 216.4407 232.6469 239.0825 239.9345 235.5734 248.3541 242.7582 243.9981 241.1795 226.8128 241.8296 229.7794 232.7468 232.463 237.7332 232.4921 253.0315 241.2567 249.0834 241.9939 255.9259 257.7607 248.1936 263.2923 257.7456 257.9303 255.8883 262.7004
8.788375 20.61553 19.44865 26.07681 15.6205 23.94264 119.1623 21.93171 28.4605 18.38478 5 3.820995 6.041523 12.16553 14.03567 4.069705 0 13.0384 3.640055 31.12073 138.7997 34.0147 14.86607 37.16181 32.64966 16.80774 36.23534 34.30015 36.89173 50.56679 39.96248 47.43416 53.8145 59.03389 70.21396 66.21933 69.73163 65.8559 71.08758 70.03571 77.23341 83.08728 83.48653 79.9062 85.57161 66.64083 89.09545 82.9759 85.79627 86.12781 151.9901 140.8849 139.7006 160.5615 179.9034 188.4602 168.0744 175.0922 180.6793 208.9001 206.3492 206.9299 175.4822 179.0112 197.2014 187.5367 199.3239 190.3943 210.6419 218.8356 213.0466 198.0025 200.1599 201.1429 224.6976 265.1667 237.7239 217.7183 231.7693 238.0747 238.8724 234.7966 247.305 241.8083 242.9856 240.3081 228.1863 241.1058 231.145 234.1047 233.7884 239.3851 232.8605 255.1137 242.9038 248.6951 243.2488 255.453 257.3593 249.4674 265.3945 257.4539 257.5985 257.4107 262.4668
4.518634 17 15.00833 17.49286 13.34166 14.84082 106.2663 12.20656 17.20465 8.944272 14.31782 11.07249 18.82817 3.162278 2.236068 17.00184 13.0384 0 14.22146 43.06391 135.7251 45.88028 22.2036 49.0408 44.27189 24.30021 47.75982 45.59057 47.92703 62.29767 51.07837 58.13777 63.51378 69.11584 80.62258 76.32169 79.76528 75.45197 80.72243 79.40403 86.83893 91.90396 92.80086 88.86507 94.72328 61.13101 98.0816 91.28527 94.11164 89.55445 140.8013 130.1969 129.1869 151.8223 171.9368 180.6772 172.2353 178.9638 174.2441 201.6448 198.6001 199.3239 174 177.1017 201.5427 189.842 203.2732 188.2658 204.3135 212.0024 217.3391 197.3651 200.105 200.5554 218.7624 256.6822 231.4691 218.9663 226.1526 232.0579 232.6929 229.4779 241.1514 235.9582 236.9473 234.6955 229.7325 235.9364 232.6585 235.5865 235.1616 241.8517 231.106 259.0429 245.3472 244.5368 244.3686 251.0244 253.147 250.6392 269.3794 253.5794 253.6001 259.4056 258.7645
9.705492 24.00521 22.72664 28.90069 19.00658 26.62705 120.4291 24.4387 30.6635 20.83867 8.558621 7.256032 7.5 14.11559 15.66046 4.069705 3.640055 14.22146 0 28.93527 135.5909 31.78443 11.2361 34.94639 30.26962 13.20038 33.81198 31.75295 34.23814 48.28302 37.35305 44.67941 50.76662 56.10036 67.39622 63.30284 66.80007 62.80326 68.05166 66.93467 74.19737 79.88451 80.38812 76.72842 82.43937 63.9707 85.93166 79.68218 82.50606 82.48788 150.9015 139.5713 138.3131 158.5221 177.6288 186.1317 164.4483 171.4599 178.0316 206.428 204.0031 204.5464 172.0705 175.6424 193.5825 183.9028 195.6943 187.0461 207.9573 216.2597 209.427 194.5103 196.6246 197.6462 221.9262 263.0034 235.0144 214.1121 228.9329 235.3157 236.1467 231.9031 244.5715 239.0146 240.2296 237.4684 224.569 238.1832 227.5286 230.4892 230.1766 235.7477 229.463 251.4855 239.2666 245.6013 239.6461 252.4005 254.272 245.8623 261.768 254.3153 254.4784 253.7804 259.3021
