0 171.1724 112.4342 200.3124 199.9796 182.6569 199.4242 92.75788 94.12793 96.0554 142.0905 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.2957 322.7339 306.8546 332.9039
171.1724 0 77.41619 115.7941 112.4821 95.6288 98.37905 111.3161 97.91655 94.62987 104.2637 89.95181 90.91535 40.39869 41.53444 111.5257 82.52927 108.7574 51.8153 123.1965 66.25218 72.10395 69.47492 151.8352 97.74994 112.1732 155.1264 135.9501 164.8824
112.4342 77.41619 0 95.47382 94.11761 74.7025 89.84526 100.1699 86.44202 84.28671 126.8267 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 181.8023 214.5951 203.6787 224.9361
200.3124 115.7941 95.47382 0 3.691206 22.3054 19.82128 192.6246 178.1305 175.4779 208.2408 87.70547 95.66632 131.8 137.8305 113.5393 116.2207 117.5383 149.0008 128.8036 144.9181 142.8084 147.3252 267.1513 150.1366 223.9871 171.0123 176.9075 180.7609
199.9796 112.4821 94.11761 3.691206 0 20.05779 16.13013 190.644 176.108 173.4218 205.5861 84.35713 92.30711 128.1508 134.1944 110.4401 112.6749 114.3487 145.35 125.7757 141.2272 139.1281 143.6355 263.9519 146.5712 220.4279 168.0483 173.5529 177.8416
182.6569 95.6288 74.7025 22.3054 20.05779 0 17.58868 170.5934 156.0519 153.364 186.0293 83.94105 91.52555 115.6343 121.2695 112.2403 108.5039 115.1411 132.7609 128.0293 131.4939 130.5931 134.1628 246.1558 141.5781 205.7283 170.4592 171.7303 180.5803
199.4242 98.37905 89.84526 19.82128 16.13013 17.58868 0 182.7033 168.027 165.1953 194.4577 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 204.9589 155.3956 159.0228 165.3796
92.75788 111.3161 100.1699 192.6246 190.644 170.5934 182.7033 0 14.72715 17.75528 49.36598 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 151.6174 264.8345 241.4974 274.2066
94.12793 97.91655 86.44202 178.1305 176.108 156.0519 168.027 14.72715 0 3.28718 51.95404 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.3344 252.2328 229.8446 261.7317
96.0554 94.62987 84.28671 175.4779 173.4218 153.364 165.1953 17.75528 3.28718 0 51.65511 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.2676 248.9687 226.6501 258.4744
142.0905 104.2637 126.8267 208.2408 205.5861 186.0293 194.4577 49.36598 51.95404 51.65511 0 193.3727 193.3517 125.865 121.2642 211.7871 179.8055 207.8702 122.0901 221.0526 145.7978 154.7773 147.9678 82.13988 182.2395 107.1689 245.1124 217.1175 253.571
243.0454 89.95181 131.6435 87.70547 84.35713 83.94105 70.07811 199.4492 185.3345 182.0803 193.3727 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 166.1274 87.04947 89.20202 97.32035
247.6451 90.91535 136.8377 95.66632 92.30711 91.52555 77.93034 201.3944 187.4587 184.188 193.3517 7.98088 0 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 161.6882 80.09046 81.24589 90.41761
211.0031 40.39869 116.1077 131.8 128.1508 115.6343 112.2543 144.4611 132.4055 129.1869 125.865 75.18643 72.57291 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 151.9268 59.80176 94.35967 120.8113 97.62172 129.9433
210.6919 41.53444 118.423 137.8305 134.1944 121.2695 118.3652 141.7674 130.1085 126.9262 121.2642 81.7435 78.96093 6.708204 0 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 145.3945 62.5 87.77204 124.4489 99.76472 133.3501
271.0162 111.5257 160.3034 113.5393 110.4401 112.2403 97.31953 222.6995 209.0017 205.719 211.7871 29.35767 23.46651 87.44411 93.22109 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 236.3941 54.13107 169.6681 58.21891 66.36695 68.36463
