0 97.19539 102.6119 133.3485 115.8722 112.4342 145.7335 94.79368 114.3931 149.3064 147.3362 151.279 111.7185 186.6938 173.0388 116.1742 155.3957 121.1317 173.1885 125.1221 113.5251 161.1379 121.9198 118.7774 191.4388 161.1284 92.75788 94.12793 103.5726 96.0554 104.2729 111.8119 110.3887 114.9395 121.5974 187.0467 128.2766 134.1323 132.0138 142.3483 243.0454 170.0457 171.2668 247.6451 172.4869 176.55 211.0031 210.6919 271.0162 248.7211 270.4478 252.0845 223.5228 219.5384 218.6536 238.3829 285.4953 227.4044 236.9219 243.2316 240.0758 233.9606 222.4266 242.5901 268.7036 271.514 245.9569 293.6634 264.6773 250.7934 281.8552 241.6519 283.0717 267.4751 322.7339 290.5308 297.1234 332.9039 269.6706
97.19539 0 10.60757 46.04022 23.68809 21.98517 58.7089 19.33974 18.29657 60.37603 58.32965 62.4234 14.5231 101.4009 84.9314 19.32207 65.83678 24.84514 80.27819 28.64598 16.64575 69.73643 24.8062 21.65924 101.629 68.49548 78.56259 65.17321 74.6584 63.22366 57.17978 38.38595 40.41573 44.57943 87.53206 92.51422 74.65843 93.81341 80.33066 77.47396 146.0701 101.4511 107.9124 150.502 103.8336 110.6109 119.2497 120.3706 173.8438 151.9959 173.2561 158.4794 134.2732 130.5372 130.0936 145.2344 188.3024 140.8254 144.9281 150.1053 148.1742 148.1938 185.081 157.7022 174.0412 177.9738 171.549 198.2749 173.3864 166.6462 188.1259 174.3664 192.9096 183.6758 225.9086 198.5401 203.1623 236.1397 192.0781
102.6119 10.60757 0 35.95807 14.17897 11.76965 48.79671 29.70613 12.28431 50.8303 48.77012 52.89058 13.34127 91.6568 75.49618 14.93246 56.4985 18.81899 80.47849 22.82799 17.10335 60.91575 20.95689 20.10762 92.65691 60.06337 89.16945 75.73691 85.09993 73.74315 67.32312 46.98076 49.38001 53.15601 97.5556 85.02596 83.68847 103.3581 89.35275 85.10041 140.5698 107.7737 114.8594 145.4116 110.0872 117.1269 119.3206 121.021 168.8548 148.554 168.6333 157.3092 135.1452 131.5424 131.2575 144.3897 183.6366 142.4917 144.6178 149.2331 147.8752 150.0142 193.6274 159.6678 172.2026 176.7205 175.7199 195.8783 173.1476 168.723 186.7272 179.7135 192.9713 185.6963 222.1403 197.8764 201.581 232.4372 195.4416
133.3485 46.04022 35.95807 0 22.46762 24.19076 12.95822 63.38611 30.313 15.96258 13.98903 17.95592 37.41645 55.84128 40.26848 31.95582 22.04726 26.99431 78.75556 26.24049 39.83889 28.09554 31.71792 36.65699 58.27085 28.89842 123.3814 109.311 117.6056 106.9526 98.64944 74.55515 77.72189 80.08392 127.6358 55.4444 110.2007 131.2253 115.6159 106.7811 115.3746 123.8679 132.7751 121.3901 125.8335 133.4535 113.7083 117.2721 144.6244 129.7892 145.55 145.8067 131.4134 128.4347 128.7013 134.448 160.1429 141.1344 136.4713 139.0129 139.6393 148.8865 215.8239 158.6975 158.0391 164.3797 181.9103 179.3607 164.2918 167.8515 173.6654 189.982 184.6331 184.1781 200.8657 187.009 187.6117 211.2435 198.347
115.8722 23.68809 14.17897 22.46762 0 3.807325 35.02622 41.0464 9.118053 36.76854 34.7136 38.82417 16.13518 77.73531 61.40159 11.98191 42.36209 10.42884 74.46655 13.31409 19.40416 46.74595 15.36591 18.3294 78.47906 45.97633 101.0818 87.15258 95.78931 84.89074 77.16297 54.21522 57.13795 60.09999 106.7509 71.27904 90.74052 111.2929 96.30918 89.56924 127.9747 109.7442 117.7518 133.1261 111.9179 119.2899 112.5222 114.9124 156.5925 137.7199 156.6718 148.7881 129.176 125.7711 125.6875 136.3094 171.6066 137.4625 137.1521 141.0914 140.4011 145.1259 198.9241 154.901 162.8892 168.0188 173.8536 185.9098 165.6042 164.0452 177.8298 179.5621 185.6936 180.8578 210.811 189.7495 192.4401 221.1503 192.3459
112.4342 21.98517 11.76965 24.19076 3.807325 0 37.03213 40.22617 10.66797 39.1695 37.10795 41.23106 16.97537 79.9062 63.84464 13.94533 44.92215 13.66667 77.92657 16.87865 20.61553 49.63478 18.24829 20.48475 81.20308 49.0694 100.1699 86.44202 95.38015 84.28671 77.03279 54.81788 57.60425 60.81758 106.892 74.63243 91.5242 111.8459 97.13135 91.04944 131.6435 111.8537 119.6625 136.8377 114.0614 121.3692 116.1077 118.423 160.3034 141.5238 160.4151 152.5307 132.6781 129.2478 129.1395 140.0192 175.3416 140.8515 140.8119 144.8068 144.0626 148.5 200.2987 158.2632 166.6741 171.7747 176.7765 189.714 169.2776 167.399 181.5972 182.1726 189.3476 184.2388 214.5951 193.4716 196.2199 224.9361 195.4789
145.7335 58.7089 48.79671 12.95822 35.02622 37.03213 0 75.49845 42.18729 5.093271 4.500434 6.334738 49.07581 42.89964 27.44506 43.34764 10.50019 37.86091 80.09919 36.16883 51.04781 17.60002 41.95985 47.18353 45.70585 19.83728 135.3025 121.0571 128.9548 118.5891 109.7597 85.00958 88.30135 90.24567 138.1312 45.44782 119.7421 140.9776 125.0148 114.9043 106.1826 129.9204 139.2891 112.6078 131.7393 139.4336 112.3699 116.5488 135.5382 123.0163 136.9033 141.6459 130.4076 127.7155 128.1806 131.0506 151.2291 140.8363 133.7241 135.4377 136.8082 148.5549 223.127 158.2914 152.7177 159.6841 183.8211 172.9567 160.9075 167.3721 168.6094 193.2634 181.2429 183.2959 192.5553 182.6602 182.1017 202.9159 198.94
94.79368 19.33974 29.70613 63.38611 41.0464 40.22617 75.49845 0 33.32029 76.41798 74.43802 78.40213 26.66165 117.375 100.3838 32.54727 81.3804 38.40851 78.39482 41.29911 25.67868 84.23421 35.86983 30.85836 115.9385 82.31692 60.03557 46.21679 55.39461 44.10521 37.8881 22.41974 23.39379 28.18476 68.28629 104.0794 56.65222 75.0067 62.28629 61.81035 153.0973 87.66603 92.95581 156.7028 90.13196 96.3578 116.4164 116.4598 179.6299 155.0879 178.3501 157.3066 129.7149 125.7975 125.0741 143.634 193.3591 134.7362 142.3583 148.4904 145.54 141.7315 167.3157 150.8711 173.9309 176.7527 160.7256 198.9932 170.3597 159.527 187.083 161.5334 189.1718 176.5098 229.0228 196.0746 202.3408 239.0764 182.5045
114.3931 18.29657 12.28431 30.313 9.118053 10.66797 42.18729 33.32029 0 43.16699 41.16802 45.17159 7.18247 84.2089 67.39524 3.399346 48.30603 6.743309 69.12806 10.73028 10.28618 51.74322 8.933396 9.90861 83.64529 50.32009 93.16011 79.01705 87.32378 76.6413 68.48694 45.16421 48.13407 51.01334 97.86392 74.23929 81.63426 102.2308 87.19789 80.55726 128.6577 101.1866 109.0092 133.3724 103.3964 110.7012 107.7658 109.72 156.7961 136.2723 156.489 145.2907 123.9164 120.3888 120.1865 132.4712 171.5048 131.6683 132.8726 137.3019 136.13 139.2625 189.8811 148.9811 160.0356 164.6701 166.5906 183.6315 161.3972 158.0855 174.6394 171.6748 181.3137 174.9965 209.8823 185.9714 189.4507 220.1747 185.6245
149.3064 60.37603 50.8303 15.96258 36.76854 39.1695 5.093271 76.41798 43.16699 0 2.061553 2.061553 49.79227 41.07615 24.67518 43.94757 6.103278 38.22775 76.15508 36.05282 51.41255 12.76823 41.87183 47.16593 42.36026 14.7667 135.8869 121.505 129.061 118.9475 109.7277 84.62417 87.98011 89.65877 137.6207 40.63558 118.7052 140.0143 123.8881 113.1691 101.2781 127.2871 136.8143 107.6469 129.0475 136.7545 107.7694 112.0547 130.6276 117.9248 131.9327 136.6539 125.8448 123.2082 123.7103 126.1381 146.297 136.3957 128.8885 130.5038 131.96 144.1007 220.8765 153.8148 147.6482 154.6473 179.8339 167.8635 155.9834 162.8752 163.5503 189.6347 176.312 178.7167 187.5569 177.6432 177.0223 197.9204 194.6388
