0 191.6926 189.8731 171.5696 174.0049 177.1821 190.5411 163.0218 187.6262 161.6608 176.0125 189.7839 159.9801 190.0954 187.5681 159.4351 157.1921 169.3055 165.7654 167.1004 161.6112 159.8968 164.8072 182.3917 172.8569 184.408 180.0177 162.4532 185.3012 174.0355 170.2088 160.3213 149.127 165.2345 183.2229 178.0059 175.3272 165.675 179.0663 171.107 145.721 167.1268 156.254 154.6662 172.7797 169.4278 160.2103 175.9579 172.5931 158.2322 143.3706 176.5999 173.8657 145.6924 171.7771 153.3536 136.0568 145.3805 150.224 140.7772 152.5306 149.6319 148.0048 129.0937 150.3511 172.6702 150.7633 149.4605 143.6215 156.0564 149.9218 147.2898 148.9968 140.8135 154.6287 138.6229 163.4513 139.7255 135.992 166.5964 136.4338 124.3482 132.6893 129.5903 159.5544 127.2214 121.2834 146.3212 128.3284 118.2486 123.4729 115.1681 124.6213 120.6601 115.2207 155.5623 125.7662 123.7637 121.1578 145.4789 121.6944 114.1875 159.2653 154.3764 144.6152 124.9307 113.0113 145.5624 120.0137 154.521 149.8432 144.7821 142.7645 151.4757 120.108 152.4015 146.4864 131.7655 151.3626 123.2465 129.3793 126.1616 144.5028 147.6088 129.8558 125.4834 123.7622 141.7786 121.5881 125.1227 140.011 67.18241 141.982 131.3334 111.3967 131.3113 97.39942 131.6573 94.12999 126.2812 121.7994 127.8832 120.9588 124.3718 131.7447 134.2948 88.08575 90.06016 108.8749 151.9872 164.5748 49.09035 51.24573 161.6889 111.8296 84.94662 109.7111 62.10642 124.5015 74.36726 79.32197 77.6234 161.4554 103.6506 158.8924 163.484 166.4288 158.6115 161.6083 138.7176 168.07 138.6652 171.1459 128.221 183.5941 172.9117 132.1372 175.7377 183.9771 180.1115 168.5869 135.6997 186.0642 183.6815 187.4462 137.1571 136.8758 136.5312 137.2357 180.2286
191.6926 0 4 49.09175 26.24881 16.50757 19.27596 57.87055 15.55635 60.01666 16.27882 22.2036 56.02579 24.41311 22.67157 53.16014 63.78871 22.47221 26.90725 24.59675 31.81981 35.60899 27.01967 33.30165 26.92582 40.31129 35.60899 30.23611 47.42362 38.29572 33.83785 32.75668 45.25483 188.3057 46.66905 41.40048 40.49691 36.62725 49.89433 41.59327 47.01064 41.14 38.32754 38.83298 45.79301 44.72136 40.31129 51.40039 48.54894 41.10961 48.54894 53.41348 51.0392 46.09772 50.77401 45.76707 55.79021 50.47528 49.61451 52.20153 52.61179 52.65216 53.03772 62.96825 54.45181 69.40461 56.88585 56.56854 57 61.35145 59.03389 58.42089 67.99772 59.03389 63.24555 61.07373 70.71068 62 62.28965 74.09453 63.12686 68.62215 67.18631 67.74216 76.02631 70.71068 72.8011 77.00605 71.34424 75.96052 74.8131 78.1089 75.42546 77.10383 79.12016 85 77.10383 77.31753 77.78175 81.60882 78.51751 80.77747 89.47067 86.8159 83.6675 81.00617 83.19856 87.59566 83.21658 93.4893 90.62009 89.65071 88.88757 94.93682 89 98.89894 96.20811 91.41116 100.7224 92.5983 95.35198 94.76286 101.5551 103.6195 97.67292 97.37171 96.57251 104.6757 99.50377 101.1187 107.4125 140.1214 114.826 130.7708 230.7553 133.9291 219.4863 136.1249 218.2 174.0869 175.1371 179.2931 183.7492 185.3348 192.8874 195.0282 200.09 208.0223 283.196 316.2815 341.6211 231.8728 236.7826 328.7115 225.8953 227.3785 230.0196 248.4854 240.962 250.14 249.8259 252.9439 340.3874 260.8587 344.9007 348.4552 351.0912 282.8657 348.0014 329.4143 354.0056 329.621 358.3161 319.7655 367.637 359.2005 323.7854 362.0014 368.7303 365.8265 292.3923 327.3851 371.9878 369.2425 372.3238 328.7096 328.2986 327.5668 328.4022 368.215
189.8731 4 0 45.09989 22.47221 13.43503 22.706 53.93515 18.60108 56.08921 13.89244 25.55386 52.15575 27.78489 25.80698 49.33559 59.90826 20.61553 24.41311 23.08679 29.12902 32.55764 25.76941 36.06938 28.23119 43.27817 38.20995 29.52212 50.44799 40.42972 35.34119 32.14032 42.52058 184.379 49.57822 43.93177 42.80187 37.73887 52.57481 43.56604 44.65423 42.71417 38.01316 38.20995 48.01042 46.64762 41 53.90733 50.80354 41.59327 46.52956 55.97321 53.41348 44.59821 53.00943 46.05024 53.82816 50.11975 49.87184 51.1957 53.36666 53.10603 53.33854 60.90156 55.10898 71.8401 57.72348 57.27128 57.14018 62.76942 59.90826 59.03389 69.14596 59.03389 64.62198 61.0082 72.71864 62.1289 62.03225 76.27582 63 67.44627 67.00746 67.26812 77.89737 70.25667 71.80529 78.22488 71.06335 74.95332 74.33034 76.92204 75.10659 76.53104 78.1025 86.76981 77 77.05842 77.31753 82.8734 78.16009 79.83107 91.41663 88.54942 84.92497 81.05554 82.37718 88.95504 83.02409 95.26935 92.19544 91.00137 90.13878 96.60745 89.08984 100.6231 97.6934 92.19544 102.4158 92.98626 96.10411 95.35198 103.0022 105.1903 98.48858 97.98597 97.08888 106.0424 99.985 101.789 108.7326 137.4409 116.2454 131.8977 227.4379 135.0592 216.2673 137.2662 215.0145 174.9921 175.9346 180.2054 184.4807 186.1317 193.7908 195.9694 200.01 207.9236 280.5281 313.3226 338.9144 230.5407 235.3763 325.7841 226.074 226.9736 230.1065 247.081 241.2227 249.0984 248.9277 251.9275 337.7377 260.3522 342.5091 346.013 348.633 283.2266 345.6255 327.3497 351.602 327.5882 355.9715 318.022 365.137 356.8095 322.0016 359.6067 366.2595 363.402 292.8092 325.5718 369.5683 366.8079 369.8554 326.9648 326.5884 325.9264 326.7415 365.9102
171.5696 49.09175 45.09989 0 24.5153 36.09016 65.46039 10.63015 60.53098 12.80625 39.05125 67.74216 11.9257 69.87131 67.08204 12.16553 17.69181 40.31129 35.35534 42.48529 32.90137 28.3196 44.55965 74.33034 60.53924 81.90849 75.27284 49.29052 88.86507 74.42488 66.64083 51.0392 33.61547 139.761 87.31552 79.84986 77.47258 65.98653 88.5444 76.02631 39.44617 72.74957 56.22277 53.90733 81.3941 78.29432 65.45991 88.56636 84.07735 64.40497 44.41846 90.80198 87.20665 49.20366 85.88364 65.97443 49.0456 63.42936 68.49526 58.00862 75.16648 72.52069 71.42129 52.20153 75.74299 104.4462 79.30952 77.83315 72.91776 88.23831 81.3941 78.49204 91.50298 73.10951 89.4986 74.02702 101.8332 76.6942 73.00685 106.5082 75 67.62396 77.66595 74.94665 105.423 77.52419 73.00685 100.0911 79.92496 75.39231 80.5295 74.94665 82.8553 81.3941 77.83315 112.6987 86.60831 85.08819 83.18654 104.6614 85 80.05623 118.5622 114.0219 106.4483 91.58603 83.57033 111.036 90.82401 120.6783 115.9741 112.8284 111.1261 120.9339 98.9798 125.1759 120.2414 108.6002 126.5741 105.4346 111.8302 109.5536 124.8257 128.0352 114.6211 112.1885 110.4049 126.9055 112.681 116.211 128.9759 110.0727 137 148.9463 189.9316 151.9901 180.0821 154.2077 179.2603 188.0725 187.843 193.2046 195.4255 197.7296 206.3223 208.8492 201.6383 209.1335 250.4596 279.5636 307.9799 217.0829 220.9525 292.329 229.9521 224.2878 232.8798 232.4672 245.7097 238.6797 240.1687 241.7514 307.4781 255.8833 315.2436 318.1336 320.5511 288.1639 318.5232 304.0219 324.1389 304.6309 329.171 298.5297 336.4714 329.4617 302.0017 332.2002 337.929 335.6263 298.2453 305.1967 341.8158 338.8953 341.5333 307.376 307.4053 307.5614 308.1331 339.5133
174.0049 26.24881 22.47221 24.5153 0 11.59741 41.09212 32.06244 36.12478 34.1321 14.56022 43.28972 29.87567 45.39824 42.57934 26.92582 37.65634 17.02939 13.89244 19.79899 14.71394 14.31782 22.50694 49.98 36.71512 57.58472 51.07837 27.69878 64.62198 50.73029 43.26662 30 25 162.276 63.15853 55.9017 53.7122 43.31923 64.70789 52.69725 29.27456 49.90491 36.05551 34.48188 57.98276 55.21775 43.86342 65 60.74537 43.27817 33.01515 67.23095 63.81222 34.52535 62.68174 45.97962 39.92022 45.95959 49.16299 43.17407 55 53.11544 52.47857 45.89118 56.0357 81.60882 59.40539 58.24946 55.00909 67.26812 61.61169 59.36329 71.73824 55.9464 68.76772 57.38467 79.98125 59.5063 57.24509 84.38602 58.87274 57.07889 62.29767 60.87693 84.14868 63.78871 62.20129 80.74053 65.52099 65.12296 67.46851 66 69.12308 69.05071 68.06614 92.09777 72.12489 71.30919 70.40597 85.44589 71.80529 70.11419 97.62172 93.60556 87.3742 76.844 73.24616 91.83681 77.36924 100.3855 96.2133 93.76167 92.358 101.0445 84.77028 105.2616 101.0198 91.67879 106.827 90.20039 95.27329 93.62158 105.9581 108.8118 97.94386 96.31329 94.89073 108.4528 97.49872 100.3195 110.8051 118.0042 118.7266 132.3782 205.6429 135.5065 194.7491 137.7425 193.5956 173.6383 173.954 178.8435 182.0443 184.0543 192.2617 194.6407 192.9378 200.6969 260.8237 292.5582 319.019 216.8317 221.2894 305.1184 220.2514 218 223.7588 232.9635 235.7716 236.7551 237.3057 239.7002 318.0543 250.6995 323.8248 327.1238 329.6786 278.1524 327.0015 310.0449 332.8618 310.4207 337.4655 302.1539 346.0058 338.1154 305.9444 340.8959 347.242 344.5693 288.0126 309.3768 350.7506 347.9325 350.8447 311.0772 310.8585 310.5173 311.2379 347.5575
177.1821 16.50757 13.43503 36.09016 11.59741 0 29.52647 43.50287 24.54588 45.52472 3.535534 31.69385 41.04537 33.80089 30.99193 37.90119 48.81086 9.617692 11.42366 12.74755 15.81139 19.14419 15.83706 38.73629 26.31539 46.35191 40.03124 20.7699 53.46494 40.25311 33.26409 23.42008 29.12902 173.3891 52.10086 45.10543 43.13351 34.07916 53.9717 42.57347 31.56739 40.31129 29.74054 29.02585 47.71268 45.30453 35.67212 54.52064 50.52227 35.55981 33.88953 56.73183 53.50234 32.9621 52.55949 39.13598 41.21017 41.16346 42.70948 40.52777 47.62877 46.42467 46.179 48.08846 48.9949 71.64147 52.10086 51.22987 49.38117 58.94489 54.33691 52.65453 64.23522 50.8183 60.60116 52.55949 70.79901 54.20793 53.03301 74.95665 54.33691 56.14713 58.12487 57.60642 75.35582 60.60116 60.84817 73.36813 61.84254 63.94138 64.54843 65.51717 65.73051 66.50188 67.04103 83.70484 68.16524 67.81224 67.54628 78.09289 68.64765 68.90936 88.94099 85.32585 80.08901 72.58443 71.71123 84.40675 73.88166 92.12627 88.3544 86.39589 85.20857 93.05106 80.63808 97.21368 93.46925 85.73506 98.87619 85.33236 89.5014 88.26381 98.58809 101.1855 92.05705 90.94641 89.76776 101.3237 92.53378 94.88151 103.8313 124.0343 111.6177 126.1923 214.2534 129.3464 202.9813 131.577 201.7009 168.408 169.0222 173.6275 177.3479 179.1884 187.1489 189.4373 190.6476 198.5021 267.1189 299.9005 325.4945 218.5463 223.2588 312.356 217.3261 216.8052 221.1165 234.9606 232.6685 237.6016 237.7025 240.4757 324.3329 249.9265 329.2294 332.7018 335.3125 274.8913 332.356 314.3439 338.3142 314.6148 342.723 305.3891 351.7933 343.5295 309.3162 346.3243 352.9313 350.1007 284.616 312.849 356.2698 353.5004 356.5284 314.3286 313.9976 313.4302 314.2173 352.69
190.5411 19.27596 22.706 65.46039 41.09212 29.52647 0 73.00385 5.006246 75.00042 27.02892 3.010399 70.39378 5.153882 4.366062 67.13466 78.1157 29.19011 35.23581 29.25 40.25311 45.41544 29.86846 15.46165 17.7077 21.60006 18.26369 29.82926 28.50548 22.69912 21.83031 31.31393 52.49345 202.4469 28.00112 24.0013 24.01172 26.06949 31.77012 26.42087 52.09666 27.79051 34.40294 36.31202 29.3609 29.52224 31.25 33.76481 31.86005 32.9251 51.75966 35.57475 33.84616 46.92081 34.07437 37.98108 58.15674 45.27815 41.57358 50.01562 42.0186 43.44033 44.50913 65.46039 44.17649 51.69683 45.64606 45.95174 48.93938 47.41901 47.51381 48.09951 54.93372 51.49818 49.41217 53.72209 54.31908 53.6895 55.77242 57.0882 55.94696 66.2349 60.04217 61.96824 60.01302 64.70365 69.32938 63.40225 64.49079 72.4159 68.77181 75.37614 68.58617 71.40422 75.50869 69.20305 69.20305 70.1289 71.54064 67.72416 71.74652 76.75651 73.03467 71.12006 69.76971 72.27768 78.48607 73.23976 75.52524 77.55683 75.42919 75.29484 74.92037 79.36033 79.86903 83.09971 81.26846 79.25 85.00919 82.07826 83.25 83.34604 86.69106 88.29815 85.27346 85.80246 85.42724 90.06699 88.45373 89.2556 92.94447 144.3297 99.93279 116.8057 238.7709 119.9294 226.8034 122.0699 225.2783 160.6948 162.1436 165.8525 170.9693 172.3008 179.4286 181.4237 190.5244 198.5026 286.5948 321.5076 345.1405 227.9859 233.2511 333.7009 215.1451 219.12 219.6351 244.9011 229.8328 244.7531 243.7541 247.4261 343.5481 252.9448 346.4748 350.3257 353.0532 271.2394 349.4768 329.1299 355.6354 329.1581 359.5878 317.7469 369.8264 360.7465 321.9737 363.5644 370.7399 367.5616 280.5286 325.7239 373.6838 371.0331 374.3135 326.6788 326.0852 324.987 325.9272 369.2368
163.0218 57.87055 53.93515 10.63015 32.06244 43.50287 73.00385 0 68.00735 2.236068 46.04346 75.05998 4.533824 77.10383 74.16873 7.81025 7.071068 45.89118 40.26164 47.53946 36.69469 31.38471 49.09748 80.41144 65.96969 87.86353 81.02469 53.29686 94.59387 79.4768 71.47027 54.626 33.30165 130.4459 92.89241 85.16455 82.56513 70.19418 93.61861 80.65358 38.8973 76.97077 59.05929 56.4358 86.03488 82.63776 68.8767 93.30059 88.60023 67.53518 43.84062 95.51963 91.76056 49.67897 90.24965 68.34563 47.05407 64.48202 70.3946 58 77.38863 74.34548 73.00685 48.76474 77.66595 108.2589 81.27115 79.6304 73.87828 90.73588 83.23461 80 93.14254 73.66139 91.80959 74.27651 104.8094 77.15569 72.83543 109.6586 74.95332 65.19202 77.15569 73.87828 107.912 76.2168 70.49113 101.3362 78.87332 72.56032 78.81624 71.55418 81.40025 79.32213 74.70609 114.6211 85.42833 83.60024 81.27115 105.7592 83.23461 76.94154 120.6731 115.8016 107.4349 90.42677 80.5295 112.0446 89.05055 122.308 117.2902 113.7332 111.866 122.2865 97.41663 126.5069 121.1652 108.3005 127.7811 104.2822 111.2879 108.706 125.4822 128.8875 114.1096 111.2756 109.3263 127.2871 111.4002 115.2562 129.1683 100.4639 137.186 148.054 179.3014 151.0298 169.4714 153.2221 168.6631 185.8232 185.3213 190.8953 192.6208 195.059 203.8085 206.4001 196.7257 204.086 240.1853 269.0192 297.6024 209.1602 212.8497 281.7965 225.3577 218.3575 228.0351 224.2944 241.1715 231.2163 233.0021 234.3213 297.1534 249.4719 305.1893 308.0162 310.4126 283.5625 308.4834 294.4262 314.0589 295.0813 319.1555 289.4564 326.2698 319.39 292.8515 322.1211 327.7575 325.5088 293.7197 295.9899 331.6973 328.7628 331.3608 298.2767 298.3639 298.6386 299.1739 329.5334
187.6262 15.55635 18.60108 60.53098 36.12478 24.54588 5.006246 68.00735 0 70 22.02272 7.28011 65.38773 9.486833 7.211103 62.1289 73.10951 24.35159 30.36445 24.59675 35.41892 40.5216 25.44725 17.80449 15.52417 24.75884 20.24846 25.92725 31.89044 23.6445 21 27.65863 47.85394 197.4542 31.1127 26.07681 25.4951 24.81039 34.41092 27.20294 47.70744 27.72183 31.38471 33.01515 30.8707 30.36445 29.61419 36.05551 33.54102 31.04835 47.63402 38.01316 35.8469 43.13931 35.77709 36.0919 54.22114 42.788 39.82462 46.87217 41.10961 42.08622 42.95346 61.55485 43.18565 54.08327 45.01111 45.09989 47.29693 47.85394 47 47.16991 55.06509 49.72927 49.81967 51.92302 55.9464 52.17279 53.75872 59.05929 54.12024 63.28507 58.24088 59.80803 61.46544 62.62587 66.64833 63.79524 62.64184 69.77105 66.7308 72.56032 66.76077 69.28925 72.89719 70.5762 67.68309 68.41053 69.57011 68.24954 69.92138 74.24958 74.73286 72.44998 70.30825 71.02112 76.15773 73.97973 73.97973 79.01424 76.53757 76.04111 75.50497 80.65358 78.77182 84.50444 82.28001 79.15807 86.37708 81.43163 83.15047 83.00602 87.68187 89.49302 85.28775 85.52339 85.00147 90.95603 88.00568 89.08984 93.78048 140.3567 100.9604 117.4777 234.3032 120.6192 222.4235 122.7844 220.9304 161.1932 162.4962 166.3731 171.2516 172.676 179.9654 182.0165 189.763 197.7332 282.8462 317.4633 341.3864 225.7189 230.9026 329.6972 214.7696 217.9931 219.1461 242.5716 229.5875 242.8662 242.0434 245.574 339.857 251.7385 343.078 346.8732 349.584 271.1746 346.0997 326.1002 352.23 326.1656 356.2525 315.0873 366.3182 357.3584 319.2695 360.1736 367.2656 364.1387 280.5463 322.9876 370.2696 367.6003 370.8436 324.0247 323.4718 322.4562 323.3728 365.9525
161.6608 60.01666 56.08921 12.80625 34.1321 45.52472 75.00042 2.236068 70 0 48.01042 77.02597 5.374838 79.05694 76.10519 8.944272 5 47.67599 41.97618 49.24429 38.26879 32.89377 50.72043 82.20097 67.68309 89.627 82.76473 54.82295 96.31718 81.11142 73.08215 56.0803 34.20526 128.2904 94.59387 86.83317 84.20214 71.70929 95.24063 82.21922 39.69887 78.47611 60.37384 57.70615 87.59566 84.15462 70.26379 94.86833 90.13878 68.8767 44.59821 97.08244 93.30059 50.60632 91.76056 69.55304 47.49827 65.45938 71.51224 58.79626 78.54935 75.44037 74.06079 48.8774 78.77182 109.6586 82.37718 80.70936 74.8131 91.92388 84.31489 81.02469 94.16981 74.51845 92.96236 75.0733 106.066 77.98718 73.5527 110.9414 75.69016 65.45991 77.7946 74.41102 109.078 76.6942 70.72482 102.2782 79.39773 72.71864 79.20227 71.58911 81.8352 79.6304 74.79305 115.6763 85.91275 84.02381 81.60882 106.6677 83.60024 77.02597 121.758 116.8289 108.3201 90.90655 80.62258 112.9292 89.40358 123.3015 118.2286 114.596 112.6987 123.2274 97.80082 127.4402 122.0246 108.9312 128.6895 104.7431 111.866 109.2245 126.2858 129.7266 114.6909 111.7777 109.7964 128.0352 111.8258 115.7454 129.8773 98.79271 137.8876 148.5295 177.1384 151.4893 167.3486 153.675 166.554 185.9926 185.4319 191.0497 192.6667 195.1333 203.9139 206.5188 196.2906 203.6167 238.2478 266.948 295.6182 207.9639 211.6034 279.7325 224.9888 217.6718 227.6071 223.0269 240.812 230.1391 232.0022 233.2523 295.1928 248.6609 303.3356 306.1389 308.5271 283.1803 306.635 292.7308 312.1955 293.4007 317.3156 287.9236 324.3594 317.5295 291.2954 320.2577 325.8589 323.631 293.3535 294.4164 329.8188 326.8792 329.4617 296.7356 296.84 297.1498 297.6743 327.706
