0 51 191.2141 5.063318 15.23155 54.45181 12.80625 50.01 53.14132 68.00735 44.29447 36.12478 55.9017 65.30697 65.29931 43.84062 68.88396 187.9156 37.05401 57.80144 53.5759 59.3043 68 63.34824 63.1981 71.58911 72.41107 73.00685 72.44308 73.68175 80.88651 77.62087 80.70006 88.23265 90.67835 86.31338 86.70063 92.0489 111 141.6757 133.5833 231.6074 220.4667 219.2219 190.9231 186.8773 188.4702 191.5075 196.0329 271.8118 198.1767 274.372 203.0616 210.9892 284.7631 317.5614 341.47 234.3608 287.2107 239.2321 330.0246 228.9309 230.2542 233.0343 250.9362 244.0155 252.7687 252.5173 255.584 341.9713 263.7011 321.4794 320.3404 322.2809 336.8 340.35 325.1169 343.0015 325.2076 360.1494 285.9395 330.3073 369.1944 372.9131 356.8809 295.4763 361.5328 363.2754 366.4314 363.743 369.6065 381.2375 369.8013
51 0 174.4454 48.57463 37.48333 7.615773 41.7732 10.19804 18.02776 24.41311 24.18677 81.60882 25.01999 29.12044 30.80584 87.66413 33.52611 138.3934 61.40033 55.85702 69.55229 82.03658 62.93648 89.10668 78.00641 68.30813 99.07144 70.5195 93.08598 95.13149 107.231 81.15417 82.57421 114.6298 117.2862 92.30926 94.84725 117.5925 136.3598 114.3897 155.4622 191.7316 182.2651 181.5551 208.4382 202.1289 204.4358 207.5672 213.0303 238.4917 215.5574 241.4477 208.1466 215.6196 253.7972 282.1197 309.2207 222.6432 258.1259 226.4178 294.9343 236.5134 230.5862 239.4034 237.8949 252.2804 244.4606 246.0732 247.5472 310.6995 262.052 295.6112 295.2372 296.9983 308.9195 312.419 300.7524 315.1841 301.3586 330.334 294.7292 307.3162 338.7957 343.1499 329.7711 304.8217 334.6476 336.0744 338.882 336.8828 341.7163 352.3877 343.1181
191.2141 174.4454 0 186.1672 179.8497 166.9965 179.6634 165.0882 157.0677 152.3776 157.0538 185.1597 150.2584 145.4327 143.6558 182.1877 141.1396 164.9614 157.9275 133.463 142.0294 144.6788 123.249 146.9717 134.7502 119.6829 145.7776 118.3906 136.2351 136.8996 143.3519 116.2616 112.7887 142.2916 142.4788 111.2581 113.0855 139.8824 138.358 65.51568 129.2909 112.7135 98.60675 95.34783 129.565 118.9956 122.42 124.0976 129.8859 108.6783 132.4578 109.2891 86.74171 88.94414 111.6001 154.6041 166.2833 50.59939 108.6503 53.04779 164.3691 110.9437 84.63448 108.9843 64.06767 123.8377 75.61154 80.29479 78.86916 164.3047 104.204 134.6499 132.5588 134.6641 152.4877 155.9831 136.3951 158.3471 135.9868 178.397 158.4569 140.3187 188.2233 190.5702 170.7186 168.4814 174.9452 177.0739 180.6413 177.0698 184.232 197.0387 182.7663
5.063318 48.57463 186.1672 0 11.50234 51.45011 8.241535 46.72584 49.3126 64.31818 40.01689 35.5537 51.69203 61.14673 61.03956 42.91097 64.6048 184.5012 32.67253 52.74363 49.01299 55.34196 62.94456 59.74445 58.71496 66.55945 69.03187 67.99313 68.49483 69.81656 77.57152 72.77276 75.81961 84.9945 87.48406 81.61127 82.09558 88.75471 107.8203 136.6989 130.1832 227.0062 215.7792 214.5081 187.3257 183.0989 184.7481 187.7989 192.4053 266.8985 194.5834 269.4462 198.6809 206.5966 279.785 312.7043 336.5094 229.4052 282.1965 234.2569 325.1514 224.7224 225.6818 228.7624 245.9614 239.8652 247.9057 247.7096 250.7303 336.9881 259.0742 316.4248 315.2816 317.2229 331.7622 335.3124 320.0552 337.9623 320.1448 355.1359 281.8626 325.2441 364.19 367.8973 351.8335 291.442 356.4831 358.2283 361.3874 358.693 364.5658 376.2075 364.7494
15.23155 37.48333 179.8497 11.50234 0 40.0125 4.472136 35.22783 37.94733 52.88667 29.15476 44.77723 40.70626 50.08992 50.11986 51.47815 53.7122 173.0092 33.24154 46.79039 47.85192 56.64804 56.921 62.16912 57.70615 61.13101 71.96482 62.8172 69.57011 71.16881 80.56551 69.26038 72.00347 88.11924 90.70591 79.00633 80.05623 91.67879 110.9099 128.0625 132.5009 216.6887 205.6993 204.5098 188.8327 184.0157 185.8521 188.9404 193.8029 257.7318 196.0867 260.3536 197.2055 205.051 271.0609 303.2342 327.6342 224.3234 273.8211 228.9629 315.7566 223.9446 223.2241 227.7125 240.6595 239.3004 243.6144 243.8217 246.5065 328.2919 256.2816 308.7151 307.7174 309.6272 323.6916 327.2371 312.642 329.9121 312.8322 346.7308 281.5348 318.108 355.686 359.516 343.936 291.2666 348.6345 350.3213 353.4176 350.8518 356.5347 368.0069 356.9496
54.45181 7.615773 166.9965 51.45011 40.0125 0 44.01136 5.830952 11.7047 17.02939 20.51828 82.76473 18.43909 21.58703 23.34524 88.32327 25.96151 133.6937 60.03332 51.06375 66.47732 79.39773 57.38467 86.68333 74.41102 62.76942 96.53019 65 89.82761 91.93476 104.4783 76.02631 77.21723 111.7587 114.4053 87.20665 89.94443 114.5513 133.0564 106.7755 151.5008 184.7837 175.1396 174.3825 203.6294 197.0789 199.4593 202.5894 208.1423 231.0807 210.706 234.0192 202.0322 209.4431 246.2945 274.854 301.7885 215.3416 250.5694 219.0639 287.6513 230.553 224.0179 233.3238 230.5211 246.3487 237.3036 239.0188 240.4012 303.2269 255.2846 288.0069 287.6265 289.389 301.3474 304.8485 293.1382 307.6118 293.7431 322.8156 288.7701 299.7009 331.2982 335.6325 322.1878 298.9001 327.0612 328.4935 331.308 329.2962 334.1497 344.8457 335.5294
12.80625 41.7732 179.6634 8.241535 4.472136 44.01136 0 39.05125 41.23106 56.29387 31.7805 40.31129 43.46263 52.92447 52.80152 47.01064 56.36488 176.5829 30.08322 46.25661 45.37249 53.45091 56.46238 58.69412 55.22681 60.40695 68.39021 61.98387 66.48308 68.00735 76.99363 67.74216 70.61515 84.5281 87.09513 77.16217 78.00641 88.14193 107.3546 129.0736 129.1608 218.8378 207.6669 206.4177 185.7449 181.0979 182.8797 185.9583 190.7482 259.0878 193.0026 261.6639 195.0641 202.9368 272.1507 304.7862 328.8175 223.5911 274.7108 228.3243 317.2605 221.5748 221.443 225.4351 240.0271 236.8643 242.5531 242.5964 245.4181 329.3696 254.6336 309.2459 308.172 310.0984 324.4168 327.9651 313.0192 330.6267 313.1581 347.6429 279.0305 318.3455 356.6546 360.4155 344.5693 288.7148 349.242 350.9601 354.0904 351.4555 357.2408 368.8063 357.5318
50.01 10.19804 165.0882 46.72584 35.22783 5.830952 39.05125 0 8.062258 18.86796 14.86607 77.27872 15.0333 20.59126 21.93171 82.71034 25.05993 137.9065 54.20332 45.99645 60.81194 73.66139 52.81098 80.91971 68.88396 58.18935 90.78628 60.40695 84.21995 86.31338 98.77102 71.17584 72.51552 106.0754 108.7247 82.34683 84.97058 108.9036 127.4755 106.0236 146.1249 186.561 176.5764 175.7164 198.6307 192.212 194.5508 197.6819 203.186 231.7393 205.7304 234.6167 197.952 205.4224 246.5948 275.9175 302.3525 212.9836 250.5853 216.8433 288.6663 226.3342 220.4223 229.2117 228.355 242.1056 234.6167 236.1356 237.6917 303.6389 251.9469 287.6004 287.1115 288.9014 301.2462 304.7583 292.5269 307.5077 293.0614 323.022 284.5513 298.9094 331.5999 335.8417 321.9953 294.6494 326.8409 328.32 331.1873 329.0745 334.0808 344.9262 335.2879
53.14132 18.02776 157.0677 49.3126 37.94733 11.7047 41.23106 8.062258 0 15.13275 11.40175 77.23341 7 13.45362 14.42221 82.03658 17.80449 135.4885 51.62364 39.64013 56.18928 69.40461 45.69464 76.844 63.63961 51.07837 86.52873 53.31041 79.24645 81.3941 94.25784 64.41273 65.54769 101.415 104.046 75.591 78.39005 104.0625 122.3315 98.38699 140.33 180.6931 170.3884 169.4351 192.0607 185.4448 187.843 190.9724 196.5491 224.8699 199.1231 227.7016 190.3943 197.8249 239.4702 269.3483 295.3934 204.9219 243.2817 208.787 282.0536 218.8798 212.5959 221.6777 220.3021 234.6709 226.5657 228.1074 229.6427 296.5744 244.0251 280.0589 279.5174 281.3201 293.8643 297.3821 284.8877 300.1233 285.391 315.8199 277.0981 291.1919 324.4572 328.6392 314.56 287.2216 319.39 320.8941 323.7901 321.6224 326.7124 337.6434 327.8246
68.00735 24.41311 152.3776 64.31818 52.88667 17.02939 56.29387 18.86796 15.13275 0 26.01922 92.08692 15.81139 10 12.20656 96.62815 12.64911 120.359 65.25335 48.36673 67.51999 81.00617 51.85557 88.58894 73.81734 57.00877 97.92201 59.20304 89.627 91.83681 105.2049 71.06335 71.50175 112.0714 114.6519 82.0061 85.27602 114.4028 132.0076 90.75792 148.5749 167.9196 158.1578 157.3793 198.0824 190.879 193.458 196.571 202.3542 214.0857 205.0098 217.0369 192.585 199.7701 229.4014 257.8258 284.8093 201.42 233.8055 204.8829 270.622 221.5116 212.9836 223.8973 216.2267 237.3574 224.0022 226.1415 227.1429 286.2889 243.4815 271.5032 271.2066 272.9469 284.6388 288.133 276.796 290.9038 277.4617 305.9508 279.6086 283.5179 314.3955 318.7655 305.5307 289.8383 310.4207 311.8237 314.6061 312.6564 317.4177 328.0352 318.9012
