0 148.4469 97.08357 64.23575 136.9675 146.3387 80.12295 116.8867 117.8061 157.2686 147.2473 138.3702 137.8713 195.2221 201.947 194.9755 196.3736 197.833 212.5911 238.7266 244.6502 195.1079 245.9928 197.9032 224.5276 212.6164 226.2571 208.8701 240.3254 218.9415 221.9939 222.1543 268.9515 252.0367 241.4038 243.0837 259.2296 254.4304 262.423 282.023 266.8119 271.095 292.3613 276.0789
148.4469 0 162.7021 141.0653 145.8339 133.2395 68.42105 101.1169 98.60004 129.2229 105.8388 92.04146 88.75978 93.93113 95.57986 68.06322 67.87567 70.66168 102.093 145.1306 148.4106 49.40909 137.9726 50.67557 116.9619 89.14094 114.584 60.92592 129.2472 75.18261 80.79814 78.41696 154.9603 103.6482 106.0215 105.1004 126.4395 112.7506 121.3661 162.3802 119.6035 127.8465 172.2496 128.2458
97.08357 162.7021 0 156.3494 221.2446 224.7118 112.4342 188.1034 187.7976 231.8655 92.75788 94.12793 96.0554 243.0454 247.6451 174.3437 176.5848 176.5428 174.5615 183.2508 189.7506 211.0031 198.8018 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 255.6253 268.7036 267.7442 289.0441 237.0453 243.1518 322.7339 259.3865 288.5146 332.9039 270.3994
64.23575 141.0653 156.3494 0 74.3821 87.01199 86.55634 67.35533 69.3446 99.9354 182.0165 169.6513 168.0067 154.7191 162.3791 202.732 203.4035 205.6265 229.107 263.7232 268.859 178.16 265.2354 182.7895 182.5595 179.0447 185.7767 194.4865 198.2282 197.6866 198.1338 200.6113 286.1726 237.6266 211.5851 214.9637 226.4125 253.8079 262.4077 240.6887 258.6304 245.9111 250.6836 266.069
136.9675 145.8339 221.2446 74.3821 0 20.89111 123.6449 45.41715 47.68137 35.50892 222.8946 208.6268 206.1237 111.0681 118.9393 213.8961 213.6885 216.4918 247.0691 288.2291 292.1957 163.7248 283.3912 169.9432 132.9255 142.0236 137.9726 180.8596 146.9266 174.898 171.8855 177.0823 300.793 219.1844 175.9245 181.2246 185.4365 250.4436 259.0785 187.5712 245.9751 213.2974 196.6251 250.6674
146.3387 133.2395 224.7118 87.01199 20.89111 0 120.8442 38.62674 39.95816 14.90875 217.63 203.0808 200.3805 90.52758 98.34738 201.0145 200.6108 203.4979 235.2619 277.538 281.1736 146.5215 271.2076 152.9126 112.0346 121.81 117.0973 163.5006 126.065 156.1285 152.6584 158.1782 287.6395 200.6062 155.6006 161.0467 164.7084 234.0825 242.6455 166.8585 228.0619 193.0653 175.9953 232.3005
80.12295 68.42105 112.4342 86.55634 123.6449 120.8442 0 82.25047 81.15656 124.8014 100.1699 86.44202 84.28671 131.6435 136.8377 119.3241 120.3536 122.2385 143.0874 177.2191 182.3142 116.1077 178.9438 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 172.0688 166.6741 167.3804 185.8273 175.8864 184.1191 214.5951 186.849 193.538 224.9361 196.0018
116.8867 101.1169 188.1034 67.35533 45.41715 38.62674 82.25047 0 2.748877 43.76557 179.371 164.8948 162.2581 87.80399 95.5991 169.0748 168.9673 171.7204 201.8146 242.8142 246.7981 124.2849 238.21 130.0505 115.2542 114.1014 118.6252 141.4593 130.8895 139.2693 137.9432 141.8528 255.9671 182.2673 147.6038 151.7434 160.9168 208.6812 217.3784 173.3442 207.0879 183.5105 183.3289 212.8568
117.8061 98.60004 187.7976 69.3446 47.68137 39.95816 81.15656 2.748877 0 44.21332 177.7722 163.2621 160.5991 85.58764 93.35119 166.5887 166.4639 169.2257 199.4423 240.5646 244.5156 121.5364 235.8129 127.3043 113.2154 111.6178 116.4975 138.7113 128.8886 136.5497 135.2562 139.1391 253.4882 179.5255 145.0682 149.1675 158.5038 205.975 214.671 171.3518 204.3397 180.9082 181.3664 210.1087
157.2686 129.2229 231.8655 99.9354 35.50892 14.90875 124.8014 43.76557 44.21332 0 218.8859 204.212 201.3813 77.46919 85.13522 196.1831 195.6055 198.5527 231.2132 274.2832 277.6318 137.7677 266.7081 144.3065 97.71757 109.2495 102.9536 154.472 111.4976 145.4874 141.4439 147.3598 282.2471 190.0462 142.7542 148.434 151.0348 225.8266 234.2933 152.0676 218.1909 180.3097 161.1545 221.9111
147.2473 105.8388 92.75788 182.0165 222.8946 217.63 100.1699 179.371 177.7722 218.8859 0 14.72715 17.75528 199.4492 201.3944 87.88202 90.33825 89.50559 82.02439 94.15207 100.4762 144.4611 106.9102 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 175.7794 204.155 201.2442 224.7213 148.0245 153.2811 264.8345 173.5451 215.2055 274.2066 184.8814
138.3702 92.04146 94.12793 169.6513 208.6268 203.0808 86.44202 164.8948 163.2621 204.212 14.72715 0 3.28718 185.3345 187.4587 81.24124 83.59758 83.21942 81.6551 100.5757 106.6413 132.4055 110.3958 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 167.0298 192.2051 189.5921 212.8368 143.2597 149.1491 252.2328 167.0638 204.9363 261.7317 178.2886
137.8713 88.75978 96.0554 168.0067 206.1237 200.3805 84.28671 162.2581 160.5991 201.3813 17.75528 3.28718 0 182.0803 184.188 78.84795 81.18035 80.88572 80.50621 100.8828 106.8709 129.1869 109.9959 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 164.1996 188.9881 186.4011 209.6235 141.1081 147.1086 248.9687 164.5919 201.8918 258.4744 175.7918
