0 179.6171 185.4687 172.1641 170.2735 186.0888 169.1722 168.4311 161.8151 174.2838 190.4812 171.2062 167.0847 175.2818 165.8615 165.1559 183.6509 178.6806 142.9413 179.9495 136.4598 145.995 167.8889 172.1573 143.6611 132.3409 148.9123 157.0961 148.0789 165.9034 160.9346 146.8353 154.6015 152.3471 163.5199 149.927 149.3327 117.0386 115.721 142.7136 113.566 114.8762 128.4247 67.38905 144.3324 111.0404 97.06188 93.79094 121.4213 124.8326 126.9435 99.17437 132.1924 134.7394 100.7082 102.0608 88.45881 99.62986 90.39704 99.50914 108.3295 151.4497 164.3546 48.9444 51.03395 161.1463 112.1273 85.14827 109.9823 61.85572 117.8489 124.7611 74.27202 79.28168 77.52738 131.1845 136.7023 160.9088 103.6904 119.9514 134.5273 136.8319 136.8131 116.5233 134.109 139.8893 140.5062 119.7519 134.0898 148.6248 137.9519 145.5175 124.5295 142.5495 152.6964 142.2274 146.093 148.2255 170.6564 142.8563 144.71 173.7104 157.5177 158.7802 140.3014 159.6667 161.1471 174.3032 163.2307 169.1278 138.5338 177.3824 139.5728 167.4098 170.2638 175.4765 180.3903 181.651 128.0993 126.9974 173.6576 178.2094 182.797 184.3303 127.4136 182.5794 168.7465 129.2182 136.2298 134.2658 140.4575 137.0212 179.7104
179.6171 0 27.29469 11.18034 15.23155 35.20298 13.0682 12.10372 22.02272 36.10055 64.84597 38.01316 35.38361 54.20332 39.62323 151.6399 83.97908 79.75588 44.14748 92.43917 50.61827 59.92162 84.02381 90.21086 60.41523 62.93648 88.75419 92.99059 85.42833 108.3744 105.0202 96.96878 101.9117 100.6106 111.072 104.3504 110.1136 91.07415 89.84431 108.8118 91.48224 93.30059 109.0029 119.4738 135.4289 201.5341 191.4738 190.5813 195.8123 197.952 200.8529 240.6699 206.3336 208.7774 243.6473 248.4029 204.5189 250.05 212.1574 253.934 260.8601 290.6531 321.1084 223.7878 227.8991 303.3764 232.3688 228.3703 235.595 239.4932 280.7935 248.0227 244.7243 245.815 247.7465 293.7516 301.0399 317.9716 260.5173 291.611 301.3254 302.8696 304.339 291.7726 305.6669 307.8652 309.0955 295.4171 305.118 315.0508 308.3411 313.4569 299.2825 312.0785 320.5288 313.01 315.2967 317.1577 333.7636 314.85 315.4838 336.1622 325.1615 290.478 313.498 327.0489 328.0869 337.9515 330.315 334.8582 313.6001 341.2339 314.9921 334.7716 337.3552 341.0696 345.1996 345.3013 307.0587 306.1405 340.4201 344.1373 347.2478 348.3518 306.9108 347.829 300.4517 308.6389 315.0873 313.8821 319.5908 316.5896 349.2911
185.4687 27.29469 0 37.01351 41.04875 8.077747 37.54701 34.93566 45.12206 15.04161 38.07887 18.43909 20.02498 30.4795 23.08679 177.126 58.8089 55.31727 42.54409 68.11755 49.14478 47.55208 61.84658 67.20863 49.0408 56.56854 71.0454 73.1454 68.15424 86.83317 84.34009 79.3873 82.49242 81.68537 90 85.88364 91.70605 82.51364 82.0061 91.7878 84.02381 85.00588 95.14326 131.3659 118.0678 220.538 209.4769 208.2625 184.0148 185.7848 188.5541 255.3449 193.6334 195.8801 258.2112 262.6119 198.0631 263.6854 205.9363 267.0215 274.4176 306.8299 334.8756 226.4509 231.1644 319.3294 224.5637 224.4371 228.4294 242.8662 292.8003 239.8481 245.473 245.5402 248.3423 306.0147 313.0016 331.6434 257.6204 301.5725 312.7075 314.4535 315.5681 300.4767 315.7723 319.011 320.0891 303.9642 315.3823 326.6588 318.8217 324.6622 308.2288 322.8374 331.8224 323.4088 326.1733 328.125 346.3327 324.8804 325.9034 348.9011 336.5427 282.0076 323.1099 338.5144 339.6763 350.4315 341.8845 346.8097 322.4903 353.6932 323.736 346.3019 348.9764 353.1041 357.4598 357.8407 313.5611 312.4244 352.1503 356.1102 359.6109 360.8268 312.58 360 291.6869 314.4789 321.6971 318.8495 325.8761 322.0062 360.2919
172.1641 11.18034 37.01351 0 4.123106 44.54492 3.018462 5.147815 11.40175 43.16538 73.34848 44.38468 40.70626 61.09828 44.77723 140.7338 91.02718 86.40602 42.94182 98.84331 48.70533 61.78673 89.35883 95.88013 61.84658 62.17717 91.83537 96.99098 88.39118 113.0044 109.244 99.81956 105.5509 104.0312 115.421 107.4895 113.1371 90.13601 88.63972 111.198 90.07774 92.19544 109.9484 110.4943 137.6445 190.6856 180.7961 179.9618 195.0148 197.3069 200.2515 230.6014 205.8848 208.4059 233.6001 238.4303 201.4274 240.2082 208.9356 244.2181 251.0239 280.2295 311.1696 217.2234 221.1176 292.9885 229.7058 224.183 232.6585 232.6414 271.3116 245.4564 238.7572 240.2082 241.8244 284.1918 291.5476 308.0567 255.8305 282.6517 291.9795 293.4706 295.0292 283.1629 296.6517 298.5733 299.8416 286.8471 296.0608 305.6338 299.2227 304.144 290.5942 302.8828 311.1865 303.9083 306.067 307.9026 324.0943 305.8448 306.374 326.4506 315.7927 287.9138 304.6079 317.657 318.6628 328.3005 320.8941 325.3383 304.9098 331.5854 306.3413 325.3567 327.9154 331.5245 335.5964 335.6307 299.0737 298.2231 330.9506 334.605 337.6181 338.6946 299.181 338.2455 297.987 300.8538 307.0586 306.3609 311.6541 308.9239 339.9989
170.2735 15.23155 41.04875 4.123106 0 48.51031 4.176655 7.382412 8.544004 46.70385 77.10383 47.75982 43.86342 64.51356 47.85394 136.611 94.41004 89.69392 44.10215 102.0441 49.52556 63.78244 92.28218 98.88377 63.70243 63.28507 94.07986 99.50502 90.60905 115.6763 111.8 101.9697 107.9352 106.3508 118.0042 109.7133 115.3126 91.03021 89.44272 113.1724 90.80198 93.0215 111.4452 107.9352 139.517 187.0187 177.2481 176.4518 195.7782 198.1237 201.0818 227.4071 206.7661 209.3132 230.417 235.2871 201.3256 237.135 208.7779 241.2105 247.9516 276.8266 308.0345 215.6965 219.4949 289.6053 229.75 223.6359 232.5962 230.9827 268.4194 245.5288 237.4742 239.0753 240.559 281.2579 288.6468 304.9347 255.0671 280.0161 289.1522 290.6166 292.2195 280.6942 293.9864 295.7719 297.0589 284.3963 293.3752 302.7689 296.5067 301.3313 288.0868 300.1283 308.3582 301.1997 303.2952 305.118 321.0989 303.1828 303.661 323.4331 312.9505 287.9686 302.0017 314.8031 315.7927 325.3141 318.0252 322.419 302.3987 328.5999 303.8486 322.4903 325.0362 328.5917 332.6335 332.6334 296.8907 296.0709 328.0561 331.6783 334.6416 335.7037 297.1132 335.2924 298.0759 298.7608 304.8541 304.3846 309.4903 306.8827 337.1917
186.0888 35.20298 8.077747 44.54492 48.51031 0 44.84448 42.07434 51.97355 12.02082 30.00417 15.40292 19.00658 23.58495 20.74247 183.9747 51.01137 47.74149 43.54595 60.50826 49.73532 44.5539 54.9295 59.98541 46.32764 55.22001 65.48707 66.8618 62.78734 79.92027 77.69813 73.75876 76.25123 75.60589 83.20607 79.90776 85.6986 79.72609 79.45596 86.2047 81.5552 82.25722 90.50796 134.0755 112.2018 225.0805 213.7213 212.4076 179.479 181.1388 183.8628 258.4497 188.8151 191.0007 261.2762 265.5584 195.016 266.4512 202.9325 269.6113 277.1412 310.3368 337.5858 225.9851 230.8641 322.7507 221.0546 222.0434 225.0939 242.568 295.014 236.1996 244.3936 244.1603 247.2113 308.2892 315.1734 334.3271 255.4496 303.1439 314.7003 316.5063 317.5098 301.6662 317.3679 320.9225 321.9522 305.1008 317.0272 328.7039 320.5285 326.5851 309.4806 324.6248 333.7639 325.0846 327.9928 329.9701 348.6548 326.4412 327.5824 351.2738 338.5059 278.2017 324.5447 340.5015 341.7005 352.7216 343.9001 348.9387 323.7055 355.9735 324.905 348.3005 351.0004 355.2524 359.6741 360.142 314.0654 312.8646 354.2048 358.2363 361.8553 363.105 312.8354 362.184 287.7846 314.7829 322.2224 318.886 326.2982 322.1727 362.1119
169.1722 13.0682 37.54701 3.018462 4.176655 44.84448 0 3.205897 8.969083 42.64615 73.16496 43.63994 39.70027 60.3996 43.68193 139.7453 90.28137 85.54401 40.4777 97.87974 46.10171 59.79558 88.10663 94.70715 59.76714 59.70297 90.02057 95.38009 86.55698 111.5248 107.6678 97.93992 103.8402 102.2722 113.8674 105.6619 111.2764 87.58012 86.04714 109.2037 87.45539 89.61275 107.6768 107.6419 135.5892 188.4784 178.4716 177.6036 192.4188 194.7317 197.6818 228.0119 203.3358 205.8675 231.0038 235.8109 198.5651 237.5509 206.0608 241.5277 248.3655 277.7771 308.5426 214.2065 218.1042 290.5208 226.8805 221.2339 229.8067 229.6297 268.5674 242.639 235.7402 237.1971 238.8079 281.4654 288.8064 305.4227 252.8518 279.8114 289.2077 290.7097 292.2505 280.2737 293.8208 295.7912 297.0524 283.9531 293.2367 302.8769 296.4091 301.3661 287.7153 300.083 308.4147 301.0919 303.2734 305.1138 321.395 303.0125 303.5591 323.7619 313.0263 285.0927 301.7578 314.8954 315.9079 325.5969 318.1385 322.6042 302.0316 328.8813 303.458 322.6 325.164 328.7962 332.8815 332.9321 296.121 295.265 328.2056 331.8739 334.9096 335.9927 296.2094 335.5261 295.1751 297.8861 304.1098 303.3767 308.6978 305.9484 337.2181
168.4311 12.10372 34.93566 5.147815 7.382412 42.07434 3.205897 0 10.5119 39.53796 70.14628 40.47839 36.50342 57.24072 40.47839 142.213 87.10927 82.35593 37.7955 94.68104 43.58811 56.76707 84.90289 91.50137 56.78468 57.03069 86.9225 92.22391 83.46556 108.3444 104.5048 94.86666 100.71 99.15644 110.7 102.5695 108.1966 85 83.51347 106.1814 84.96176 87.06607 104.8234 107.5663 132.599 189.6905 179.5087 178.5868 189.8867 192.1731 195.1164 228.5662 200.7454 203.2646 231.5437 236.3017 196.5108 237.959 204.0396 241.8595 248.77 278.5857 309.0099 213.149 217.1232 291.301 224.7355 219.4596 227.7246 228.6755 268.7648 240.4758 234.4877 235.8315 237.5415 281.7064 289.0095 305.8749 251.2195 279.7365 289.3311 290.8617 292.3547 280.0326 293.7737 295.886 297.1271 283.6939 293.2107 303.0388 296.414 301.472 287.5109 300.1275 308.5363 301.0884 303.3356 305.1893 321.6986 302.9608 303.5597 324.0903 313.1621 282.9368 301.6496 315.0436 316.0736 325.8899 318.3025 322.8227 301.8286 329.1728 303.2367 322.7607 325.3383 329.0289 333.1471 333.2364 295.6084 294.7244 328.3962 332.0994 335.1902 336.2893 295.593 335.7804 292.9987 297.2919 303.6157 302.6789 308.1659 305.3072 337.3133
161.8151 22.02272 45.12206 11.40175 8.544004 51.97355 8.969083 10.5119 0 48.21048 79.15807 48.6621 44.14748 65.30697 47.80167 132.0371 94.86198 89.84431 39.62323 101.843 44.31779 60.69267 91.28527 98.0867 60.30755 58.41233 91.31433 97.36658 87.80091 113.8771 109.7144 98.94698 105.4372 103.7039 115.9655 106.827 112.2943 85.59498 83.86298 109.7133 85.08819 87.46428 107.0151 99.40322 135.7645 179.5132 169.5068 168.6453 189.9266 192.3538 195.3309 219.2008 201.0917 203.6787 222.2004 227.0352 194.2807 228.8274 201.6632 232.8573 239.6435 268.856 299.7763 207.3933 211.1421 281.6083 222.8692 216.0926 225.5837 222.6118 260 238.6767 229.3142 231.0195 232.4101 272.8608 280.232 296.6657 247.31 271.5032 280.7027 282.179 283.7627 272.1548 285.4811 287.3117 288.5914 275.8555 284.8754 294.3365 288.0161 292.8758 279.5514 291.6505 299.9094 292.7068 294.8237 296.6513 312.7387 294.6767 295.1694 315.0873 304.5078 281.0801 293.4825 306.3658 307.363 316.9483 309.5949 314.0143 293.8639 320.2336 295.3117 314.0589 316.611 320.1945 324.2535 324.2746 288.3584 287.543 319.6386 323.2777 326.2698 327.3408 288.6005 326.9067 291.2271 290.243 296.3191 295.8936 300.9605 298.3756 328.7343
174.2838 36.10055 15.04161 43.16538 46.70385 12.02082 42.64615 39.53796 48.21048 0 31.00403 3.5 7.433034 18.11767 8.732125 178.9397 48.00126 43.66062 32.26841 56.34048 38.16452 32.90061 48.44843 54.35301 34.55792 43.20012 56.22136 58.82176 53.25646 73.22739 70.35979 64.57766 68.09001 67.15095 76.19875 71.26184 77.09248 68.04594 67.68493 76.93666 69.75851 70.5638 80.10175 123.3947 103.3259 216.0029 204.3155 202.8953 168.9833 170.7462 173.5138 247.9319 178.5921 180.8404 250.7254 254.9142 183.5027 255.6741 191.4 258.7107 266.3292 300.128 326.7422 213.9772 218.8704 312.462 209.7941 210.2718 213.7341 230.5737 283.8666 225.0269 232.3795 232.1707 235.2002 297.1738 303.9955 323.4662 243.6144 291.6595 303.4226 305.261 306.2042 290.0224 305.8914 309.6001 310.6047 293.4365 305.5736 317.4512 309.1035 315.2673 297.8594 313.2383 322.4543 313.6439 316.6216 318.6114 337.5571 314.947 316.1428 340.2062 327.2067 267.1359 312.9956 329.2146 330.4334 341.6036 332.6278 337.7281 312.0677 344.849 313.2495 337.0182 339.7311 344.0512 348.5099 349.029 302.2049 300.9888 342.9516 347.022 350.7082 351.9776 300.9194 351.0018 276.786 302.8766 310.3663 306.9304 314.4169 310.239 350.7342
