39.5122 229.9268
184.1612 133.479
107 140
119.5 60.5
132.9167 67.04167
120.6667 75.33333
120.4 94.2
120 97
121.6667 88.55556
131 74
132 237
133.3333 222.3333
158.2152 229.0814
135 219.5
141.4 206.6
143.1 223
142.5 210.5
147.5 209
150 209
150 213
154 211
157.5 211.5
158 220
158 224
167.5 227
169.4 224.6
170 203
171 210
171 243
173 208
179 218
179 221
179 224
180 193
180 200
180 206
195 195
195 212
196 230
208.75 199.5577
201.5 192.5
203 66
204 51
211.9 52.13333
213 210
216 191
216 193
216 196.5
218 204
222 124
225 130
229.75 36.9
230 70
234 42
269.9148 138.7955
236 134
244.5714 31.28571
245 112
246 192
247 103
248.1429 111.1429
247 123
248.5 119
257 133
257 188
257 192
258 271.6
262.5 80
278.5938 199.1562
272 190
274 73
276.3333 73
279 190
281 70
285.8846 21.46154
282 182
289 77
289 182
290 184
291 181
294 177
295 16.5
295 56
296.5 173
298 70
299 169
301 164
304 69
