0 95.88342 104.7235 100.5946 172.3639 121.4117 112.4342 127.5222 108.8365 110.4341 100.1381 187.5689 179.8487 92.75788 94.12793 96.0554 179.6741 114.2216 204.1324 206.7942 208.7659 218.568 210.2511 219.7019 219.5593 231.5173 169.2132 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 207.78 236.9219 243.2316 240.0758 211.3383 268.7036 290.0646 287.2564 242.4858 294.5847 291.6777 294.2285 322.7339 295.7799 300.7387 289.4419 297.4284 256.0139 302.965 294.5066 259.1605 332.9039 261.1171 302.2624 299.4772 286.2751 285.4991 314.9123
95.88342 0 10.4707 5.868185 82.8967 29.77932 19.94799 37.06433 13.80032 14.96246 9.587619 100.4074 88.94329 81.76298 68.63612 66.79989 86.96446 74.67316 108.7775 111.3263 113.2062 122.748 114.5429 123.8253 123.685 135.7227 109.7602 147.1667 151.7895 122.4172 123.706 175.1869 153.9798 174.7608 133.5762 189.7936 144.5759 147.9987 153.0032 151.25 148.0104 176.6284 196.6729 194.3309 178.895 201.305 198.7971 201.1553 227.7882 203.1645 207.669 198.1364 204.9196 187.3674 211.0675 204.3002 188.7455 238.0482 190.7383 211.1225 209.1579 202.4243 202.0204 223.1392
104.7235 10.4707 0 4.628565 79.02994 19.31252 9.509133 26.60997 4.233629 6.186567 15.40315 89.93678 78.57061 91.11672 77.59031 75.54804 76.78166 81.91921 99.45438 102.0866 104.0445 113.9276 105.5411 115.1995 115.2754 127.5477 112.663 138.5361 143.429 118.2001 120.0115 166.8796 146.8057 166.7071 130.3416 181.7012 146.0249 143.4065 147.9158 146.6641 149.3782 170.7052 190.111 187.9856 179.7794 194.7817 192.4576 194.7248 220.3243 196.9241 201.2221 192.4238 198.7178 187.2585 205.0888 198.9508 188.2908 230.6292 190.2711 205.4238 203.7517 198.9265 198.6196 217.1718
100.5946 5.868185 4.628565 0 80.93117 23.91715 14.08013 31.19695 8.321658 9.84124 12.37942 94.54972 83.18954 87.12778 73.78441 71.83662 81.34648 78.90025 103.7039 106.3038 108.2312 117.9799 109.6643 119.1732 119.1606 131.3402 111.6239 142.5175 147.3017 120.3007 121.8862 170.7351 150.1874 170.4589 132.0237 185.4714 145.6584 145.6854 150.4103 148.942 149.0498 173.5655 193.2466 191.0294 179.6804 197.9021 195.5 197.8061 223.8416 199.9256 204.3116 195.2005 201.7034 187.6013 207.9814 201.5744 188.7863 234.1292 190.7728 208.1976 206.4007 200.7542 200.4052 220.0619
172.3639 82.8967 79.02994 80.93117 0 75.92707 77.66064 76.8594 75.28219 73.16092 75.27805 99.8207 82.89102 113.1039 99.65933 96.37228 74.9298 86.13481 68.66341 68.93344 68.93984 70.70762 67.42053 68.9541 66.18053 73.22037 68.48353 88.03482 89.02665 39.55482 40.9824 109.694 80.82694 106.9623 51.48252 121.4287 84.99355 65.32212 71.00177 68.5558 87.47699 96.45207 118.5138 115.338 112.9121 122.8953 119.7061 122.3747 153.552 123.647 128.8472 117.0844 125.2445 115.5776 130.6183 122.4145 115.2486 163.333 117.1318 129.9312 127.3528 119.8967 119.5983 142.5507
121.4117 29.77932 19.31252 23.91715 75.92707 0 9.861858 7.333488 16.69956 16.66659 33.05434 70.6346 59.66878 109.1282 95.17579 92.89334 58.49598 97.21782 83.36398 86.18298 88.31805 98.94359 90.19698 100.6676 101.2534 113.9462 120.822 123.8056 129.2805 113.2249 116.0481 152.7149 135.2503 153.1002 127.1005 167.9374 151.2045 137.2773 140.7276 140.5072 154.3749 161.5869 179.5437 177.8787 183.6145 184.2685 182.3363 184.4035 207.7452 186.9813 190.8324 183.585 188.8444 189.2374 195.6365 190.8061 189.6285 218.1095 191.5703 196.5373 195.4645 194.4392 194.3226 207.6825
112.4342 19.94799 9.509133 14.08013 77.66064 9.861858 0 17.11724 7.615773 8.420214 24.04163 80.48975 69.42082 100.1699 86.44202 84.28671 67.97794 89.69392 91.81639 94.54761 96.5984 106.8728 98.29039 108.3744 108.706 121.2106 117.021 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 149.0004 140.8119 144.8068 144.0626 152.2706 166.6741 185.3766 183.4802 182.1522 190.0789 187.9495 190.1184 214.5951 192.5097 196.5871 188.5577 194.3399 188.7326 200.9278 195.438 189.4518 224.9361 191.4158 201.5465 200.1724 197.2308 197.0178 213.0023
127.5222 37.06433 26.60997 31.19695 76.8594 7.333488 17.11724 0 24.02082 23.90188 40.31129 63.39716 52.85121 116.297 102.2703 99.94123 52.15362 103.7882 78.23203 81.13723 83.35616 94.3148 85.42833 96.26006 97.09789 109.9318 125.2623 119.2015 124.942 113.0044 116.211 148.303 132.0984 148.9497 127.4755 163.6799 154.5362 136.4441 139.4417 139.6472 157.6327 159.4091 176.6932 175.2313 186.3799 181.4304 179.6719 181.648 203.9564 184.3828 188.0332 181.4635 186.2713 191.3243 193.2278 188.9577 191.4811 214.3321 193.4037 194.3656 193.5459 194.0644 194.0232 205.234
108.8365 13.80032 4.233629 8.321658 75.28219 16.69956 7.615773 24.02082 0 2.12132 16.49242 87 75.20804 92.64988 78.86416 76.68931 73.1642 82.1523 95.40047 98.01148 99.95124 109.7721 101.415 111.018 111.072 123.3288 110.8625 134.3577 139.2239 114.3372 116.2497 162.6717 142.5798 162.4838 126.6689 177.4803 143.6493 139.4633 143.8923 142.7206 146.9714 166.5691 185.9153 183.807 177.1861 190.5886 188.279 190.5387 216.091 192.7537 197.0343 188.3083 194.5508 184.3529 200.9428 194.8794 185.2836 226.3962 187.2592 201.3082 199.6722 195.1666 194.8794 213.0258
110.4341 14.96246 6.186567 9.84124 73.16092 16.66659 8.420214 23.90188 2.12132 0 16.41036 86.48017 74.38582 92.46675 78.55734 76.31677 72.1339 81.33204 93.91725 96.5 98.41468 108.1388 99.83036 109.3366 109.3421 121.5537 109.193 132.6804 137.4878 112.2199 114.1284 160.9272 140.6531 160.6913 124.5492 175.6961 141.7886 137.3554 141.8016 140.6128 145.1012 164.5267 183.9272 181.7991 175.2612 188.5972 186.271 188.5389 214.2096 190.7378 195.0364 186.2539 192.5318 182.3494 198.9073 192.8048 183.2575 224.5094 185.232 199.2539 197.6009 193.0453 192.7581 210.9903
