0 97.31608 114.0782 100.2337 134.8233 119.3395 125.9885 112.4342 146.536 114.0243 135.6353 94.80031 187.3593 188.9512 158.1388 174.818 94.97412 164.313 170.5265 159.738 171.9926 121.9198 117.7386 119.8207 92.75788 94.12793 96.0554 198.136 128.5056 132.5307 152.705 153.2097 152.6451 155.0277 243.0454 165.6904 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 224.1683 219.5384 218.6536 254.4158 285.4953 250.9806 210.0291 236.9219 243.2316 240.0758 214.1375 221.7371 250.8905 222.4266 268.7036 248.7349 242.3018 322.7339 248.064 248.1598 298.5622 299.7781 301.2936 299.0542 304.9034 258.1825 332.9039 296.7371 261.1171 303.9356 280.4143 281.2017 284.0434 269.6706 313.6798 285.1156 284.3575
97.31608 0 18.07825 9.445882 48.70887 29.65245 37.75135 22.81964 59.43453 21.2109 44.80944 13.21816 102.6019 99.96223 69.33984 88.29249 23.42723 75.98685 82.55623 68.44155 79.35449 24.82477 20.45896 22.50487 77.59254 64.15244 62.18098 102.682 73.52462 79.44862 103.8967 100.5423 101.9607 100.2019 146.0614 105.4135 150.4413 118.6476 119.7146 173.7652 151.7422 173.1335 134.3512 129.8457 129.3883 158.1417 188.182 165.5628 135.5666 144.3534 149.5834 147.5975 140.4772 148.5075 161.0607 183.9238 173.6105 173.1361 173.3293 225.678 173.5478 174.2561 203.0348 204.9015 206.2913 204.5327 209.597 182.6667 235.9004 203.1925 185.6588 210.0088 194.4273 194.0644 196.0964 191.1826 218.9625 197.6156 197.2038
114.0782 18.07825 0 14.13615 33.05349 14.97425 22.35426 11.36269 42.75075 6.824423 27.56696 28.29434 85.47005 82.18633 51.926 71.02598 37.15288 58.55592 65.09764 50.57629 69.26913 8.803586 9.502329 9.365806 92.35277 78.19957 75.81853 84.83092 80.77805 86.56162 110.0361 105.9165 107.756 105.0127 128.9672 108.2944 133.643 107.5619 109.4682 157.0586 136.3899 156.7175 124.4596 120.1136 119.8982 143.623 171.7382 157.2445 132.3168 132.7129 137.1917 135.9704 137.3535 145.2901 150.7298 189.1063 160.0148 168.491 170.8763 210.0372 169.2692 170.1718 188.9685 191.2998 192.5964 191.1717 195.6712 177.8651 220.3244 190.4497 180.8226 196.9983 185.4669 184.6103 186.26 185.1881 205.4092 187.9636 187.7089
100.2337 9.445882 14.13615 0 40.48072 21.66913 29.67337 14.42991 51.63748 14.23806 37.71196 22.66379 94.89673 93.06536 62.08939 80.77008 32.8656 68.70828 75.27152 61.89001 81.71677 22.69851 20.73778 21.92918 86.86132 73.53911 71.60171 98.14849 82.36226 88.2786 112.5884 109.0537 110.5722 108.5766 142.8737 113.2868 147.6526 120.5455 122.1156 171.0851 150.5121 170.8037 136.9842 132.5615 132.2393 157.6483 185.817 169.1043 141.3997 145.9414 150.6803 149.1978 146.3713 154.3788 163.4744 192.5061 173.8586 178.446 179.541 224.1733 179.0162 179.8079 202.9258 205.1572 206.4757 204.9705 209.6017 187.9199 234.46 204.0798 190.9002 210.7069 197.6535 197.0158 198.8313 195.9053 219.2595 200.4575 200.1347
134.8233 48.70887 33.05349 40.48072 0 19.05911 10.97069 26.07144 11.76324 27.7276 9.448399 60.77443 54.62472 54.25758 23.31948 40.83148 70.08775 29.54689 35.90592 25.8344 81.37883 33.5094 39.49202 37.49187 125.3055 111.2315 108.8699 66.87416 111.9149 117.5111 139.964 135.3538 137.4728 134.0342 114.57 135.595 120.6633 114.1623 117.817 143.8513 129.415 144.8577 132.7957 128.9878 129.2826 139.2338 159.4064 167.5846 151.8202 136.734 139.1523 139.8912 156.8886 164.4784 157.1122 217.4085 157.9148 184.9801 190.595 200.2483 186.3166 187.5007 184.7746 188.4258 189.427 188.984 191.7645 193.9124 210.6248 189.9646 196.757 195.663 193.8404 191.9827 192.7859 199.1105 202.4076 194.8472 194.9297
119.3395 29.65245 14.97425 21.66913 19.05911 0 8.100069 7.317862 29.97726 8.823328 16.45619 41.81814 73.23741 71.58201 40.50565 59.10331 51.32574 47.10054 53.65284 40.79475 76.75885 18.75503 23.24043 21.91996 106.4842 92.55314 90.28474 79.08901 95.64011 101.3949 124.6737 120.4257 122.3392 119.4083 125.3941 122.183 130.7685 113.2249 115.9055 154.2193 136.3002 154.5079 131.0214 126.8706 126.8706 144.7527 169.3791 164.8445 143.4922 137.48 141.0929 140.7174 148.5616 156.3948 156.6282 203.3992 162.2662 178.6254 182.26 209.002 179.6246 180.6395 190.4156 193.3465 194.516 193.5235 197.2719 187.8542 219.3597 193.5521 190.7758 199.7491 192.3589 191.0787 192.3768 194.3549 207.4479 194.2377 194.1244
125.9885 37.75135 22.35426 29.67337 10.97069 8.100069 0 15.24533 21.98979 16.7726 9.985173 49.82481 65.23435 63.97262 32.82675 51.18564 59.21208 39.35681 45.87536 33.75289 77.86758 24.09191 29.56552 27.82121 114.4151 100.4017 98.08145 73.29894 102.2613 107.9447 130.8483 126.4235 128.4368 125.2614 120.2798 127.4677 125.9477 112.9036 116.0122 149.3333 132.7811 149.908 131.1123 127.0985 127.2259 141.8092 164.6698 165.4197 146.4869 136.5109 139.6281 139.7218 151.5641 159.3004 156.2214 209.0266 159.8361 180.795 185.3091 204.8226 181.9439 183.0345 187.4909 190.7228 191.8239 191.0579 194.4099 189.9042 215.1961 191.4827 192.7953 197.4789 192.4308 190.9021 191.9907 195.8428 204.7895 193.9392 193.9093
112.4342 22.81964 11.36269 14.42991 26.07144 7.317862 15.24533 0 37.22254 4.743416 23.69384 35.43332 80.4767 78.89689 47.82323 66.38712 45.23835 54.41582 60.96589 48.02771 78.64382 18.24829 20.79663 20.24846 100.1699 86.44202 84.28671 85.77226 91.50148 97.33333 121.0345 117.0178 118.8024 116.1809 131.6435 119.6202 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 133.5016 129.2478 129.1395 149.5612 175.3416 166.8291 143.2934 140.8119 144.8068 144.0626 148.3423 156.2523 159.4608 200.2987 166.6741 179.1444 181.9276 214.5951 180.0007 180.942 195.1512 197.8592 199.0779 197.9186 201.9554 188.4702 224.9361 197.6487 191.4158 203.9914 194.7305 193.6621 195.1333 195.4789 211.9729 196.9188 196.7359
146.536 59.43453 42.75075 51.63748 11.76324 29.97726 21.98979 37.22254 0 38.23092 15.41891 70.9648 43.26044 42.49597 11.71615 29.21753 79.86679 17.79129 24.14731 15.59788 80.78305 41.38507 47.77985 45.50483 134.9945 120.7012 118.2031 56.80961 118.8262 124.2463 145.8647 140.9862 143.2589 139.4336 104.7246 140.0484 111.1117 110.6752 114.8678 134.0767 121.3841 135.4004 129.5952 126.033 126.5032 131.8468 149.7534 164.6921 152.5807 132.0104 133.7245 135.0942 157.6118 164.9893 152.9458 221.9605 151.0338 184.2429 191.1299 191.0314 185.7905 187.0784 177.1016 181.109 182.0197 181.8632 184.1351 192.9407 201.3944 183.343 195.7229 188.7557 190.0553 187.8669 188.3787 197.2906 194.9819 190.547 190.7431
114.0243 21.2109 6.824423 14.23806 27.7276 8.823328 16.7726 4.743416 38.23092 0 23.7074 33.05222 81.3941 79.03335 48.21815 67.10626 42.50451 54.86096 61.43294 47.71899 74.17505 13.58308 16.12452 15.50806 97.67548 83.73006 81.46318 84.14678 87.47354 93.27528 116.8219 112.7256 114.5535 111.8325 129.4083 115.1021 134.4119 111.8772 114.0811 157.8741 138.3998 157.8179 129.1413 124.8619 124.7257 146.1645 172.7866 162.336 138.5514 136.7205 140.8634 139.9744 143.5999 151.511 155.1921 195.9292 163.0437 174.4345 177.1842 211.7055 175.2805 176.2172 191.6885 194.2711 195.516 194.2686 198.4603 183.7675 222.0298 193.8517 186.715 200.2623 190.3225 189.3106 190.8311 190.8311 208.3867 192.5941 192.3915
