0 185.3397 189.5386 178.5612 182.507 196.2893 172.2648 194.2257 192.3535 194.3354 192.474 183.7782 190.4696 162.0229 190.8791 166.603 180.3955 174.0693 190.0945 139.1751 187.9061 185.7933 181.5367 141.7561 178.7083 176.593 151.5503 173.7647 171.6526 149.4001 157.8298 131.6942 155.0562 154.6841 154.0958 123.4803 152.3913 121.6512 146.2982 125.2338 160.3931 149.448 128.5113 118.2854 121.5189 138.6 154.211 130.2591 131.1348 134.3498 118.6619 158.352 157.3489 123.195 71.20819 131.7915 150.8462 147.262 144.36 129.8685 125.0999 128.0492 139.8966 141.1598 109.6339 95.89828 92.61459 123.8998 87.45899 89.62981 124.4147 127.8005 91.86547 94.06571 96.29876 134.9725 137.4751 98.37068 90.33299 99.14027 91.84613 97.44651 92.64989 103.8198 147.208 71.84021 70.4749 85.01834 99.16749 45.88318 97.37498 99.15466 47.43991 97.54382 156.7411 113.1077 97.59476 104.6197 85.15345 100.6817 110.6759 57.9431 115.72 125.3152 108.655 116.7677 71.55458 77.02258 74.79696 124.6577 122.3939 156.013 124.4273 126.2854 131.8551 102.1046 116.163 133.3007 128.0257 133.7779 126.1448 121.8197 134.9394 123.9486 140.369 136.0939 120.2544 137.4106 144.8119 146.9793 148.9527 153.4933 155.6683 159.471 154.7886 138.634 158.3734 158.0763 133.9861 165.5709 136.9604 135.0856 136.1396 172.4419 134.0718 168.8934 124.8488 176.3009 168.2429 130.1899 182.6839 125.2075 128.3271 119.8349 124.6844 121.3722 133.2916 122.8435 123.8848 133.5439 174.5294
185.3397 0 16.62077 17.11724 3 39.45884 19.00658 41 42.10107 46.57252 60.16644 46.52956 58.69412 27.45906 67.1193 157.2252 63.51378 56.85068 79.17702 53.03772 81.9878 80.77747 81.27115 48.50444 80.80223 79.81228 56.23722 79.51101 78.64477 57.27128 71.30568 56.18051 71.02816 79.40403 84.26374 67.00746 92.50755 74.33034 89.35883 83.9345 107.8147 103.8809 91.11806 86.49277 88.76936 101.1187 112.8007 97.6934 99.40322 104.8725 97.52948 121.6594 123.2274 111.4271 121.5936 116.7305 132.3102 130.0846 128.8963 123.6409 122.7721 127.5343 137.9275 142.8881 205.5262 195.2141 194.2428 177.5528 230.7228 235.0766 192.8145 194.8794 238.6629 241.4788 244.2949 203.1598 205.5651 252.8577 202.6746 255.2254 210.3748 256.6028 256.5872 263.6001 294.0255 245.8394 246.13 255.8906 264.6205 223.9866 264.5921 265.7085 228.2389 266.8352 306.7022 230.2685 268.08 272.3601 227.1079 271.8915 233.6365 239.8708 284.5646 245.8588 282.2942 287.6282 244.5179 245.3813 247.5091 296.5164 297.5502 320.7712 298.9331 300.4068 303.9988 259.5173 294.4962 306.2499 303.6384 307.402 302.5393 299.9333 309.4156 302.1672 314.1882 311.7852 300.9867 313.8471 319.0611 320.9751 323.512 326.7415 328.6716 331.8958 328.4205 317.694 288.285 332.441 314.8587 338.2749 317.9843 317.3208 317.9717 344.8426 316.6891 342.2572 309.7418 349.0923 298.2017 314.9413 354.4926 310.5415 313.5554 301.0399 309.9193 302.024 318.5029 303.7845 304.3846 318.8479 351.4872
189.5386 16.62077 0 33.5 16.53028 22.85279 34.12477 24.5204 25.81182 30.20348 44.27471 31.62673 42.97965 27.51818 51.53882 172.9062 49.2062 43.72928 63.9316 64.48449 67.01679 66.00189 66.97947 48.36335 66.84497 66.11543 49.03698 66.19101 65.62202 50.55937 60.82146 57.93962 61.12487 69.09595 73.86016 67.31456 82.1241 72.62403 80.03905 79.19122 96.24058 93.69365 84.83661 83.00151 84.17987 92.52702 101.962 90.58835 92.05026 96.76776 92.48919 110.4049 112.0948 104.6721 129.3223 108.6244 121.9477 120.0802 119.1994 115.6448 115.3831 119.7007 128.7488 133.6198 217.4425 206.5417 205.3801 170.4648 240.1775 244.4652 186.0771 187.9129 248.0247 250.8511 253.6775 195.8617 198.1445 261.8497 199.2266 264.1141 207.0691 265.2287 264.74 272.2705 304.2542 252.6861 252.7573 263.2608 272.7238 226.1001 272.5 273.7047 230.7168 274.5291 316.7965 225.9857 275.6425 280.3003 225.2005 279.4034 229.7461 242.4113 292.5 241.3461 289.5743 295.3358 245.4633 245.7036 248.3609 304.1632 304.7169 329.503 306.2111 307.754 311.6617 258.2373 301.0951 313.8124 310.7708 314.8718 309.5339 306.6044 316.7669 308.8305 321.6714 318.9534 307.1128 320.8991 326.5061 328.4711 330.9324 334.3864 336.3648 339.6943 336.0153 324.2636 283.5845 339.9403 321.0051 346.0657 324.1038 323.1056 323.8754 352.7133 322.3542 349.9661 314.3664 356.9239 293.3189 319.6721 362.5 314.3823 317.8274 302.8221 313.4984 303.6548 322.7988 305.4771 305.9596 322.9617 358.6154
178.5612 17.11724 33.5 0 17.02939 56.14268 6.5 57.42822 58.2795 62.80127 75.69016 61.35145 74.04053 33.30165 82.21922 140.2398 77.38863 69.83552 93.77633 41.18252 96.25487 94.84725 94.82616 50.50921 94.02127 92.7847 64.13365 92.11406 90.97252 64.66065 81.42788 55.42788 80.62258 89.10668 93.92589 66.94027 101.9553 75.89466 97.8366 88.10221 118.1905 112.9081 96.56345 89.31965 92.61209 108.6002 122.3479 103.7738 105.6882 111.7866 101.5529 131.5219 132.9436 116.8461 111.8928 123.422 141.1134 138.5388 137.0447 130.108 128.6313 133.7759 145.427 150.4261 191.2538 181.4907 180.6938 182.4719 218.6001 223.0022 197.2489 199.542 226.6032 229.4014 232.2003 208.1207 210.6419 241.1016 203.5927 243.559 211.0934 245.1775 245.6054 252.1151 281.0607 236.1356 236.6369 245.6522 253.6632 219.0639 253.8188 254.849 222.926 256.2577 293.8371 231.89 257.6235 261.5358 226.2764 261.4728 234.8297 234.4376 273.7152 247.644 272.068 276.9856 240.6741 242.1673 243.7464 285.9108 287.3948 309.1129 288.6694 290.0746 293.362 257.8803 284.8877 295.7026 293.5017 296.9394 292.5355 290.243 299.0602 292.4791 303.6993 301.5974 291.815 303.7647 308.5984 310.4609 313.0639 316.0775 317.9591 321.0796 317.8003 308.0608 290.1 321.9028 305.6354 327.4552 308.7799 308.4388 308.9741 333.9383 307.9237 331.5072 302.0017 338.2175 300.177 307.0847 343.4472 303.5671 306.1503 296.1385 303.2046 297.2718 311.0622 298.9649 299.6815 311.5847 341.2642
182.507 3 16.53028 17.02939 0 39.11521 17.86757 40.4475 41.38236 45.89118 59.13544 45.18849 57.58472 24.5153 65.9242 156.5557 61.91123 55 77.82031 50.93133 80.5295 79.25907 79.61156 45.51022 79.05694 78.00641 53.57355 77.62087 76.6942 54.56189 68.95288 53.19069 68.60029 77.00649 81.86832 64.00781 90.09439 71.34424 86.82166 81.0432 105.5509 101.4261 88.30912 83.54639 85.86617 98.48858 110.4219 94.93682 96.66437 102.1922 94.64143 119.3315 120.8801 108.6324 119.0378 114.0395 129.8499 127.5813 126.3576 120.935 120.0167 124.8119 135.3255 140.2926 203.6566 193.2241 192.2167 174.7513 228.4294 232.7746 189.9854 192.0651 236.3578 239.1757 241.9938 200.3669 202.7807 250.5035 199.6998 252.8577 207.3961 254.2007 254.126 261.2049 291.8613 243.2324 243.5015 253.3397 262.1545 221.0543 262.103 263.2299 225.322 264.3218 304.5181 227.3149 265.552 269.8759 224.1093 269.3585 230.6708 236.9578 282.0815 242.9118 279.7374 285.1193 241.5492 242.3984 244.5381 294.0017 294.9832 318.3915 296.3781 297.8594 301.4867 256.5175 291.8715 303.7269 301.0685 304.8688 299.955 297.3163 306.8697 299.5497 311.6573 309.22 298.3186 311.27 316.5265 318.4462 320.9751 324.2299 326.1656 329.4022 325.9034 315.069 285.3418 329.9136 312.1939 335.781 315.3173 314.6244 315.2856 342.3586 313.9825 339.7543 306.9544 346.6042 295.2647 312.1618 352.0256 307.7028 310.7443 298.1007 307.0651 299.0794 315.6938 300.8422 301.4382 316.0269 348.9216
196.2893 39.45884 22.85279 56.14268 39.11521 0 56.05578 3.162278 5.700877 8.485281 23.34524 16.12452 22.67157 39.96248 31.1127 194.3371 32.20248 30.41381 43.84062 82.46211 47.42362 46.8615 48.82622 55.68824 49.39636 49.24429 46.33708 50.08992 50.15974 48.38388 50.7001 66.27405 52.03845 58.54912 62.79701 72.94518 70.60453 75.15318 70.45566 76.90254 82.07923 81.97713 79.85299 82.28001 81.78631 83.48653 88.86507 84.00595 85.00588 88.31902 88.95504 96.38465 98.23441 98.0051 141.4496 99.72462 109.11 107.8564 107.486 106.6962 107.3778 110.8873 117.6308 122.262 233.9444 222.3456 220.9485 161.79 253.3969 257.5772 177.7201 179.201 261.0843 263.911 266.7377 186.5821 188.6637 274.3611 195.4329 276.4797 203.3916 277.2436 276.134 284.3132 318.2419 262.4195 262.2003 273.6293 284.0158 229.7063 283.5348 284.8508 234.7765 285.2718 330.5696 220.7527 286.206 291.3434 223.3047 289.8827 225.0356 246.465 303.4864 235.6671 299.7015 306.0082 247.3297 246.7164 250.0784 314.7205 314.6317 341.4234 316.2689 317.8982 322.2131 256.9557 310.266 324.2221 320.617 325.1538 319.2006 315.8496 326.8838 318.0566 331.9477 328.8176 315.6264 330.601 336.715 338.7418 341.0938 344.8376 346.8746 350.3353 346.3943 333.3069 277.3781 350.1791 329.492 356.6776 332.5432 331.0989 332.0256 363.4136 330.1893 360.4567 320.8317 367.5601 286.807 326.2591 373.3577 319.789 323.8024 305.4865 318.5545 306.1086 328.786 308.0065 308.3261 328.702 368.3005
172.2648 19.00658 34.12477 6.5 17.86757 56.05578 0 57.00219 57.57821 62.09871 74.23779 59.5504 72.46551 28.74456 80.40056 138.7832 74.84818 66.91226 91.54917 35.64057 93.80965 92.29437 91.99049 44.60957 91.01786 89.66744 59.39802 88.82708 87.56854 59.77667 77.22856 49.11721 76.25123 84.71275 89.4907 60.64858 97.41097 69.75851 93.01747 82.32405 113.8914 108.1896 91.00137 83.31416 86.75973 103.4662 117.7593 98.32217 100.2759 106.5012 95.70397 127.0089 128.3793 111.2171 106.0012 118.0519 136.2507 133.5824 132.0076 124.6713 123.066 128.2819 140.2043 145.2042 187.0007 176.9542 176.0753 176.6529 213.4321 217.8193 191.3357 193.6653 221.4165 224.2214 227.027 202.2897 204.8298 235.8204 197.2441 238.2504 204.7266 239.7963 240.0984 246.7534 276.2185 230.3177 230.7753 239.9568 248.1517 212.627 248.2584 249.3116 216.5139 250.6477 288.9576 225.5958 251.9837 255.9907 219.8141 255.8246 228.4956 228.0356 268.1795 241.3615 266.3761 271.3968 234.1928 235.6719 237.263 280.3146 281.6896 303.8158 282.9898 284.4117 287.7751 251.3901 279.0614 290.0935 287.7933 291.3095 286.7965 284.435 293.4046 286.671 298.0772 295.9024 285.9025 298.0457 302.9707 304.8463 307.4333 310.5016 312.396 315.5441 312.2135 302.2439 283.8111 316.296 299.7353 321.9215 302.8766 302.4752 303.0318 328.4281 301.9391 325.9559 295.8534 332.7001 293.9022 300.9539 337.9767 297.3201 299.9571 289.7089 296.928 290.8337 304.8744 292.5308 293.2409 305.374 335.5838
194.2257 41 24.5204 57.42822 40.4475 3.162278 57.00219 0 2.54951 5.830952 20.61553 13.0384 19.79899 39.35734 28.3196 194.8786 29.06888 27.29469 41.03657 82.28001 44.55334 43.93177 45.80393 54.11883 46.32494 46.14109 43.80782 46.95743 47.01064 45.88028 47.62877 64.72442 49.0102 55.44367 59.67 71.02816 67.46023 72.89719 67.36468 74.2159 78.92401 78.82417 76.97077 79.69944 79.07591 80.399 85.70298 81.02469 82 85.24817 86.14523 93.2309 95.07891 95 140.1214 96.62815 105.9481 104.6948 104.3276 103.5938 104.3072 107.7868 114.4771 119.105 233.2381 221.518 220.0801 158.6758 252.127 256.2889 174.6113 176.0824 259.7865 262.6119 265.4374 183.4491 185.5263 272.9762 192.5097 275.0727 200.472 275.7861 274.5906 282.8569 317.0658 260.6645 260.4093 271.9504 282.4553 227.3082 281.9397 283.2702 232.4177 283.6371 329.3558 217.75 284.5474 289.7464 220.4836 288.2117 222.0563 244.1004 301.8775 232.6416 297.9815 304.3567 244.7734 244.0922 247.5088 313.0511 312.8798 339.9311 314.5346 316.1744 320.5406 254.1638 308.4234 322.5306 318.8546 323.4455 317.4161 314.0143 325.1538 316.2183 330.2367 327.055 313.7037 328.8176 334.994 337.0282 339.3656 343.1457 345.1898 348.6667 344.6926 331.442 274.325 348.4584 327.5622 355.0036 330.607 329.1117 330.0561 361.7496 328.1844 358.7659 318.6801 365.8867 283.7415 324.1188 371.7123 317.5295 321.5991 302.9785 316.261 303.5828 326.5827 305.4865 305.7924 326.4736 366.5055
192.3535 42.10107 25.81182 58.2795 41.38236 5.700877 57.57821 2.54951 0 4.527693 18.72165 10.5119 17.73415 38.73629 26.31539 195.0373 26.61766 24.74874 38.99359 81.90543 42.4323 41.74326 43.50287 52.68156 43.96021 43.73214 41.64283 44.50281 44.52527 43.73214 45.09989 63.28704 46.50269 52.90085 57.12161 69.30007 64.91103 70.91192 64.82669 71.92009 76.42316 76.27745 74.54529 77.4758 76.76262 77.86206 83.17752 78.5398 79.50157 82.71789 83.76455 90.73313 92.57699 92.50135 138.811 94.08773 103.4239 102.1592 101.7853 101.0514 101.7767 105.245 111.9308 116.5611 232.393 220.5797 219.1101 156.1298 250.8436 254.9912 172.0667 173.5353 258.4811 261.3054 264.1297 180.8998 182.9768 271.6036 190.0539 273.6832 198.0181 274.3583 273.098 281.4294 315.8496 259.0145 258.7325 270.3562 280.9493 225.1944 280.4077 281.749 230.3313 282.0753 328.1101 215.2504 282.9677 288.2126 218.0883 286.6226 219.5689 242.0093 300.334 230.1305 296.3554 302.7813 242.55 241.8233 245.2765 311.4619 311.2292 338.4734 312.8969 314.5445 318.9487 251.7861 306.7059 320.9244 317.1959 321.8268 315.7412 312.3019 323.5189 314.5036 328.6157 325.3959 311.9271 327.1429 333.3654 335.405 337.7314 341.5384 343.5877 347.0766 343.078 329.7072 271.801 346.8295 325.7798 353.4092 328.8199 327.2873 328.2446 360.1624 326.3472 357.1589 316.7373 364.2924 281.2121 322.184 370.1385 315.5099 319.6193 300.7865 314.2173 301.3785 324.6027 303.2862 303.5828 324.4757 364.8208
194.3354 46.57252 30.20348 62.80127 45.89118 8.485281 62.09871 5.830952 4.527693 0 14.86607 10.77033 14.21267 42.72002 22.62742 199.4389 24.35159 24.02082 35.35534 86.02325 38.94868 38.41875 40.49691 55.65232 41.18252 41.14608 43.04794 42.15448 42.37924 45.17743 44.52527 66.22877 46.17359 52.03845 56.04955 71.70077 63.61511 72.71864 64.03124 72.73239 74.33034 74.82145 74.72951 78.54935 77.49194 77.05842 81.32035 78.31347 79.15807 82.01372 84.17244 88.60023 90.47652 92.13577 141.8732 93.19335 101.5332 100.4241 100.1761 100.1043 101.0445 104.3072 110.4219 114.9783 236.0381 224.1195 222.6123 155.0484 253.9173 258.0426 171.0218 172.4094 261.5206 264.3426 267.1647 179.6354 181.6645 274.536 189.9526 276.5881 197.9267 277.2003 275.8297 284.271 319.0148 261.4575 261.1226 272.9047 283.6565 226.5237 283.0689 284.4293 231.7412 284.6823 331.2314 214.8059 285.5414 290.8694 218.3323 289.1781 219.2282 243.403 302.9719 229.5725 298.8394 305.3604 243.5159 242.6211 246.2096 314.0143 313.664 341.2582 315.3569 317.0193 321.4953 252.1116 309.0065 323.444 319.6142 324.3224 318.1273 314.6125 325.9831 316.8091 331.1061 327.8124 314.1019 329.5285 335.8407 337.8905 340.1955 344.0538 346.1127 349.6238 345.5792 331.9691 271.0895 349.303 327.9405 355.9479 330.9698 329.3547 330.3407 362.714 328.3854 359.6735 318.5232 366.8303 280.4287 323.9892 372.7144 317.0946 321.3098 301.851 315.7356 302.4012 326.2921 304.3222 304.5866 326.1181 367.1829
