0 34 36 183.9733 2.236068 5 4.472136 39.20459 5.522681 9.219544 22.13594 36.67424 41.05552 12.04159 8.944272 18.56071 15.55635 38.07887 17.93817 13 20.80865 32.31099 39.7279 25.55386 44.92215 16.64332 24.64549 27.78489 35.38714 21.2132 19.6023 25.36218 24.35494 38.02959 40.47839 42.54409 24.08319 28.28427 44.72136 25.80698 24.18677 22.45489 23.01223 29.06888 48.30114 30 29.41088 32.80244 28.43963 26.4764 37.99517 42.0788 28 39.65476 30.14963 45.49115 35.8469 49.08971 37.73592 44.04543 41.88078 35.0571 152.8579 49.54291 36.34556 53.03772 42.54409 39.92493 49.42924 51.73973 41.30375 56.40035 66.11543 61.7171 51.53398 68.62215 67.09136 69.42622 66.21933 61.21828 75.00667 77.15569 72.79061 89.67104 69.89278 61 75.29276 83.00602 84.05355 71.38627 86.39734 76.32169 89.35883 92.11406 104.4844 96.5259 94.15413 103.407 99.86491 94.02127 96.13142 104.5108 101.5135 96.64885 110.2588 103.7304 89.28606 103.465 89.05055 114.1115 106.9217 102.0833 97.30879 99.53894 118.2286 96.04686 103.3683 99.95999 106.5129 105.4751 103.2303 105.9481 104.4031 116.4689 110.3087 105.3862 118.1186 117.618 111.6647 108.6692 128.1405 120.8305 113.5297 123.4342 120.4201 118.1059 112.8051 120.5404 114.7258 125.3707 118.596 147.3307 202.9433 192.8874 191.9954 210.4115 214.6183 217.4235 205.3534 238.0236 213.0043 254.7597 262.2556 292.0661 259.7862 256.2226 297.7389 224.9556 298.3528 229.0851 233.1535 268.0765 270.619 229.3142 236.4085 273.9749 240.6844 248.7951 245.8373 246.8947 248.8552 282.3632 275.8451 284.8531 278.6431 282.6676 277.9101 319.3699 281.1494 290.954 292.1181 261.5076 285.7271 289.0069 304.2367 297.6928 291.2459 287.7377 289.0882 289.705 291.6728 291.1632 301.208 302.5178 312.9077 316.291 314.9683
34 0 2 177.3993 32.01562 38.11824 36.22154 6.403124 34.93566 41.4367 14.76482 7.28011 9.944289 43.73786 31.04835 19.45508 46.32494 9.486833 48.83077 31.38471 20.80865 12.64911 14.1024 17.69181 15.81139 45.22168 21.07605 17.20465 14.08013 51.24451 48.54122 55.59892 24.75059 16.00781 17.67767 17.72005 53.14132 24.41311 20.88061 53.31041 50.56679 42.64843 40.42972 26.62705 23.76973 57.27128 29.41088 59.9333 49.57633 46.87217 28.66912 70.59479 44.04543 67.30899 47.63402 73.64856 34.88553 77.37312 62.76942 70.71068 66.88797 50.20956 120.2602 76.73656 53.07542 80.9506 66.28725 61.40033 75.54634 78.39005 56.58622 81.5414 93.21615 87.66413 66.34067 95.18929 92.63504 95.41488 91.26336 83.32873 101.2423 103.1746 96.5495 113.6317 93.23626 69.83552 97 106.6677 107.1681 84.87638 109.1719 94.26028 111.072 113.8991 128.6895 118.5042 115.2606 127.0157 122.4949 114.56 117.0267 127.5167 123.8426 116.7262 134.1827 125.9365 103.7304 125.1759 101.8725 137.8602 129.1056 122.3806 114.6342 116.8247 141.7674 109.6038 121.5113 116.0172 124.4709 122.2007 116.9722 121.4949 118.7266 136.6199 127.2006 118.5928 137.5354 136.3598 127.3146 121.9385 149.9066 108.683 128.1601 142.1267 137.8006 134.2721 124.8239 137.4118 127.6323 143.1601 132.9248 164.999 178.3312 169.7613 169.317 191.6377 195.7269 198.4565 213.1525 223.0289 220.3583 237.2773 243.9877 270.1916 242.6896 240.3373 276.1337 221.1447 278.6849 224.4371 242.04 251.8591 254.1359 233.5744 244.4688 257.9307 235.6884 257.8828 244.0328 246.3433 247.1906 267.7779 263.4246 270.5593 265.6501 268.7322 265.6501 300.4336 269.1635 276.8831 277.8003 263.9664 273.9416 277.4833 289.6964 286.4001 300.1612 283.5719 284.7034 285.5679 287.5639 296.1419 310.3808 299.2407 305.374 307.9026 307.4297
36 2 0 177.2083 34.0147 40.11234 38.20995 5 36.91206 43.41659 16.55295 7 8.806563 45.70558 32.98485 21.27205 48.27007 9.055385 50.77182 33.24154 22.47221 13.41641 13.77442 19.10497 14.76482 47.12749 22.50778 18.43909 14.43087 53.16014 50.44056 57.50861 26.18654 16.07016 17.50714 17.26268 55.02727 25.6125 20.39608 55.15433 52.39275 44.36465 42.08993 27.80288 23.08679 59.09315 30.61046 61.7414 51.25244 48.54894 29.28049 72.41978 45.60702 69.11223 49.20366 75.45492 35.8469 79.17702 64.49806 72.47068 68.60029 51.66237 118.3672 78.50159 54.56189 82.73452 67.95587 63.00794 77.27386 80.13114 57.98276 83.21658 94.94867 89.35883 67.6443 96.89685 94.30403 97.09789 92.91394 84.87448 102.9272 104.8475 98.13497 115.1986 94.81034 70.83078 98.49365 108.2312 108.706 86.02325 110.691 95.58766 112.5389 115.3646 130.2498 119.9719 116.6919 128.5496 123.9879 115.9655 118.4451 129.0213 125.3196 118.1059 135.724 127.4049 104.8618 126.6215 102.9272 139.3895 130.5689 123.7619 115.8836 118.0678 143.2829 110.6752 122.7884 117.2007 125.7338 123.4058 118.036 122.6418 119.8165 137.9746 128.4056 119.6255 138.8524 137.6445 128.4562 122.9675 151.3275 108.2589 129.2478 143.4015 139.0144 135.4289 125.7816 138.6001 128.6313 144.3877 133.9888 166.1965 176.9802 168.5157 168.1019 190.6646 194.7434 197.4665 213.7709 222.2774 220.9462 236.361 243.0185 268.9833 241.7951 239.5204 274.9409 221.0814 277.6142 224.3212 242.701 251.0159 253.275 233.9765 245.0816 257.0958 235.5441 258.5467 244.0738 246.4569 247.238 267.03 262.8127 269.8283 265.0019 268.0243 265.0472 299.4027 268.5759 276.1634 277.065 264.2466 273.3642 276.9206 288.9429 285.8479 300.7971 283.4519 284.5699 285.4488 287.4456 296.5535 311.0277 299.1672 305.043 307.5191 307.0977
183.9733 177.3993 177.2083 0 182.4567 182.2847 180.7263 172.9747 178.8497 180.3896 172.2905 170.2378 169.2219 179.1708 175.1766 171.6871 177.0536 168.1549 176.9665 171.0557 168.1594 165.9465 163.434 166.2084 163.7343 173.5405 164.5392 164.8743 163.6486 174.8129 173.2215 174.7367 162.6358 161.4347 159.7379 160.0141 172.4369 159.7158 156.9448 169.2857 168.1221 163.4305 161.8001 157.9621 154.7485 167.7627 156.4411 166.7996 160.3156 160.9007 151.1361 168.6246 157.3109 166.6084 156.4525 167.2685 149.3957 167.4009 161.407 163.3807 160.109 151.4219 168.0839 164.0018 151.589 165.97 157.4078 154.719 160.996 162.1375 146.9671 157.0818 162.6572 158.8079 139.5376 160.5868 156.9567 158.396 155.3542 147.8975 159.2348 158.3686 150.27 149.8798 149.363 126.6308 143.243 148.9167 146.7698 125.2507 145.294 132.3554 141.02 141.0263 151.7475 141.5107 138.223 148.7908 144.2063 136.0877 137.2145 146.0477 142.9038 134.0221 151.0431 142.3882 118.1303 140.2094 114.1947 150.697 142.3796 134.3335 124.0572 123.3981 150.2652 112.8579 125.7676 119.1203 124.589 120.1253 110.6236 115.7956 112.0905 133.3593 119.8865 108.1712 130.0193 126.9741 114.8884 107.241 142.5798 70.75066 110.6742 126.772 120.8678 115.9043 101.6863 118.6478 104.1135 122.6045 108.4608 124.0973 112.6568 98.81261 95.5334 76.65378 79.32998 81.1883 87.06974 73.09988 88.74513 97.67615 107.4565 150.8849 99.83796 91.53388 154.0193 45.60522 144.3273 47.67245 110.2137 102.8866 106.1599 82.73497 107.9146 107.281 58.50973 122.6252 70.98412 76.08306 74.23819 109.6051 97.55932 110.9954 101.595 107.9152 99.15041 159.4779 101.6551 116.02 117.8122 100.6764 105.6591 108.355 129.8068 116.4307 156.2044 106.5097 107.5295 108.5097 110.5097 137.6897 166.1317 122.6534 128.9543 132.3709 131.0155
2.236068 32.01562 34.0147 182.4567 0 6.324555 5 37.12142 5.147815 10.29563 19.92486 34.52535 38.90873 13.0384 7.28011 16.32483 16.40122 35.90265 18.87091 11.40175 18.60108 30.08322 37.50646 23.32381 42.72002 17.02939 22.45885 25.55386 33.15494 22.02272 20.15564 26.28003 22.26831 35.79455 38.24265 40.31129 24.75884 26.1725 42.48529 26.24881 24.41311 21.76899 22.03548 27.01851 46.06517 30.4795 27.45906 33.30165 28.068 25.96151 35.90151 42.87336 27.07397 40.30509 29.42788 46.25773 34 49.89589 38.01316 44.59821 42.2019 34.23449 150.6712 50.20458 35.69314 53.8145 42.72002 39.81206 49.95248 52.34501 40.60788 56.85068 66.84497 62.28965 50.92954 69.29646 67.64059 70.03571 66.70832 61.36734 75.66373 77.7946 73.16743 90.12344 70.21396 60.03332 75.47185 83.40863 84.40379 70.83078 86.72082 76.15773 89.58795 92.358 104.9952 96.80005 94.33981 103.8557 100.2098 94.15413 96.30291 104.9023 101.8332 96.74709 110.752 104.0433 88.88757 103.7304 88.52683 114.594 107.2392 102.2155 97.16995 99.40322 118.6971 95.60335 103.3151 99.72462 106.4519 105.3091 102.8227 105.6882 104.0433 116.619 110.1681 104.944 118.2074 117.6478 111.4271 108.2405 128.4562 119 113.2166 123.4706 120.3412 117.9237 112.2943 120.4201 114.2847 125.3348 118.2709 147.3183 200.771 190.7474 189.8664 208.4035 212.6076 215.4112 204.6778 236.1628 212.3052 252.8092 260.2787 289.9767 257.8512 254.3325 295.6583 223.6068 296.3342 227.695 232.5693 266.1766 268.7096 228.4294 235.7711 272.0832 239.2823 248.2331 244.6078 245.7356 247.6349 280.5316 274.1031 283.0341 276.8772 280.863 276.1757 317.3795 279.428 289.1457 290.2998 260.5307 284.0158 287.3082 302.412 296.0068 290.6915 286.3983 287.7377 288.3678 290.3377 290.3532 300.6747 301.2308 311.4037 314.7459 313.4645
5 38.11824 40.11234 182.2847 6.324555 0 2.236068 43.01163 4.301163 4.242641 25.31798 40.1995 44.57827 7.071068 9.433981 21.22499 10.63015 41.4367 12.96577 12.72792 22.84732 35.17101 42.65332 27.85678 48.05206 12.08305 26.38939 30.08322 38.12152 16.27882 14.84082 20.38235 25.4085 40.63558 43.01744 45.22168 19.20937 29.41088 47.16991 21.09502 19.69772 19.40504 20.55633 29.83287 50.69517 25.23886 29.69848 28.01785 24.71462 23.02173 38.88891 37.12311 25.31798 34.76349 27.01851 40.54353 35.60899 44.12709 33.12099 39.20459 37.21559 32.06244 156.022 44.63743 33.01515 48.08326 38.01316 35.73514 44.60101 46.8615 38.01316 51.61395 61.17393 56.85068 48.02726 63.70243 62.23544 64.53681 61.40033 56.67888 70.0928 72.24957 68.04512 84.86567 65.19202 58.13777 70.71068 78.23682 79.32213 67.74216 81.68537 72.11103 84.72308 87.46428 99.63935 91.84906 89.55445 98.6002 95.13149 89.47067 91.54371 99.74217 96.79876 92.13034 105.423 99.0202 85.37564 98.79271 85.32878 109.2815 102.2069 97.52948 93.04837 95.27329 113.4063 92.19544 99.00505 95.81753 102.1567 101.2423 99.32019 101.8332 100.4241 111.8928 106.0424 101.5246 113.6002 113.1592 107.5174 104.7855 123.422 120.2206 109.4806 118.9664 116.0776 113.8859 109.0413 116.2454 110.8558 120.9786 114.56 142.9067 204.1201 193.802 192.8296 210.5232 214.7417 217.5546 201.8143 237.4691 209.503 254.583 262.2003 292.6117 259.5391 255.7831 298.23 222.8004 298.4979 227.0352 229.4608 267.6752 270.2577 226.1415 232.8003 273.5384 238.6629 245.065 243.3865 244.2826 246.3822 281.6842 274.839 284.1255 277.7211 281.8865 276.8772 319.3696 280.0714 290.1849 291.3863 258.5077 284.6138 287.8507 303.5276 296.4928 287.4988 285.5451 286.9233 287.5065 289.4685 287.842 297.4277 300.1933 311.1499 314.6506 313.2092
4.472136 36.22154 38.20995 180.7263 5 2.236068 0 41 2.12132 5.385165 23.19483 38.11824 42.49183 8.062258 7.211103 19.03943 11.40175 39.31921 13.87243 10.63015 20.61553 32.98485 40.46893 25.63201 45.89118 12.20656 24.15367 27.85678 35.92005 17.02939 15.23975 21.28004 23.20143 38.422 40.79828 43.01163 19.79899 27.20294 44.94441 21.40093 19.72308 18.33636 19.19798 27.65863 48.46648 25.6125 27.58623 28.42534 24.0793 22.2036 36.71012 37.88964 24.08319 35.36241 26.01922 41.28088 33.6006 44.91102 33.28663 39.69887 37.44329 31 153.8478 45.26036 32.14032 48.83646 38.07887 35.4683 45.06939 47.42362 37.12142 52.00961 61.88093 57.38467 47.27245 64.3506 62.74751 65.11528 61.84658 56.75182 70.72482 72.86288 68.37499 85.28493 65.45991 57.03508 70.83078 78.60025 79.6304 67.08204 81.96646 71.86793 84.90583 87.66413 100.1249 92.08284 89.69392 99.0202 95.44108 89.55445 91.66924 100.1024 97.08244 92.17917 105.8915 99.29753 84.89994 99.0202 84.72308 109.7396 102.4902 97.6166 92.84934 95.07891 113.8508 91.67879 98.89894 95.51963 102.0441 101.0198 98.84584 101.5135 100 112.0045 105.8489 101.0161 113.6486 113.1459 107.2241 104.2929 123.7093 118.3385 109.11 118.9622 115.9526 113.653 108.4666 116.0776 110.354 120.9 114.1797 142.859 201.9356 191.6461 190.6836 208.4922 212.7087 215.5203 201.102 235.5827 208.7682 252.6114 260.2038 290.509 257.5828 253.87 296.1359 221.4159 296.4634 225.6103 228.8453 265.7536 268.3271 225.2221 232.1314 271.6252 237.2277 244.474 242.1239 243.0905 245.1292 279.8303 273.0723 282.2841 275.9312 280.0589 275.1182 317.3635 278.3253 288.3544 289.5462 257.5 282.8781 286.1276 301.682 294.783 286.9197 284.1778 285.5451 286.1416 288.1059 287.0052 296.8708 298.8796 309.6211 313.0815 311.6809
39.20459 6.403124 5 172.9747 37.12142 43.01163 41 0 39.52847 46.04346 18.24829 4.242641 3.901567 48.16638 35.22783 22.94559 50.48762 5.385165 52.94127 34.9285 23.4094 12.04159 9.864387 19.23538 9.848858 49.0306 22.57432 18.02776 11.92686 55.10898 52.28049 59.39562 26.16744 12.81601 13.72953 13 56.75385 24.83948 16.03122 56.61272 53.75872 45.21676 42.70904 26.90725 18.43909 60.40695 29.73214 62.96825 51.87786 49.1935 26.84992 73.70973 45.79301 70.28869 49.39636 76.63188 34.20526 80.33181 65.30697 73.40981 69.31811 51.40039 114.2635 79.45124 54.40588 83.7735 68.47627 63.28507 78.04005 80.95678 57.48913 83.72574 95.70397 89.94443 66.80083 97.52948 94.76418 97.6166 93.29523 84.83966 103.4456 105.3091 98.23342 115.1985 94.86833 69.06519 98.23441 108.2266 108.6002 84.64632 110.5102 94.75231 112.1606 114.9783 130.2075 119.5878 116.1809 128.4056 123.6932 115.3646 117.8866 128.7653 124.964 117.4138 135.6024 127.0157 103.407 126.1507 101.2571 139.2185 130.1586 123.0691 114.7693 116.9316 143.0559 109.0413 121.7539 115.8836 124.6515 122.1475 116.3722 121.2106 118.2244 137.1787 127.1417 117.8739 137.9311 136.6199 127.0039 121.2023 150.7481 103.7545 127.6401 142.3411 137.7679 134.0149 123.8225 137.2771 126.7793 143.1793 132.3102 164.8823 172.0029 163.5172 163.102 185.7148 189.7894 192.5097 210.9526 217.4524 218.0601 231.4357 238.0693 263.9833 236.8809 234.6508 269.941 217.0207 272.6312 220.184 239.9695 246.13 248.3788 230.7076 242.2437 252.2147 231.3655 255.8185 240.1687 242.6685 243.3426 262.206 258.0978 265.0166 260.2556 263.2299 260.3402 294.4306 263.8825 271.36 272.2499 260.7436 268.6801 272.2499 284.1144 281.1868 298.0001 279.3027 280.4015 281.3006 283.2984 293.2934 308.2535 295.083 300.6181 303.033 302.6714
5.522681 34.93566 36.91206 178.8497 5.147815 4.301163 2.12132 39.52847 0 6.519202 21.55226 36.53081 40.89078 8.860023 5.147815 17.26268 11.85327 37.66298 14.38556 8.514693 18.66815 31.18493 38.66826 23.71708 44.14182 12.02082 22.1382 25.9326 34.07712 17.33494 15.23975 21.6781 21.10735 36.54107 38.8973 41.14 19.91231 25.10976 43.01744 21.22499 19.30026 16.93287 17.54459 25.54408 46.52419 25.46566 25.46566 28.29311 23.01223 20.98809 34.59754 38.06737 22.50555 35.38361 24.62722 41.41994 31.50397 45.08769 32.90137 39.60429 37.10121 29.53811 152.0537 45.27693 30.83018 48.97448 37.58324 34.67708 44.93607 47.37615 35.78407 51.79286 61.95361 57.29311 46.03026 64.36226 62.62787 65.05767 61.66441 56.22435 70.71421 72.832 68.07451 85.05655 65.10376 55.50225 70.33136 78.32305 79.30006 65.89765 81.60882 71.03872 84.45413 87.22672 99.95249 91.6747 89.19922 98.78512 95.10258 89.00843 91.16057 99.80982 96.71866 91.59967 105.7 98.92674 83.86 98.60274 83.57332 109.5367 102.1237 97.06956 92.04618 94.27884 113.6332 90.60077 98.17586 94.62822 101.3139 100.1923 97.80082 100.6007 98.99747 111.4742 105.0452 99.94123 113.0597 112.5011 106.332 103.2303 123.339 116.2863 108.1504 118.3237 115.2063 112.8118 107.3336 115.2931 109.2817 120.1939 113.21 142.1751 199.8262 189.5276 188.5636 206.3844 210.6003 213.4116 199.8412 233.5267 207.4887 250.5215 258.1056 288.3884 255.4983 251.8025 294.0161 219.6509 294.3544 223.818 227.6614 263.6826 266.2524 223.7957 230.9037 269.5575 235.4283 243.3094 240.4423 241.4591 243.4542 277.7886 271.0738 280.2482 273.9206 278.0297 273.1236 315.2622 276.3377 286.3237 287.5109 256.0044 280.8959 284.1522 299.644 292.8148 285.7628 282.4226 283.7825 284.3879 286.3538 285.6405 295.7317 297.1607 307.7601 311.1953 309.8201
9.219544 41.4367 43.41659 180.3896 10.29563 4.242641 5.385165 46.04346 6.519202 0 28.01785 43.01163 47.36267 2.828427 11.18034 23.6326 6.403124 44.10215 8.724168 13.41641 24.73863 37.48333 44.95258 29.83287 50.48762 8.246211 27.95711 32.01562 40.30199 12.04159 10.73546 16.14435 26.4498 42.68782 44.99444 47.29693 15 30.41381 49.0408 17 15.81139 16.98692 18.68321 30.52868 52.49762 21.09502 30 23.85372 21.50145 20.09975 39.5446 32.88047 23.08679 30.53686 24.33105 36.30121 35.35534 39.88483 29.06888 35 33.12099 29.42788 158.3015 40.40421 30.06659 43.84062 34.0147 32.01562 40.40111 42.63801 35.0571 47.43416 56.93198 52.63079 44.83099 59.46427 58.01939 60.30755 57.2014 52.65277 65.8559 68.0147 63.88379 80.67057 61.05735 55.44367 66.64833 74.06079 75.16648 64.38167 77.54031 68.30813 80.62258 83.35466 95.42536 87.72257 85.47514 94.40339 90.97252 85.42248 87.47142 95.56411 92.64988 88.10221 101.2126 94.8736 81.78631 94.66784 81.88406 105.0735 98.05738 93.47727 89.19641 91.41663 109.2016 88.64536 95.07891 92.0489 98.23441 97.40637 95.72095 98.0816 96.77293 107.8239 102.1812 97.96045 109.5673 109.165 103.7401 101.2028 119.2686 119.2686 105.7733 114.9652 112.1606 110.0545 105.5462 112.361 107.28 117.027 110.8603 138.9303 204.6192 194.0805 193.0395 210.1095 214.3362 217.1543 198.4565 236.4858 206.172 253.9104 261.6276 292.5404 258.806 254.8902 298.111 220.513 298.0852 224.831 225.9849 266.8108 269.4261 223.056 229.3861 272.6431 236.4783 241.5598 240.8589 241.6278 243.8364 280.5851 273.4712 282.9855 276.4218 280.7027 275.4868 318.83 278.6431 289.0091 290.2413 255.5489 283.1554 286.3564 302.3987 294.961 283.9771 283.2137 284.6138 285.1701 287.1271 284.6349 293.8814 297.7549 309.1622 312.7571 311.2202
