0 177.5691 112.4342 200.1208 199.9796 182.4818 199.4242 92.75788 94.12793 96.0554 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.3617 322.7339 332.9039
177.5691 0 84.08045 118.9928 115.284 99.20055 100.7442 115.8263 102.7235 99.44343 87.3171 87.73273 33.71675 34.74752 107.6509 77.80729 104.5813 45.08594 118.808 59.61908 65.66259 62.83064 150.0232 91.62813 107.4135 149.7526 159.4134
112.4342 84.08045 0 95.42536 94.11761 74.58371 89.84526 100.1699 86.44202 84.28671 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 181.7897 214.5951 224.9361
200.1208 118.9928 95.42536 0 4.138236 22.43502 20.26408 192.6655 178.1784 175.5313 88.20431 96.16493 132.2006 138.2245 114.038 116.709 118.0381 149.4021 129.3008 145.3616 143.2655 147.7722 267.4165 150.6229 224.2662 171.5076 181.2547
199.9796 115.284 94.11761 4.138236 0 20.10982 16.13013 190.644 176.108 173.4218 84.35713 92.30711 128.1508 134.1944 110.4401 112.6749 114.3487 145.35 125.7757 141.2272 139.1281 143.6355 263.9519 146.5712 220.3434 168.0483 177.8416
182.4818 99.20055 74.58371 22.43502 20.10982 0 17.81426 170.536 155.9981 153.3133 84.19578 91.77947 115.8116 121.4411 112.4963 108.7471 115.3964 132.9358 128.2853 131.6994 130.8088 134.3704 246.2315 141.8157 205.7949 170.7152 180.8363
199.4242 100.7442 89.84526 20.26408 16.13013 17.81426 0 182.7033 168.027 165.1953 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 204.8711 155.3956 165.3796
92.75788 115.8263 100.1699 192.6655 190.644 170.536 182.7033 0 14.72715 17.75528 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 151.7029 264.8345 274.2066
94.12793 102.7235 86.44202 178.1784 176.108 155.9981 168.027 14.72715 0 3.28718 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.4052 252.2328 261.7317
96.0554 99.44343 84.28671 175.5313 173.4218 153.3133 165.1953 17.75528 3.28718 0 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.3355 248.9687 258.4744
243.0454 87.3171 131.6435 88.20431 84.35713 84.19578 70.07811 199.4492 185.3345 182.0803 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 165.9968 87.04947 97.32035
247.6451 87.73273 136.8377 96.16493 92.30711 91.77947 77.93034 201.3944 187.4587 184.188 7.98088 0 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 161.5531 80.09046 90.41761
211.0031 33.71675 116.1077 132.2006 128.1508 115.8116 112.2543 144.4611 132.4055 129.1869 75.18643 72.57291 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 151.9268 59.80176 94.252 120.8113 129.9433
