0 187.6749 198.8451 179.4425 200.1247 179.3411 186.4705 179.2801 197.6062 197.3447 194.8467 195.3896 160.7768 160.607 181.2348 173.8176 185.3283 190.562 171.825 165.7722 173.6057 191.2726 175.0635 178.0198 183.4948 153.7193 189.361 183.1763 175.0871 184.2799 176.4395 166.3259 158.6073 156.1917 156.5955 139.1661 177.8987 169.355 157.2235 152.205 170.7763 161.0685 157.9989 134.1458 133.2475 176.6482 175.3134 167.2778 161.5828 156.0902 152.4429 175.6145 157.8167 133.333 146.5958 175.3915 165.4322 161.8601 150.2605 155.7767 141.1647 139.0733 148.2638 146.1755 148.4985 136.1286 145.5836 146.7386 168.0951 143.512 163.1008 158.4619 120.6465 155.063 145.4111 114.4817 159.8139 156.4483 119.1596 160.9808 139.5137 128.6491 121.3126 125.8276 137.1295 130.735 121.5005 136.7838 132.7188 142.8662 139.5218 152.0863 148.4895 72.45492 149.2033 107.0379 93.45062 139.1819 90.16386 132.7803 127.8401 131.2165 100.4027 138.321 140.8069 101.3915 91.04636 93.33994 94.6565 100.0998 143.5044 45.84248 94.80387 96.8084 46.87447 99.30242 153.0234 115.664 98.34378 87.20138 100.2228 101.2661 102.9689 113.0816 56.99082 102.0502 104.673 101.5316 94.16911 107.875 110.095 127.6322 101.3489 114.2537 71.70234 111.0895 77.53314 74.92455 115.7128 102.3106 116.8916 115.8964 120.493 101.6122 112.9159 121.7563 152.3585 119.4196 103.0786 114.9196 116.3198 112.9878 116.0216 123.4038 134.9445 136.8998 136.1305 124.4136 135.1739 160.0968 129.4207 129.9986 161.1053 162.3107 123.6529 123.7997 169.8995 181.8906 171.1935
187.6749 0 30.14963 15.29706 34.23449 13.1244 9.433981 11.18034 34.71311 39.29377 38.422 45.88028 37.12142 34.98571 34.82815 25.55386 42.9004 52.94127 33.83785 166.1391 47.42362 71.34424 57.63029 61.6198 70.60453 49.63434 79.88116 73.71737 64.3506 75.60423 67.20863 57.2014 52.3259 50.69517 52.39275 50.98284 74.33034 68.76772 58.59181 55.36244 71.50524 62.96825 62.49988 54.57105 55.08176 78.51751 79.9062 73.87828 69.06519 64.88451 62.44397 84.14868 74.76578 59.13544 63.24555 89.09545 80.43009 80.21222 73.34848 84.2015 72.42237 72.8011 80.05623 81.43709 84.07735 77.88453 83.67198 86.87383 101.5332 85.08819 101.4002 100.5463 84.38009 100.7025 95.48036 86.00581 106.2544 104.0096 87.46428 108.2266 95.46203 90.95603 90.09439 92.41753 99.16148 96.46243 93.55747 101.3903 99.62429 105.5509 103.8701 113.0177 113.2519 123.8103 137.8296 211.0095 200.2213 139.4104 199.0986 180.394 185.9143 187.8563 251.7936 195.964 198.3053 257.2669 254.2833 197.6487 205.4386 266.5952 298.1976 222.4275 268.0229 269.609 226.9207 272.5115 310.7736 224.7745 273.0659 223.0202 275.2744 276.9043 278.0647 228.3725 238.6001 278.7867 281.7138 279.3027 274.6507 284.1127 286.0857 240.2409 281.2561 290.2706 242.2168 289.2922 242.685 245.1499 292.9573 283.8679 294.598 294.2873 297.9547 285.7761 295.0893 301.3412 323.8243 299.8283 255.8305 297.8943 298.9331 297.069 299.3514 306.1389 315.0698 317.8553 318.5294 310.0972 318.9148 282.5781 314.6967 316.0002 340.6406 343.0831 311.3278 311.4643 292.394 360.0347 353.3854
198.8451 30.14963 0 45 4.123106 42.51176 22.09072 40.04997 5.656854 10.63015 11.1018 18.38478 64.53681 61.84658 19.23538 25.4951 21.2001 27.60032 27.313 195.171 32.06244 46.01087 39.08005 41.23106 47.70744 46.68528 55.31727 50.8945 44.94441 52.43091 47.01064 43.18565 44.55334 45.35416 45.89118 60.21005 53.23533 51.24451 49.09175 50.21952 53.14132 50.15974 51.34103 65.94695 67.26812 57.70615 59.48109 56.61272 54.74486 54.00926 54.18718 63.52952 61.04703 65.51336 57.87055 68.47627 63.24555 64.28841 63.03174 69.98056 66.48308 67.74216 69.18092 71.11259 72.44308 72.56032 73.17103 75.45239 82.76473 75.10659 83.9345 84.35379 83.9345 85.44004 83.4416 87.92042 89.5377 88.23265 86.58522 91.18114 85.28775 85.28775 87.47571 87.46428 89.27486 89.00562 89.94443 91.35097 91.04944 93.38094 92.77931 98.0816 99.20181 141.485 123.3694 234.2733 222.6198 127.0128 221.2041 170.0138 176.5931 178.059 271.3982 185.4154 187.4887 276.4023 272.237 194.5045 202.4664 284.2886 318.3552 229.1572 284.4754 286.1748 234.252 289.0407 330.6649 219.75 289.2784 222.4612 291.4464 292.9659 294.2669 224.0558 245.937 294.6133 297.5028 294.8779 289.4305 300.1283 302.1854 234.641 296.2735 306.4148 246.6779 304.8688 246.0183 249.4177 308.8252 298.4024 310.3627 309.8645 313.8184 299.3476 309.5007 316.6425 341.3813 314.8651 256.1352 312.0256 313.2092 310.7362 313.35 320.4122 330.312 332.8438 333.0015 322.9772 332.8336 276.3219 327.8307 328.6839 356.2373 358.2806 321.7111 321.6473 285.7363 376.1755 368.1009
179.4425 15.29706 45 0 49.0102 2.692582 23.08679 5.385165 49.16299 53.46027 52.28049 59.43904 22.80351 21.2132 46.09772 33.83785 54.90396 65.47349 42.2019 150.842 56.85948 83.25863 67.39622 71.86793 81.49233 53.56049 91.24144 84.47041 74.06079 86.4523 77.10383 65.19202 58.13777 55.60576 57.62812 48.16897 84.31489 77.46612 64.53681 59.64059 80.43009 70.00714 68.8542 50.03998 50 88.23265 89.40358 82.21922 76.36753 70.93659 67.5 93.60021 81.49129 57.07013 66.88797 98.40732 88.45903 87.68124 78.60025 90.72835 75.66373 75.591 85.2115 86.26703 89.40358 80.49845 88.48164 91.98132 109.6586 89.58795 108.9036 107.4619 84.20214 107.1681 100.5609 84.5281 113.2784 110.6345 87.36132 115.3646 99.64437 93.10746 90.75792 94.15413 103.0776 99.28243 94.57801 105.3091 102.8834 110.3857 108.2266 119.0168 118.8108 113.0177 143.1258 197.2536 186.8276 143.6393 185.8259 183.0682 187.9897 190.1578 239.4201 198.5797 201.0398 245.078 242.6067 196.4612 204.0971 255 285.5114 216.1203 256.9655 258.4976 220.293 261.4087 298.1765 224.3303 262.1011 220.327 264.3218 265.9962 267.0917 227.5434 231.9052 267.9776 270.9139 268.6038 264.3199 273.2069 275.1381 239.991 270.8007 279.2938 236.9072 278.5678 237.9286 239.9194 282.0957 273.622 283.7781 283.5507 287.0836 275.9601 284.8696 290.7103 312.1733 289.3182 252.5079 287.7933 288.7646 287.1794 289.3065 295.9544 304.4355 307.3272 308.2288 300.5316 308.8602 282.4486 305.0049 306.5096 329.803 332.4154 302.9076 303.1369 292.4299 348.9312 342.9114
200.1247 34.23449 4.123106 49.0102 0 46.5 26.01922 44.01136 3 7.211103 8.381527 15 68.24954 65.51336 19.31321 27.65863 19.43651 24.52436 28.30194 198.9802 31.06445 42.63801 37.16517 38.8973 44.77723 47.1882 52.00961 47.94007 42.72002 49.39636 44.59821 42 44.38468 45.54119 45.88028 61.99395 50.56679 49.24429 48.50773 50.28916 50.96077 49 50.42939 67.89698 69.29646 55.03635 56.85948 54.57105 53.23533 53.08484 53.67728 60.83584 59.53339 66.85058 57.72348 65.74192 61.13101 62.36986 62.03225 68.27143 66.09841 67.46851 68.00735 70 71.11259 72.18033 72.00694 74.12194 80.23092 74 81.59657 82.21048 84.11896 83.43261 81.94205 88.39118 87.28115 86.12781 86.68333 88.86507 84.05355 84.71718 87.32125 86.97701 88.05112 88.14193 89.627 90.08885 90.00556 91.7878 91.35097 96.04686 97.29337 143.7533 121.2972 237.1856 225.4164 125.2248 223.9604 168.3949 175.1079 176.505 273.7663 183.7441 185.7767 278.701 274.372 193.8376 201.8091 286.3791 320.7777 229.7869 286.3918 288.1059 234.9574 290.9648 333.0439 218.7848 291.158 222.1036 293.3189 294.822 296.1419 223.1815 246.6293 296.4355 299.3179 296.6648 291.1099 301.9735 304.0411 233.5777 297.9815 308.2742 246.9757 306.6496 246.1625 249.6859 310.6445 300.0417 312.1666 311.6424 315.6343 300.8521 311.1158 318.3779 343.4224 316.5644 255.854 313.6001 314.8031 312.2467 314.9051 322.0016 332.0316 334.5265 334.6117 324.3705 334.3664 275.1267 329.2567 330.0466 357.9944 359.9806 322.7584 322.667 284.4789 378.0013 369.7286
179.3411 13.1244 42.51176 2.692582 46.5 0 20.52438 2.692582 46.59667 50.85519 49.64877 56.78248 24.27447 22.41093 43.40795 31.21298 52.21138 62.78292 39.60114 153.1051 54.23329 80.56829 64.76496 69.21886 78.82417 51.34842 88.56213 81.8077 71.43704 83.78693 74.47315 62.6598 55.76065 53.30338 55.30145 46.82414 81.68384 74.9016 62.16309 57.41298 77.85403 67.55183 66.45329 49.00255 49.06373 85.61688 86.80006 79.68218 73.90027 68.56566 65.21503 91.00137 79.07719 55.65294 64.74759 95.81884 85.94911 85.21297 76.31677 88.3416 73.58838 73.568 82.94727 84.03719 87.12778 78.50637 86.25688 89.7305 107.1553 87.39708 106.4483 105.055 82.5848 104.801 98.32217 83.10385 110.8659 108.2555 85.73943 112.9436 97.5 91.19348 89.03511 92.29437 100.9666 97.29466 92.81298 103.2 100.8477 108.1816 106.0719 116.7015 116.5386 113.4736 140.8945 198.6133 188.0606 141.5238 187.0187 181.1561 186.1559 188.2956 240.3461 196.6803 199.1262 245.9522 243.3398 195.0929 202.7554 255.7132 286.5339 215.6415 257.5393 259.0854 219.8778 261.9948 299.1739 222.8594 262.6523 219.206 264.8703 266.5338 267.6458 226.131 231.5065 268.4907 271.4252 269.0897 264.7154 273.7449 275.6869 238.4958 271.2273 279.8504 236.2462 279.0614 237.1671 239.2447 282.6239 273.9986 284.2961 284.048 287.6148 276.2359 285.2416 291.1825 312.908 289.7607 251.5005 288.1376 289.125 287.4739 289.6377 296.3195 304.9102 307.7763 308.6232 300.7532 309.1962 280.9449 305.256 306.7149 330.3305 332.9013 302.8766 303.0862 290.9038 349.5272 343.3511
186.4705 9.433981 22.09072 23.08679 26.01922 20.52438 0 18 26.07681 30.41381 29.34706 36.68787 42.72002 40.16217 25.4951 17.72005 33.46806 43.53287 25.4951 173.1268 38.41875 61.91123 48.46906 52.34501 61.22091 42.86502 70.45566 64.34477 55.17246 66.21933 57.98276 48.54894 44.59821 43.41659 44.92215 47.90877 65.06919 59.81639 50.69517 48.27007 62.482 54.58938 54.38455 52.39275 53.22593 69.29646 70.72482 65 60.53924 56.85948 54.86575 74.96666 66.39606 55.31727 56.29387 79.93122 71.61006 71.56116 65.55151 75.83931 65.51336 66.09841 72.23573 73.73602 76.15773 71.19691 75.96052 79.01938 92.61749 77.49194 92.65528 91.98132 79 92.28218 87.58139 81.30191 97.63708 95.52487 82.0061 99.56907 87.92042 84.34453 84.21401 85.98837 91.70605 89.4986 87.46428 93.92018 92.44458 97.6934 96.20811 104.7091 105.0952 124.8439 129.6919 214.6718 203.4688 131.6596 202.2109 173.1642 178.9258 180.7678 253.876 188.7297 191.0183 259.1607 255.6971 192.1666 200.0179 267.9179 300.5469 219.8295 268.8647 270.4958 224.5217 273.3871 313.0196 218.8686 273.8211 218.2773 276.0163 277.6058 278.8207 222.6499 236.2224 279.4011 282.3168 279.8232 274.8709 284.8034 286.81 234.2169 281.5706 291.0155 238.9519 289.8224 239.0837 241.8312 293.6001 284.007 295.2033 294.822 298.6001 285.5679 295.1938 301.7789 325.1381 300.1666 251.3787 297.8993 298.9916 296.9057 299.3096 306.2025 315.4964 318.1902 318.6754 309.6647 318.8603 276.4451 314.3581 315.5035 341.2169 343.5127 310.0355 310.1048 286.1735 360.8268 353.6442
179.2801 11.18034 40.04997 5.385165 44.01136 2.692582 18 0 44.04543 48.25971 47.02393 54.12947 25.94224 23.85372 40.71855 28.6007 49.5188 60.09252 37.01351 155.3819 51.61395 77.87811 62.13896 66.57327 76.15773 49.18429 85.88364 79.14702 68.8186 81.12336 71.84706 60.1415 53.41348 51.0392 53.00943 45.59879 79.05694 72.34639 59.81639 55.22681 75.28612 65.11528 64.07557 48.09366 48.25971 83.00602 84.20214 77.15569 71.44928 66.21933 62.96229 88.40814 76.68164 54.33231 62.64982 93.23626 83.45058 82.75869 74.06079 85.97292 71.55418 71.58911 80.70936 81.8352 84.87638 76.55717 84.0595 87.50464 104.6614 85.23497 104.0048 102.6624 81.02469 102.45 96.10671 81.7435 108.4666 105.8915 84.17244 110.5351 95.38344 89.31965 87.36132 90.47652 98.88377 95.34149 91.09336 101.1187 98.84331 106 103.9423 114.4028 114.2847 113.9912 138.6795 200 189.3239 139.4283 188.2425 179.2639 184.3433 186.4537 241.2986 194.7996 197.2308 246.8527 244.1004 193.7524 201.4407 256.4527 287.578 215.1953 258.14 259.6998 219.4949 262.6071 300.192 221.4115 263.2299 218.1124 265.4449 267.0974 268.2257 224.7421 231.1385 269.0297 271.9621 269.6016 265.1377 274.3082 276.2607 237.0217 271.68 280.4318 235.6141 279.58 236.4339 238.5984 283.1766 274.4012 284.8386 284.5699 288.1701 276.5375 285.6385 291.6788 313.6641 290.2275 250.518 288.5065 289.5099 287.7933 289.9935 296.7086 305.4079 308.2483 309.0405 300.9988 309.5553 279.4589 305.5307 306.9437 330.8791 333.4082 302.8696 303.0594 289.3946 350.1428 343.8114
197.6062 34.71311 5.656854 49.16299 3 46.59667 26.07681 44.04543 0 5 5.59017 12.72792 67.74216 64.93843 16.55295 25.80698 16.45533 22.0101 25.80698 198.5725 28.07134 40.36087 34.22353 36.05551 42.19005 44.45387 49.67897 45.36794 39.84972 46.87217 41.78516 39 41.48494 42.72002 43.01163 59.77667 47.85394 46.32494 45.54119 47.43416 48.08326 46 47.43547 65.76473 67.20863 52.3259 54.12947 51.66237 50.24938 50.08992 50.71735 58.13777 56.54883 64.40497 54.81788 63.06346 58.24088 59.43904 59.03389 65.3091 63.15061 64.53681 65.00769 67 68.11755 69.2315 69.00725 71.12709 77.47258 71 78.77182 79.33198 81.27115 80.52329 78.95885 85.61542 84.43341 83.24062 83.81527 86.03488 81.05554 81.7435 84.40379 84.0119 85.05292 85.14693 86.68333 87.09191 87.00575 88.81441 88.36289 93.14505 94.36631 141.7674 118.4061 235.6693 223.8025 122.2794 222.3134 165.428 172.1272 173.531 271.8253 180.7841 182.8223 276.7133 272.2811 190.8507 198.8228 284.2604 318.8704 227.0352 284.1729 285.8951 232.2283 288.7499 331.1061 215.7852 288.9187 219.1461 291.0756 292.5696 293.8996 220.184 243.8955 294.1649 297.0434 294.3756 288.7663 299.7149 301.788 230.5778 295.6518 306.0229 244.1352 304.3567 243.2879 246.8384 308.3715 297.6777 309.8855 309.3477 313.3592 298.4242 308.7394 316.0609 341.2711 314.2292 252.9056 311.2041 312.4164 309.8209 312.5 319.6123 329.7059 332.1822 332.2318 321.8917 331.95 272.1293 326.792 327.5542 355.6867 357.6437 320.1406 320.0391 281.484 375.7286 367.3558
197.3447 39.29377 10.63015 53.46027 7.211103 50.85519 30.41381 48.25971 5 0 2.5 7.81025 71.34424 68.46897 16.27882 27.73085 13.4825 17.32372 26.1725 202.184 25.70992 35.4683 30.64719 32.01562 37.58989 43.70703 44.82187 40.74617 35.90265 42.19005 37.64306 36.22154 39.92493 41.59327 41.62932 60.54131 43.46263 42.57934 43.41659 46.09772 44.14748 43.18565 44.90003 66.70832 68.24954 47.92703 49.76947 47.85394 47.01064 47.51842 48.63384 53.7122 53.27556 64.53681 53.14132 58.60034 54.34151 55.7315 56.32051 61.79953 61.13101 62.64184 62.07254 64.12488 65 67.18631 66.06815 68.00046 73.1642 68.11755 74.63243 75.36951 79.84986 76.68768 75.63399 84.5281 80.36168 79.30952 82.28001 81.90849 78.00641 79.42921 82.56513 81.78631 82.0061 82.49242 84.64632 84 84.14868 85.37564 85.09407 89.26926 90.60905 142.9021 114.4771 237.6741 225.6352 118.6139 224.0854 161.902 168.7289 170.0647 272.9982 177.202 179.201 277.7845 273.1227 188.2897 196.2681 285.0351 320.1052 225.9425 284.7073 286.4489 231.225 289.2931 332.2744 212.8966 289.4011 216.9101 291.5476 293.0188 294.3739 217.3891 242.8703 294.5675 297.4354 294.7304 288.9792 300.1466 302.2334 227.5829 295.9003 306.4719 242.6376 304.6999 241.6113 245.3048 308.7653 297.8338 310.258 309.6853 313.7467 298.4024 308.8598 316.3392 341.9587 314.4599 250.7414 311.27 312.5076 309.8032 312.54 319.6952 329.9591 332.3853 332.3387 321.7177 331.9549 268.9903 326.6588 327.3389 355.9831 357.8631 319.5262 319.39 278.2809 376.113 367.4769
