0 42.76233 126.1291 108.406 35.14057 146.0298 162.2528 25.87778 36.30925 25.95071 41.18383 168.4717 170.0257 171.2418 72.66928 178.5257 183.0166 72.98487 76.44975 184.7953 99.80376 185.5117 106.873 115.5801 182.4358 186.4003 139.6979 138.7009 143.8501 145.766 148.7877 187.6877 152.3156 151.8586 173.3729
42.76233 0 87.19039 68.5073 8.514693 110.4759 131.6567 53.41582 77.82834 56.92539 80.762 140.3513 142.2058 144.6368 106.7525 152.6042 160.2262 102.2785 104.4856 165.8337 125.2298 168.9951 131.9537 132.9117 167.6678 173.7586 142.2477 148.0769 146.1318 148.9667 152.9918 179.0445 156.9028 160.3602 174.7393
126.1291 87.19039 0 19.08788 92.50879 28.6956 58.93168 123.9175 155.5565 128.5087 155.0628 72.1539 74.38718 79.32911 168.8891 87.44623 101.0534 158.2646 158.1442 114.4279 170.2522 122.5136 175.0511 162.6955 125.3449 134.9585 142.597 159.9403 144.9059 148.807 153.8014 147.9097 157.5482 167.8297 165.2389
108.406 68.5073 19.08788 0 74.20411 46.17086 74.21953 108.1966 139.1402 112.7309 139.274 86.44218 88.62985 92.96942 155.5621 101.2759 113.555 145.9015 146.219 125.1739 160.2724 132.1733 165.5559 155.6339 134.0009 142.9656 141.3498 156.6398 144.0981 147.8784 152.8013 154.3255 156.6916 165.7076 166.9095
35.14057 8.514693 92.50879 74.20411 0 114.5545 134.212 44.93607 69.61501 48.41487 72.34639 142.2252 144.0035 146.1098 98.28395 153.9271 160.7685 94.01808 96.31329 165.467 117.3414 168.0766 124.1204 125.9015 166.352 172.008 137.429 142.2161 141.3825 144.0804 147.9628 176.4873 151.8321 154.6915 170.2933
146.0298 110.4759 28.6956 46.17086 114.5545 0 31.34476 139.5263 171.9751 144.1172 170.1664 45.23249 47.45234 52.9134 179.0083 60.63776 75.36325 166.8733 165.9915 90.44058 174.5238 99.6416 178.4158 162.415 103.644 113.8487 134.0585 153.9411 135.6479 139.6061 144.5609 128.5466 147.9965 159.8765 151.8902
162.2528 131.6567 58.93168 74.21953 134.212 31.34476 0 151.1854 183.5273 155.6049 180.2765 14.10386 16.27034 22.03968 183.3061 29.39495 44.65829 169.8708 168.1818 60.90589 172.5184 70.94963 175.3001 155.8437 76.00553 86.5376 119.5895 141.4453 120.3126 124.1663 128.8825 102.6206 131.8538 145.0622 131.5593
25.87778 53.41582 123.9175 108.1966 44.93607 139.5263 151.1854 0 32.5346 4.609772 31.14884 155.5225 156.8415 157.2516 53.35181 163.9547 166.5558 50.12834 52.99528 166.3558 75.59927 165.9477 82.62314 89.84415 162.1797 165.2514 114.8354 112.9475 118.9968 120.7294 123.5648 165.1364 127.0128 126.1288 148.4562
36.30925 77.82834 155.5565 139.1402 69.61501 171.9751 183.5273 32.5346 0 28.00446 9.013878 187.4787 188.7306 188.895 43.07133 195.365 197.0876 49.4616 53.85165 195.608 77.01461 194.2574 83.77559 99.35159 189.8427 191.8714 134.8828 127.9353 138.9685 139.9548 141.9023 189.7482 144.8732 141.008 167.5696
25.95071 56.92539 128.5087 112.7309 48.41487 144.1172 155.6049 4.609772 28.00446 0 26.57066 159.8124 161.1118 161.453 50.13372 168.0959 170.4848 47.98541 51.12974 170.0024 74.16873 169.3978 81.22669 89.75232 165.4962 168.3647 116.641 113.8724 120.8015 122.4071 125.096 167.8683 128.4718 127.0833 150.1817
41.18383 80.762 155.0628 139.274 72.34639 170.1664 180.2765 31.14884 9.013878 26.57066 0 183.6137 184.7837 184.6877 34.46552 190.9334 192.0194 40.44997 44.84696 189.8672 68.00735 188.1236 74.78097 90.47165 183.4802 185.1636 126.9107 119.3601 130.9695 131.8408 133.66 182.5024 136.5613 132.3887 159.3654
168.4717 140.3513 72.1539 86.44218 142.2252 45.23249 14.10386 155.5225 187.4787 159.8124 183.6137 0 2.236068 8.003905 184.0152 15.41284 30.5832 170.1347 168.1019 47.19714 170.4963 57.55105 172.7458 151.9335 63.06346 73.65594 112.511 134.9758 112.8051 116.5483 121.0826 90.25027 123.7942 137.4672 121.5333
170.0257 142.2058 74.38718 88.62985 144.0035 47.45234 16.27034 156.8415 188.7306 161.1118 184.7837 2.236068 0 6.046693 184.8099 13.18669 28.48995 170.8707 168.7876 45.29288 170.8801 55.75021 173.0432 152.0225 61.40033 71.9988 112.0809 134.6341 112.2943 116.0122 120.5073 88.7174 123.1666 136.916 120.5137
171.2418 144.6368 79.32911 92.96942 146.1098 52.9134 22.03968 157.2516 188.895 161.453 184.6877 8.003905 6.046693 0 183.5911 8.33375 22.61946 169.4974 167.2762 39.24811 168.5662 49.71503 170.5098 148.9995 55.43521 66.03477 107.9508 130.6646 108.0003 111.6642 116.0778 82.85131 118.6342 132.5204 115.2977
72.66928 106.7525 168.8891 155.5621 98.28395 179.0083 183.3061 53.35181 43.07133 50.13372 34.46552 184.0152 184.8099 183.5911 0 188.7192 186.8831 14.76423 18.382 181.5302 36.49199 177.8245 42.56211 62.93044 172.0708 171.8435 107.0484 94.61851 110.7772 110.7482 111.5002 166.1223 113.7566 106.89 136.9522
178.5257 152.6042 87.44623 101.2759 153.9271 60.63776 29.39495 163.9547 195.365 168.0959 190.9334 15.41284 13.18669 8.33375 188.7192 0 16.17432 174.4722 172.0973 34.00553 172.3965 44.99104 174.0418 151.8726 51.45116 61.96636 109.1006 132.0291 108.8327 112.3734 116.6043 79.30812 118.9365 133.061 113.9733
183.0166 160.2262 101.0534 113.555 160.7685 75.36325 44.65829 166.5558 197.0876 170.4848 192.0194 30.5832 28.48995 22.61946 186.8831 16.17432 0 172.3483 169.626 18.15461 167.7341 29.34466 168.7535 145.432 36.35213 46.6472 99.99717 123.0402 99.20679 102.505 106.3987 64.29912 108.3591 122.7296 101.1455
72.98487 102.2785 158.2646 145.9015 94.01808 166.8733 169.8708 50.12834 49.4616 47.98541 40.44997 170.1347 170.8707 169.4974 14.76423 174.4722 172.3483 0 4.522168 166.8114 27.77049 163.0623 34.71683 50.9054 157.3086 157.1278 92.85623 81.59756 96.65816 96.80448 97.80184 151.613 100.2337 94.21288 123.4093
76.44975 104.4856 158.1442 146.219 96.31329 165.9915 168.1818 52.99528 53.85165 51.12974 44.84696 168.1019 168.7876 167.2762 18.382 172.0973 169.626 4.522168 0 163.7338 23.69072 159.7772 30.71211 46.38572 153.9164 153.5398 88.76582 77.16934 92.53243 92.60493 93.52139 147.742 95.90751 89.74644 119.0934
184.7953 165.8337 114.4279 125.1739 165.467 90.44058 60.90589 166.3558 195.608 170.0024 189.8672 47.19714 45.29288 39.24811 181.5302 34.00553 18.15461 166.8114 163.7338 0 159.4646 11.23486 159.7977 135.4653 18.68008 28.65008 87.78007 110.591 86.42161 89.3944 92.86116 46.43201 94.39648 108.8629 84.95414
99.80376 125.2298 170.2522 160.2724 117.3414 174.5238 172.5184 75.59927 77.01461 74.16873 68.00735 170.4963 170.8801 168.5662 36.49199 172.3965 167.7341 27.77049 23.69072 159.4646 0 154.0246 7.06992 28.38955 147.411 145.4519 77.13184 60.90572 80.36168 79.51629 79.30952 137.2058 80.95678 72.26176 103.8759
