0 106.3212 129.6568 98.27591 128.2368 155.3022 121.1275 130.229 143.452 131.7386 165.7799 123.9548 182.0492 144.0179 175.3793
106.3212 0 27.74442 182.7032 22.34688 166.3097 19.47671 27.49066 45.03926 34.88511 77.73286 167.2448 112.5656 124.8347 105.6166
129.6568 27.74442 0 210.0081 21.34026 191.1327 31.12886 31.54101 47.47976 43.00193 81.97122 194.5385 122.3092 147.1671 115.8964
98.27591 182.7032 210.0081 0 200.7779 119.0743 190.4147 198.3856 204.8868 194.6876 213.1202 68.82165 209.3201 142.2782 204.6406
128.2368 22.34688 21.34026 200.7779 0 172.5029 11.65699 10.26848 27.5301 21.68297 62.22403 179.4176 101.4442 127.1993 94.91572
155.3022 166.3097 191.1327 119.0743 172.5029 0 161.0257 164.6364 159.8538 155.1164 147.7153 50.54273 122.2952 50.43512 120.971
121.1275 19.47671 31.12886 190.4147 11.65699 161.0257 0 9.114214 25.60889 15.61135 58.53155 167.844 95.04877 116.1904 88.2633
130.229 27.49066 31.54101 198.3856 10.26848 164.6364 9.114214 0 18.18741 11.47196 52.53698 173.7695 91.22472 118.4476 84.67048
143.452 45.03926 47.47976 204.8868 27.5301 159.8538 25.60889 18.18741 0 11.73004 34.72048 174.269 75.07698 111.4839 68.86728
131.7386 34.88511 43.00193 194.6876 21.68297 155.1164 15.61135 11.47196 11.73004 0 42.92548 166.5772 80.15566 108.1103 73.50881
165.7799 77.73286 81.97122 213.1202 62.22403 147.7153 58.53155 52.53698 34.72048 42.92548 0 171.8427 42.82626 97.3068 37.74285
123.9548 167.2448 194.5385 68.82165 179.4176 50.54273 167.844 173.7695 174.269 166.5772 171.8427 0 156.8095 83.57033 153.6291
182.0492 112.5656 122.3092 209.3201 101.4442 122.2952 95.04877 91.22472 75.07698 80.15566 42.82626 156.8095 0 74.10087 7.126876
144.0179 124.8347 147.1671 142.2782 127.1993 50.43512 116.1904 118.4476 111.4839 108.1103 97.3068 83.57033 74.10087 0 71.81844
175.3793 105.6166 115.8964 204.6406 94.91572 120.971 88.2633 84.67048 68.86728 73.50881 37.74285 153.6291 7.126876 71.81844 0
