0 118.0739 81.70382 88.48871 26.16332 83.82847 153.0435 172.0713 52.73225 150.6689 186.2164 89.48057 93.89075 95.51867 187.2445 189.8725 190.9313 144.2847 193.8993 189.7144 136.7034 159.7485 150.5148 156.9227 195.0773 161.1268 184.6899
118.0739 0 40.04844 31.39448 98.70204 165.0682 51.50776 76.27578 147.0482 56.34317 99.78246 155.6316 158.9957 161.9316 109.4527 117.1481 124.5223 136.9473 136.9434 130.9333 168.3956 177.1955 187.3708 149.6171 149.9412 164.1435 168.998
81.70382 40.04844 0 8.919138 66.89636 142.1043 87.2559 111.0397 118.9345 89.31034 132.118 136.7647 140.7254 143.4582 139.0553 145.2511 150.6646 141.8447 160.2455 154.5994 161.9134 176.1653 180.2629 155.5315 169.6109 167.3622 179.1271
88.48871 31.39448 8.919138 0 71.86793 144.852 78.42638 102.3246 123.065 80.68767 123.6814 138.3735 142.199 145 130.9623 137.3732 143.0784 137.9507 153.1184 147.397 160.6059 173.7054 179.1835 151.514 163.106 163.9573 174.3873
26.16332 98.70204 66.89636 71.86793 0 79.14259 129.0768 147.0961 52.63079 126.0337 160.4539 78.98242 83.37999 85.61542 161.1801 163.7235 164.7788 120.9001 167.9306 163.6752 119.5042 140.6778 135.1251 133.9795 169.6159 139.7176 161.5102
83.82847 165.0682 142.1043 144.852 79.14259 0 177.4491 187.0247 31.56755 170.6862 190.5296 19.42353 21.04544 20.05441 184.7859 183.0194 179.1931 105.814 174.598 172.7654 71.64075 97.72061 78.14212 113.3543 167.0725 108.721 138.7689
153.0435 51.50776 87.2559 78.42638 129.0768 177.4491 0 24.79221 167.8433 10.00717 49.04571 163.3228 165.607 168.5599 60.55139 69.32328 78.31152 116.0039 93.09174 87.02827 158.8703 160.0007 177.2102 125.9695 109.391 142.6009 138.5011
172.0713 76.27578 111.0397 102.3246 147.0961 187.0247 24.79221 0 181.1899 22.08933 25.17768 171.2556 172.9839 175.8515 38.63624 48.17222 58.32658 111.7989 74.50376 68.67807 158.7705 155.8356 176.1856 119.605 92.69865 136.6849 127.4344
52.73225 147.0482 118.9345 123.065 52.63079 31.56755 167.8433 181.1899 0 162.5008 188.8124 41.98677 45.92264 46.69047 185.5328 185.4294 183.421 118.5856 181.705 178.8916 95.30084 120.778 105.4371 128.6954 177.4876 127.8006 155.88
150.6689 56.34317 89.31034 80.68767 126.0337 170.6862 10.00717 22.08933 162.5008 0 43.55281 156.0045 158.1267 161.0605 53.40769 61.64865 70.05544 106.2103 84.27171 78.18816 149.6738 150.2721 167.8945 116.0388 100.0539 132.7121 128.5201
186.2164 99.78246 132.118 123.6814 160.4539 190.5296 49.04571 25.17768 188.8124 43.55281 0 173.3426 174.4594 177.1808 15.31484 25.04431 35.94568 103.4325 52.85453 47.56099 152.9522 146.0215 169.0571 108.6857 72.30223 125.6349 111.5365
89.48057 155.6316 136.7647 138.3735 78.98242 19.42353 163.3228 171.2556 41.98677 156.0045 173.3426 0 4.447221 6.749486 166.9406 164.7802 160.5886 86.40884 155.5394 153.852 54.16769 80.10929 63.45299 93.98256 147.7101 89.83998 119.623
93.89075 158.9957 140.7254 142.199 83.37999 21.04544 165.607 172.9839 45.92264 158.1267 174.4594 4.447221 0 2.981424 167.7049 165.2925 160.8263 85.54593 155.3237 153.8051 51.09278 77.1375 59.57443 92.55659 146.9602 87.67681 117.7521
