0 88.78156 122.2237 162.9671 65.59892 188.0103 87.64534 188.9393 102.982 146.5131 191.5655 194.6079 195.8533
88.78156 0 38.82203 93.01243 136.5957 133.7792 144.5039 140.2231 154.3684 167.3052 151.6816 163.9692 173.6377
122.2237 38.82203 0 56.78706 159.6288 101.9588 161.2934 110.4387 168.0178 166.824 125.0905 140.6792 153.4428
162.9671 93.01243 56.78706 0 182.7245 48.59499 175.3901 59.5143 177.0385 155.4789 77.90334 97.26697 113.6901
65.59892 136.5957 159.6288 182.7245 0 191.5662 28.58397 188.0712 44.41137 101.8214 183.5839 179.277 174.1563
188.0103 133.7792 101.9588 48.59499 191.5662 0 177.2093 12.82488 174.4102 137.1211 33.27894 54.52547 73.00085
87.64534 144.5039 161.2934 175.3901 28.58397 177.2093 0 172.1069 16.11957 74.17418 165.0921 158.3039 151.2092
188.9393 140.2231 110.4387 59.5143 188.0712 12.82488 172.1069 0 168.2572 127.8059 20.4579 41.73117 60.29356
102.982 154.3684 168.0178 177.0385 44.41137 174.4102 16.11957 168.2572 0 60.91532 159.4924 150.8552 142.1813
146.5131 167.3052 166.824 155.4789 101.8214 137.1211 74.17418 127.8059 60.91532 0 113.8608 100.0276 87.35575
191.5655 151.6816 125.0905 77.90334 183.5839 33.27894 165.0921 20.4579 159.4924 113.8608 0 21.31896 40.05039
194.6079 163.9692 140.6792 97.26697 179.277 54.52547 158.3039 41.73117 150.8552 100.0276 21.31896 0 18.8937
195.8533 173.6377 153.4428 113.6901 174.1563 73.00085 151.2092 60.29356 142.1813 87.35575 40.05039 18.8937 0
