0 48.19261 76.43671 65.29422 75.82824 113.3142 107.9929 140.8555 170.1666 121.3037 168.5987 138.8079 145.4977 150.9193 158.412 189.4
48.19261 0 53.30338 50.35454 61.57915 158.8167 117.9777 188.4758 218.2706 143.7943 203.1981 155.7923 187.0782 192.7518 199.3529 235.6184
76.43671 53.30338 0 13.5195 13.84219 186.7478 77.57236 208.9029 228.7343 112.0144 181.0825 117.5266 177.2287 183.0519 187.5671 235.0462
65.29422 50.35454 13.5195 0 11.73344 174.0253 71.23445 195.5886 215.2223 103.1004 170.4572 110.7986 164.7787 170.6083 175.3799 221.9475
75.82824 61.57915 13.84219 11.73344 0 182.4377 63.84738 202.4316 219.8858 98.22469 167.6798 103.7847 165.22 171.0269 175.2341 224.1235
113.3142 158.8167 186.7478 174.0253 182.4377 0 184.8632 39.2009 85.95873 172.7516 172.5014 195.7039 128.1763 130.2459 139.6159 128.3603
107.9929 117.9777 77.57236 71.23445 63.84738 184.8632 0 192.6114 195.7822 39.13359 111.9159 39.95698 122.6012 127.9288 129.3698 186.7178
140.8555 188.4758 208.9029 195.5886 202.4316 39.2009 192.6114 0 48.14264 172.791 156.106 195.4581 109.9048 110.3407 119.0236 94.26967
170.1666 218.2706 228.7343 215.2223 219.8858 85.95873 195.7822 48.14264 0 167.8031 131.3466 188.6899 87.47366 85.4297 91.93364 49.15201
121.3037 143.7943 112.0144 103.1004 98.22469 172.7516 39.13359 172.791 167.8031 0 72.78296 22.97946 87.69961 92.57369 92.69924 152.3969
168.5987 203.1981 181.0825 170.4572 167.6798 172.5014 111.9159 156.106 131.3466 72.78296 0 81.91204 46.23033 46.56128 39.41626 98.18343
138.8079 155.7923 117.5266 110.7986 103.7847 195.7039 39.95698 195.4581 188.6899 22.97946 81.91204 0 105.7 110.0477 108.6986 169.9242
145.4977 187.0782 177.2287 164.7787 165.22 128.1763 122.6012 109.9048 87.47366 87.69961 46.23033 105.7 0 5.830952 13.37231 64.69776
150.9193 192.7518 183.0519 170.6083 171.0269 130.2459 127.9288 110.3407 85.4297 92.57369 46.56128 110.0477 5.830952 0 9.458638 59.95396
158.412 199.3529 187.5671 175.3799 175.2341 139.6159 129.3698 119.0236 91.93364 92.69924 39.41626 108.6986 13.37231 9.458638 0 61.82756
189.4 235.6184 235.0462 221.9475 224.1235 128.3603 186.7178 94.26967 49.15201 152.3969 98.18343 169.9242 64.69776 59.95396 61.82756 0
