0 13.9352 111.5329 122.5655 157.0459 124.4579 146.5421 168.25 133.2439 122.7916 167.294 171.5537 185.5848 159.1448
13.9352 0 112.5812 120.8731 143.1731 120.3079 142.262 162.1429 120.2309 109.082 160.7965 164.5656 176.1695 146.5012
111.5329 112.5812 0 24.93145 185.4655 45.16671 58.7232 88.82278 201.6361 180.269 91.27514 98.65986 132.433 154.5161
122.5655 120.8731 24.93145 0 171.6423 22.02577 33.93078 63.94199 195.5646 172.7374 66.34375 73.73829 108.166 136.1227
157.0459 143.1731 185.4655 171.6423 0 152.5285 161.839 154.7197 67.08647 49.70742 149.7761 146.3962 122.1412 51.15765
124.4579 120.3079 45.16671 22.02577 152.5285 0 22.08512 47.94027 181.4471 157.7875 49.06241 55.7474 87.35621 114.8839
146.5421 142.262 58.7232 33.93078 161.839 22.08512 0 30.15869 196.9604 172.6943 33.05243 40.72111 77.96037 119.3027
168.25 162.1429 88.82278 63.94199 154.7197 47.94027 30.15869 0 199.0033 174.1512 5.297516 12.27319 52.05329 107.119
133.2439 120.2309 201.6361 195.5646 67.08647 181.4471 196.9604 199.0033 0 24.9031 194.8111 193.5676 178.559 111.3265
122.7916 109.082 180.269 172.7374 49.70742 157.7875 172.6943 174.1512 24.9031 0 169.9349 168.6647 154.202 88.41837
167.294 160.7965 91.27514 66.34375 149.7761 49.06241 33.05243 5.297516 194.8111 169.9349 0 7.793899 47.20483 101.9506
171.5537 164.5656 98.65986 73.73829 146.3962 55.7474 40.72111 12.27319 193.5676 168.6647 7.793899 0 39.79348 97.63335
185.5848 176.1695 132.433 108.166 122.1412 87.35621 77.96037 52.05329 178.559 154.202 47.20483 39.79348 0 70.99042
159.1448 146.5012 154.5161 136.1227 51.15765 114.8839 119.3027 107.119 111.3265 88.41837 101.9506 97.63335 70.99042 0
