0 79.17303 61.14218 62.45937 74.65629 122.2689 116.072 113.4065 157.3591 108.4448 131.1389 146.1092 136.9859
79.17303 0 124.1253 127.548 8.631338 201.4125 87.19232 87.18727 188.7813 98.15294 207.3294 220.8205 184.1582
61.14218 124.1253 0 4.685416 122.9022 103.8655 176.8777 174.3285 205.4524 169.4589 130.6442 148.3074 177.0948
62.45937 127.548 4.685416 0 126.0992 99.29307 178.4657 175.8446 204.0316 170.4362 126.4984 144.1961 175.0321
74.65629 8.631338 122.9022 126.0992 0 196.5292 80.05623 79.83433 180.1508 90.025 201.1332 214.2973 175.7591
122.2689 201.4125 103.8655 99.29307 196.5292 0 215.4302 211.7959 176.8464 197.1182 40.46709 56.16322 137.6147
116.072 87.19232 176.8777 178.4657 80.05623 215.4302 0 3.862642 125.459 24.78911 204.3816 212.037 138.0263
113.4065 87.18727 174.3285 175.8446 79.83433 211.7959 3.862642 0 122.3365 21.21367 200.5672 208.1868 134.3777
157.3591 188.7813 205.4524 204.0316 180.1508 176.8464 125.459 122.3365 0 101.7255 144.7342 141.4211 40.10154
108.4448 98.15294 169.4589 170.4362 90.025 197.1182 24.78911 21.21367 101.7255 0 183.2042 189.8668 113.2486
131.1389 207.3294 130.6442 126.4984 201.1332 40.46709 204.3816 200.5672 144.7342 183.2042 0 17.80976 104.657
146.1092 220.8205 148.3074 144.1961 214.2973 56.16322 212.037 208.1868 141.4211 189.8668 17.80976 0 101.5599
136.9859 184.1582 177.0948 175.0321 175.7591 137.6147 138.0263 134.3777 40.10154 113.2486 104.657 101.5599 0
