0 80.38819 127.8757 130.2252 96.41884 92.57272 92.01729 85.03826 80.01241 89.33874 88.03311 71.27362
80.38819 0 207.5645 210.4691 176.7474 14.59398 19.76409 16.70861 20.56686 26.2231 31.92129 43.67945
127.8757 207.5645 0 12.12327 34 220.2964 219.8846 212.8967 207.6945 216.8136 214.8447 195.4354
130.2252 210.4691 12.12327 0 33.91376 222.7902 221.9172 214.9042 209.4273 218.3328 215.9878 195.8711
96.41884 176.7474 34 33.91376 0 188.9519 188.014 181 175.5135 184.4265 182.1244 162.1855
92.57272 14.59398 220.2964 222.7902 188.9519 0 8.591754 11.7226 18.87963 18.33137 25.3697 44.0298
92.01729 19.76409 219.8846 221.9172 188.014 8.591754 0 7.017834 13.46291 9.956154 17.0498 37.35809
85.03826 16.70861 212.8967 214.9042 181 11.7226 7.017834 0 7.211103 9.519716 15.51061 32.31006
80.01241 20.56686 207.6945 209.4273 175.5135 18.87963 13.46291 7.211103 0 9.778804 12.4437 25.25087
89.33874 26.2231 216.8136 218.3328 184.4265 18.33137 9.956154 9.519716 9.778804 0 7.093698 28.69037
88.03311 31.92129 214.8447 215.9878 182.1244 25.3697 17.0498 15.51061 12.4437 7.093698 0 23.13029
71.27362 43.67945 195.4354 195.8711 162.1855 44.0298 37.35809 32.31006 25.25087 28.69037 23.13029 0
