0 99.43629 115.0814 129.28 89.71472 162.2072 182.5299 160.8819 112.1951 193.2224 146.7454 152.9418 159.6106
99.43629 0 22.70316 42.68842 166.5273 85.02552 116.2086 179.4278 168.8449 147.7365 143.3629 147.5705 156.7583
115.0814 22.70316 0 20.04628 172.766 62.49464 94.28808 171.4478 170.0566 128.126 132.4434 135.9559 145.1951
129.28 42.68842 20.04628 0 178.5032 42.46835 74.67948 164.5851 171.4954 110.5644 123.4313 126.2025 135.335
89.71472 166.5273 172.766 178.5032 0 194.9548 200.8436 108.2891 38.06248 190.305 120.5905 126.1079 127.8948
162.2072 85.02552 62.49464 42.46835 194.9548 0 33.78873 155.3663 179.7826 75.80914 111.7447 112.457 120.6546
182.5299 116.2086 94.28808 74.67948 200.8436 33.78873 0 142.3825 179.7072 45.53303 99.71204 98.57117 105.2669
160.8819 179.4278 171.4478 164.5851 108.2891 155.3663 142.3825 0 70.88075 110.7221 43.65404 43.84834 37.5653
112.1951 168.8449 170.0566 171.4954 38.06248 179.7826 179.7072 70.88075 0 162.3109 89.5377 94.34644 94.48606
193.2224 147.7365 128.126 110.5644 190.305 75.80914 45.53303 110.7221 162.3109 0 73.57989 69.95097 73.62304
146.7454 143.3629 132.4434 123.4313 120.5905 111.7447 99.71204 43.65404 89.5377 73.57989 0 6.264982 13.92327
152.9418 147.5705 135.9559 126.2025 126.1079 112.457 98.57117 43.84834 94.34644 69.95097 6.264982 0 9.242167
159.6106 156.7583 145.1951 135.335 127.8948 120.6546 105.2669 37.5653 94.48606 73.62304 13.92327 9.242167 0
