0 93.10429 110.7704 125.5745 96.15506 124.7345 152.1834 78.95547 130.7594 133.1902 129.9002 158.7176
93.10429 0 70.12934 85.75941 188.0029 89.20693 185.9412 172.0474 143.6174 144.774 190.277 230.6022
110.7704 70.12934 0 16.96454 201.718 19.29677 129.7341 178.3852 82.35622 82.72275 150.7541 196.3418
125.5745 85.75941 16.96454 0 214.3814 5.459257 125.133 190.1584 76.69728 76.52596 152.1625 198.4804
96.15506 188.0029 201.718 214.3814 0 212.3091 190.5328 28.02523 192.6924 195.3846 143.2634 142.4595
124.7345 89.20693 19.29677 5.459257 212.3091 0 119.6969 187.7442 71.24955 71.06893 147.2392 193.6266
152.1834 185.9412 129.7341 125.133 190.5328 119.6969 0 162.7614 48.51087 48.99177 54.98654 94.3547
78.95547 172.0474 178.3852 190.1584 28.02523 187.7442 162.7614 0 164.9401 167.6305 116.7303 120.799
130.7594 143.6174 82.35622 76.69728 192.6924 71.24955 48.51087 164.9401 0 2.692582 85.60659 131.573
133.1902 144.774 82.72275 76.52596 195.3846 71.06893 48.99177 167.6305 2.692582 0 87.54547 133.3642
129.9002 190.277 150.7541 152.1625 143.2634 147.2392 54.98654 116.7303 85.60659 87.54547 0 46.61238
158.7176 230.6022 196.3418 198.4804 142.4595 193.6266 94.3547 120.799 131.573 133.3642 46.61238 0
