0 98.6983 128.539 48.0219 82.45165 160.9797 113.2246 136.4438 149.8016 148.6371 154.5629 161.7173 167.9434
98.6983 0 36.20407 141.7355 162.4727 132.7966 180.0251 190.5206 88.02599 189.7538 191.6549 196.0215 194.2185
128.539 36.20407 0 174.1049 197.4921 159.7944 216.0811 226.6794 107.7079 225.4204 227.0414 231.144 228.6127
48.0219 141.7355 174.1049 0 41.22079 170.0469 76.76151 104.9545 174.7584 123.2681 130.7538 138.6217 148.5387
82.45165 162.4727 197.4921 41.22079 0 156.3105 36.03336 65.49715 174.7275 86.45767 94.56786 102.5537 114.3725
160.9797 132.7966 159.7944 170.0469 156.3105 0 144.534 131.5342 58.13498 113.3646 109.0748 107.9744 96.83333
113.2246 180.0251 216.0811 76.76151 36.03336 144.534 0 30.32113 174.5224 53.81134 62.33002 70.15947 83.66393
136.4438 190.5206 226.6794 104.9545 65.49715 131.5342 30.32113 0 170.3302 25.39195 33.87843 41.24666 55.87284
149.8016 88.02599 107.7079 174.7584 174.7275 58.13498 174.5224 170.3302 0 157.9157 155.7893 156.7221 148.398
148.6371 189.7538 225.4204 123.2681 86.45767 113.3646 53.81134 25.39195 157.9157 0 8.573619 16.35388 30.48765
154.5629 191.6549 227.0414 130.7538 94.56786 109.0748 62.33002 33.87843 155.7893 8.573619 0 7.985887 22.02029
161.7173 196.0215 231.144 138.6217 102.5537 107.9744 70.15947 41.24666 156.7221 16.35388 7.985887 0 15.50014
167.9434 194.2185 228.6127 148.5387 114.3725 96.83333 83.66393 55.87284 148.398 30.48765 22.02029 15.50014 0
