0 94.76637 101.1142 149.3257 52.21287 57.20267 125.5976 173.3095 176.1555 179.1731 179.6503 182.5279 183.8313
94.76637 0 8.161416 71.58916 141.7017 144.7851 155.0003 110.9531 122.2678 133.0714 139.0041 145.3939 150.7433
101.1142 8.161416 0 63.64196 146.8893 149.7196 154.5663 103.6112 115.4029 126.661 132.939 139.5231 145.1226
149.3257 71.58916 63.64196 0 184.4961 185.3786 150.6032 43.93455 59.59885 74.36114 83.37815 91.23658 98.67403
52.21287 141.7017 146.8893 184.4961 0 6.477654 108.8697 198.982 197.3831 196.189 193.8407 194.591 193.6423
57.20267 144.7851 149.7196 185.3786 6.477654 0 104.1563 198.4554 196.2831 194.5668 191.8866 192.3803 191.1733
125.5976 155.0003 154.5663 150.6032 108.8697 104.1563 0 139.2487 128.7029 119.5619 112.4957 109.4178 104.9124
173.3095 110.9531 103.6112 43.93455 198.982 198.4554 139.2487 0 17.74693 33.96373 44.35494 52.4399 60.6364
176.1555 122.2678 115.4029 59.59885 197.3831 196.2831 128.7029 17.74693 0 16.23709 26.73582 34.78196 43.03234
179.1731 133.0714 126.661 74.36114 196.189 194.5668 119.5619 33.96373 16.23709 0 10.6493 18.58906 26.88203
179.6503 139.0041 132.939 83.37815 193.8407 191.8866 112.4957 44.35494 26.73582 10.6493 0 8.104195 16.29708
182.5279 145.3939 139.5231 91.23658 194.591 192.3803 109.4178 52.4399 34.78196 18.58906 8.104195 0 8.319984
183.8313 150.7433 145.1226 98.67403 193.6423 191.1733 104.9124 60.6364 43.03234 26.88203 16.29708 8.319984 0
