0 99.27651 142.4353 132.161 164.4111 171.3238 172.8845 175.638 121.2403 123.4473 176.4038 179.0164 175.7664
99.27651 0 59.25608 158.2449 92.41945 105.0073 113.4091 125.595 137.8489 136.6167 132.1859 137.9508 138.4983
142.4353 59.25608 0 148.5064 34.7195 48.66201 59.59656 75.38249 127.1942 124.1831 84.36765 91.09901 93.79684
132.161 158.2449 148.5064 0 140.5116 135.244 126.2412 114.4155 21.4231 24.37365 106.8773 103.846 97.35633
164.4111 92.41945 34.7195 140.5116 0 14.42616 26.97743 44.70436 120.4332 116.591 54.96252 61.9494 66.12372
171.3238 105.0073 48.66201 135.244 14.42616 0 13.27179 31.45704 116.074 111.9671 42.07094 49.01188 53.78376
172.8845 113.4091 59.59656 126.2412 26.97743 13.27179 0 18.19729 107.9387 103.6601 28.86066 35.77508 40.71684
175.638 125.595 75.38249 114.4155 44.70436 31.45704 18.19729 0 97.71476 93.24469 10.75261 17.59338 22.8691
121.2403 137.8489 127.1942 21.4231 120.4332 116.074 107.9387 97.71476 0 4.570558 91.30154 89.28659 83.15311
123.4473 136.6167 124.1831 24.37365 116.591 111.9671 103.6601 93.24469 4.570558 0 86.76207 84.71981 78.58276
176.4038 132.1859 84.36765 106.8773 54.96252 42.07094 28.86066 10.75261 91.30154 86.76207 0 6.987216 12.21807
179.0164 137.9508 91.09901 103.846 61.9494 49.01188 35.77508 17.59338 89.28659 84.71981 6.987216 0 6.669921
175.7664 138.4983 93.79684 97.35633 66.12372 53.78376 40.71684 22.8691 83.15311 78.58276 12.21807 6.669921 0
