0 44.27277 69.51619 76.43327 77.42093 85.60122 84.75577 135.9256 140.2416 145.5378 104.3856 104.0733 160.3242 161.6765 168.2172 131.3825 130.1249 170.3077 173.9261 179.0868 169.1518
44.27277 0 110.0467 116.2221 33.81299 42.45142 42.61471 165.2945 168.5286 171.4623 66.32659 73.63021 182.6117 181.7031 183.4012 115.2076 122.3238 182.9454 184.535 178.4414 165.9333
69.51619 110.0467 0 7.509529 139.4579 146.1942 143.785 78.49191 84.14868 92.82376 155.7309 145.8981 111.9815 116.9193 130.6684 149.1888 136.1249 136.6768 143.1501 165.7007 161.1479
76.43327 116.2221 7.509529 0 144.9973 151.5211 148.9466 71.61867 77.37206 86.33957 159.951 149.2061 105.8052 111.0887 125.5016 149.9255 135.7782 131.8837 138.6087 162.8462 158.9271
77.42093 33.81299 139.4579 144.9973 0 8.920171 11.14758 185.6611 188.0428 189.2254 38.14533 54.03934 197.4415 194.9363 193.0676 104.5523 118.0868 190.7635 190.7976 176.451 162.5089
85.60122 42.45142 146.1942 151.5211 8.920171 0 5.177619 189.6187 191.7545 192.4506 30.69834 49.05 199.8314 196.9061 194.0903 100.9646 116.0491 191.3061 190.9274 174.4898 160.2616
84.75577 42.61471 143.785 148.9466 11.14758 5.177619 0 185.6073 187.6439 188.1603 27.01157 44.17445 195.2725 192.2337 189.2042 95.87402 110.8715 186.3342 185.8933 169.3122 155.0869
135.9256 165.2945 78.49191 71.61867 185.6611 189.6187 185.6073 0 6.190513 17.27346 186.6518 168.2968 37.95545 46.08943 65.65171 144.9617 122.6312 75.08479 83.60561 121.8651 124.4867
140.2416 168.5286 84.14868 77.37206 188.0428 191.7545 187.6439 6.190513 0 11.30708 187.8248 168.9599 31.85905 40.21148 60.11262 143.7607 120.9769 69.75831 78.37143 117.6047 120.8081
145.5378 171.4623 92.82376 86.33957 189.2254 192.4506 188.1603 17.27346 11.30708 0 186.7141 166.9731 20.73385 28.90481 48.96193 138.5988 115.1575 58.78043 67.46991 107.7913 111.7966
104.3856 66.32659 155.7309 159.951 38.14533 30.69834 27.01157 186.6518 187.8248 186.7141 0 23.77875 191.0128 186.6893 180.7853 76.25015 95.12192 176.5155 174.8645 152.6504 137.8476
104.0733 73.63021 145.8981 149.2061 54.03934 49.05 44.17445 168.2968 168.9599 166.9731 23.77875 0 169.8861 165.0462 158.142 52.92175 71.353 153.4877 151.5554 128.9233 114.1669
160.3242 182.6117 111.9815 105.8052 197.4415 199.8314 195.2725 37.95545 31.85905 20.73385 191.0128 169.8861 0 9.95973 31.03721 135.6957 111.3113 41.60523 50.44434 93.99504 100.2618
161.6765 181.7031 116.9193 111.0887 194.9363 196.9061 192.2337 46.08943 40.21148 28.90481 186.6893 165.0462 9.95973 0 21.10301 128.7375 104.1741 31.64652 40.48675 84.23019 90.89529
168.2172 183.4012 130.6684 125.5016 193.0676 194.0903 189.2042 65.65171 60.11262 48.96193 180.7853 158.142 31.03721 21.10301 0 117.0055 92.38737 10.69964 19.47295 64.34275 72.49882
131.3825 115.2076 149.1888 149.9255 104.5523 100.9646 95.87402 144.9617 143.7607 138.5988 76.25015 52.92175 135.6957 128.7375 117.0055 0 24.67193 110.1922 106.3734 77.17863 62.13162
130.1249 122.3238 136.1249 135.7782 118.0868 116.0491 110.8715 122.6312 120.9769 115.1575 95.12192 71.353 111.3113 104.1741 92.38737 24.67193 0 85.79368 82.37161 58.44293 44.46392
170.3077 182.9454 136.6768 131.8837 190.7635 191.3061 186.3342 75.08479 69.75831 58.78043 176.5155 153.4877 41.60523 31.64652 10.69964 110.1922 85.79368 0 8.843564 53.8556 62.64074
173.9261 184.535 143.1501 138.6087 190.7976 190.9274 185.8933 83.60561 78.37143 67.46991 174.8645 151.5554 50.44434 40.48675 19.47295 106.3734 82.37161 8.843564 0 45.79519 55.57601
179.0868 178.4414 165.7007 162.8462 176.451 174.4898 169.3122 121.8651 117.6047 107.7913 152.6504 128.9233 93.99504 84.23019 64.34275 77.17863 58.44293 53.8556 45.79519 0 15.14505
169.1518 165.9333 161.1479 158.9271 162.5089 160.2616 155.0869 124.4867 120.8081 111.7966 137.8476 114.1669 100.2618 90.89529 72.49882 62.13162 44.46392 62.64074 55.57601 15.14505 0
