0 84.50847 33.69935 26.69282 112.0011 128.278 154.3543 156.0888 161.1409 160.4653
84.50847 0 111.2289 105.3758 165.6359 47.38663 119.9647 183.7521 185.4678 182.3156
33.69935 111.2289 0 7.006818 81.67521 150.5572 155.332 132.5351 138.5315 138.8076
26.69282 105.3758 7.006818 0 87.80477 145.6041 154.5814 137.126 142.9165 142.972
112.0011 165.6359 81.67521 87.80477 0 189.8126 144.9207 62.442 70.10556 72.88622
128.278 47.38663 150.5572 145.6041 189.8126 0 100.9451 193.0408 192.8105 188.6082
154.3543 119.9647 155.332 154.5814 144.9207 100.9451 0 117.207 113.6548 108.296
156.0888 183.7521 132.5351 137.126 62.442 193.0408 117.207 0 7.907605 12.33876
161.1409 185.4678 138.5315 142.9165 70.10556 192.8105 113.6548 7.907605 0 5.596638
160.4653 182.3156 138.8076 142.972 72.88622 188.6082 108.296 12.33876 5.596638 0
