0 111.6913 49.13922 159.1722 109.6942 161.2345 156.638 139.3641 145.7347 156.4306 167.0229
111.6913 0 148.6218 70.95125 179.7174 92.1849 102.9327 181.0606 182.9308 183.7979 169.0822
49.13922 148.6218 0 180.6383 66.95885 174.4327 164.1661 106.047 113.6369 127.4356 148.167
159.1722 70.95125 180.6383 0 186.467 30.41302 49.94183 169.5052 168.1191 162.5635 134.9025
109.6942 179.7174 66.95885 186.467 0 169.6849 153.1321 46.92495 55.10724 71.32014 103.1748
161.2345 92.1849 174.4327 30.41302 169.6849 0 20.76633 146.8832 144.4937 137.1547 106.7834
156.638 102.9327 164.1661 49.94183 153.1321 20.76633 0 127.574 124.7784 116.834 86.01766
139.3641 181.0606 106.047 169.5052 46.92495 146.8832 127.574 0 8.190876 24.49943 59.86337
145.7347 182.9308 113.6369 168.1191 55.10724 144.4937 124.7784 8.190876 0 16.47177 53.17841
156.4306 183.7979 127.4356 162.5635 71.32014 137.1547 116.834 24.49943 16.47177 0 38.67744
167.0229 169.0822 148.167 134.9025 103.1748 106.7834 86.01766 59.86337 53.17841 38.67744 0
