0 81.87968 109.3416 151.8527 156.0282 35.37105 37.42852 37.55292 37.46133 123.834 192.4922 161.0515 163.672 135.9071 149.5249 139.6588 164.0634
81.87968 0 28.13291 73.28666 80.67968 116.121 114.348 113.5349 108.8827 142.1337 140.5833 95.48416 98.61133 133.8684 141.3588 135.5489 158.28
109.3416 28.13291 0 54.08893 64.89571 143.9553 142.4393 141.6465 137.01 163.0405 137.0975 87.01282 90.20551 150.2397 155.4762 151.2279 172.1853
151.8527 73.28666 54.08893 0 13.96 183.6981 179.4673 178.2134 171.84 166.6392 95.34333 43.60333 46.27094 144.0312 143.8687 143.3911 158.7608
156.0282 80.67968 64.89571 13.96 0 186.5405 181.4894 180.1078 173.2899 159.9935 81.44951 29.99664 32.52558 135.5398 134.2199 134.5541 148.5396
35.37105 116.121 143.9553 183.6981 186.5405 0 11.85327 13.89244 21.9859 121.414 213.4561 188.0219 190.3786 141.4284 156.2772 145.664 168.5823
37.42852 114.348 142.4393 179.4673 181.4894 11.85327 0 2.12132 10.76476 109.6112 204.6451 181.2988 183.5388 130.1249 145.0565 134.3968 157.1067
37.55292 113.5349 141.6465 178.2134 180.1078 13.89244 2.12132 0 8.682166 107.5355 202.7361 179.6698 181.8928 128.0039 142.9367 132.2762 154.9871
37.46133 108.8827 137.01 171.84 173.2899 21.9859 10.76476 8.682166 0 99.68265 194.3142 172.0393 174.2084 119.5014 134.395 123.7553 146.6008
123.834 142.1337 163.0405 166.6392 159.9935 121.414 109.6112 107.5355 99.68265 0 135.3089 141.7423 142.1599 33.47995 46.87746 37.46675 52.19796
192.4922 140.5833 137.0975 95.34333 81.44951 213.4561 204.6451 202.7361 194.3142 135.3089 0 52.11108 49.21768 102.2855 92.14718 98.87731 99.05777
161.0515 95.48416 87.01282 43.60333 29.99664 188.0219 181.2988 179.6698 172.0393 141.7423 52.11108 0 3.201562 113.8914 110.2003 112.2018 123.2
163.672 98.61133 90.20551 46.27094 32.52558 190.3786 183.5388 181.8928 174.2084 142.1599 49.21768 3.201562 0 113.8508 109.7398 112.0446 122.4418
135.9071 133.8684 150.2397 144.0312 135.5398 141.4284 130.1249 128.0039 119.5014 33.47995 102.2855 113.8914 113.8508 0 15.23143 4.472136 28.17801
149.5249 141.3588 155.4762 143.8687 134.2199 156.2772 145.0565 142.9367 134.395 46.87746 92.14718 110.2003 109.7398 15.23143 0 10.78807 16.92128
139.6588 135.5489 151.2279 143.3911 134.5541 145.664 134.3968 132.2762 123.7553 37.46675 98.87731 112.2018 112.0446 4.472136 10.78807 0 24.69818
164.0634 158.28 172.1853 158.7608 148.5396 168.5823 157.1067 154.9871 146.6008 52.19796 99.05777 123.2 122.4418 28.17801 16.92128 24.69818 0
