0 81.05043 95.35109 65.21414 118.2993 118.8275 121.869 114.45 114.0634 128.6341 132.9298 151.1273 129.3367 143.3124 159.9252 168.9869 163.7701 191.3442 190.3082 194.7552
81.05043 0 14.43198 72.2631 78.22554 198.0995 84.94188 190.7219 89.74125 202.662 107.464 221.7284 120.4088 214.7638 183.6795 228.3207 152.6833 194.6824 220.078 226.4501
95.35109 14.43198 0 80.77798 75.95764 211.8962 82.93672 204.0363 90.38796 215.5969 106.6909 234.0715 122.3779 227.2642 189.3908 238.9356 153.04 196.7213 226.1938 232.799
65.21414 72.2631 80.77798 0 59.01829 150.8337 60.67486 137.7234 49.84073 145.667 68.04173 160.0805 65.14416 154.2394 113.3573 159.3787 100.0866 133.2537 148.9321 155.0197
118.2993 78.22554 75.95764 59.01829 0 208.6793 7.032469 194.2093 21.29879 200.2646 31.53304 211.2933 52.72658 206.4672 128.3814 201.5675 78.47133 124.3372 165.2468 172.5665
118.8275 198.0995 211.8962 150.8337 208.6793 0 208.8744 21.17655 194.2031 33.6828 207.0156 57.93384 189.157 50.48762 165.0983 101.0224 213.3102 214.8355 174.4094 174.1609
121.869 84.94188 82.93672 60.67486 7.032469 208.8744 0 193.8731 17.13471 199.3434 24.58817 209.5573 46.71819 204.9598 122.9423 198.3832 71.51398 117.5572 159.65 167.025
114.45 190.7219 204.0363 137.7234 194.2093 21.17655 193.8731 0 178.5755 17.42778 190.3022 43.8464 171.2639 35.53837 144.091 82.7411 194.0479 194.0617 153.3396 153.2137
114.0634 89.74125 90.38796 49.84073 21.29879 194.2031 17.13471 178.5755 0 183.4249 19.60461 192.9723 32.84342 188.5385 107.289 181.2533 62.96024 106.5711 144.256 151.5251
128.6341 202.662 215.5969 145.667 200.2646 33.6828 199.3434 17.42778 183.4249 0 193.6773 26.42179 173.0481 18.14611 138.0883 67.34534 193.194 188.9847 143.4396 142.5872
132.9298 107.464 106.6909 68.04173 31.53304 207.0156 24.58817 190.3022 19.60461 193.6773 0 200.9708 25.99696 197.2041 102.4156 184.8978 46.93829 93.11668 138.3664 145.8836
151.1273 221.7284 234.0715 160.0805 211.2933 57.93384 209.5573 43.8464 192.9723 26.42179 200.9708 0 178.3625 8.396523 132.2421 46.329 194.2432 183.5446 130.8511 128.7383
129.3367 120.4088 122.3779 65.14416 52.72658 189.157 46.71819 171.2639 32.84342 173.0481 25.99696 178.3625 0 175.1366 76.76514 159.8952 35.01627 74.39233 113.1388 120.5793
143.3124 214.7638 227.2642 154.2394 206.4672 50.48762 204.9598 35.53837 188.5385 18.14611 197.2041 8.396523 175.1366 0 132.392 51.67354 192.3519 183.7107 133.3309 131.6676
159.9252 183.6795 189.3908 113.3573 128.3814 165.0983 122.9423 144.091 107.289 138.0883 102.4156 132.2421 76.76514 132.392 0 98.87186 72.45126 51.33007 37.1523 44.27003
168.9869 228.3207 238.9356 159.3787 201.5675 101.0224 198.3832 82.7411 181.2533 67.34534 184.8978 46.329 159.8952 51.67354 98.87186 0 168.1502 148.4697 88.82648 85.49841
163.7701 152.6833 153.04 100.0866 78.47133 213.3102 71.51398 194.0479 62.96024 193.194 46.93829 194.2432 35.01627 192.3519 72.45126 168.1502 0 47.40993 103.3302 110.9667
191.3442 194.6824 196.7213 133.2537 124.3372 214.8355 117.5572 194.0617 106.5711 188.9847 93.11668 183.5446 74.39233 183.7107 51.33007 148.4697 47.40993 0 67.43356 74.42525
190.3082 220.078 226.1938 148.9321 165.2468 174.4094 159.65 153.3396 144.256 143.4396 138.3664 130.8511 113.1388 133.3309 37.1523 88.82648 103.3302 67.43356 0 7.653068
194.7552 226.4501 232.799 155.0197 172.5665 174.1609 167.025 153.2137 151.5251 142.5872 145.8836 128.7383 120.5793 131.6676 44.27003 85.49841 110.9667 74.42525 7.653068 0
