0 48.90739 71.25394 43.11653 44.63625 47.97327 61.8977 52.28643 67.0871 35.66755 70.4057 26.48123 89.11984 44.27606 27.01474 31.2319 51.07444 104.2857 97.14824 122.7022 110.6214 129.8803 143.2695 141.7834 166.0984 191.1188 145.1958 159.08 198.6783 203.72 173.4152 200.1105 177.2606 174.8885 179.8542 183.9163 209.6465 208.3223 215.4506 211.8018 192.4103 216.5108 199.4171 202.4452 209.4054
48.90739 0 23.74236 6.432061 93.35175 96.57437 26.54335 30.01271 34.59433 83.06793 111.7009 49.75352 61.99758 91.74032 54.30578 51.95616 46.41933 78.77753 73.97746 99.05239 156.0227 107.34 180.8246 122.6149 147.4181 177.0146 178.9007 196.4812 190.0577 195.7827 202.0779 229.7623 204.258 187.1703 191.7116 207.172 225.7777 204.9854 211.1087 208.526 204.8912 215.8241 212.1625 218.2382 223.8507
71.25394 23.74236 0 28.4427 115.8894 117.9817 21.22688 33.80989 26.69233 103.7458 128.5639 66.25592 50.01288 112.2859 70.97192 67.0798 52.60241 65.61802 62.79983 85.33123 174.3412 93.73018 194.2609 110.0109 134.1454 165.1712 190.3467 209.6064 180.5372 186.4675 210.5211 238.3009 211.8162 187.8169 192.0419 212.7935 227.5295 197.6791 203.2074 201.1807 205.2357 209.581 212.492 219.9525 224.8033
43.11653 6.432061 28.4427 0 87.70314 90.54054 26.46432 26.83706 34.24266 76.86924 105.2694 43.37672 61.46008 85.52853 47.90918 45.6791 41.74793 78.26388 72.96202 98.47718 149.6263 106.6618 174.5035 121.5277 146.4152 175.4816 172.7381 190.1749 187.8326 193.4885 196.2273 223.8805 198.52 182.5947 187.1893 201.7074 220.9377 202.1461 208.4095 205.6897 200.3442 212.7004 207.6074 213.4142 219.1609
44.63625 93.35175 115.8894 87.70314 0 13.66483 105.403 94.2714 109.6777 22.07804 53.32978 59.5525 128.4101 21.187 56.44688 62.6132 87.5 141.842 134.1973 158.2448 77.41447 164.446 121.8121 173.8171 196.6759 217.6659 129.1395 136.8293 220.9779 225.3073 161.8969 186.0189 167.5019 180.8342 185.8958 178.042 209.9603 226.1454 233.8005 229.4384 197.1479 231.8522 203.5412 203.4343 211.4031
47.97327 96.57437 117.9817 90.54054 13.66483 0 105.3127 93.16376 108.6842 15.38788 39.71673 56.65803 125.0031 9.653816 52.80794 58.82635 83.83417 137.3764 129.6094 152.6906 66.25464 158.43 108.6108 166.7707 188.9547 208.6099 115.5676 123.7751 210.836 214.9832 148.2385 172.4412 153.8376 168.1023 173.1555 164.4398 196.6286 215.0356 222.7625 218.2798 184.2281 220.2688 190.5421 190.1636 198.1959
61.8977 26.54335 21.22688 26.46432 105.403 105.3127 0 13.81904 8.062258 90.3232 110.9573 50.10489 35.45429 98.49275 54.67586 49.8448 31.93196 52.23762 47.52911 72.5116 157.4598 80.79666 174.397 96.13647 120.9065 150.7128 169.8387 189.5849 164.3626 170.1632 189.4229 217.1962 190.6396 167.1754 171.4783 191.5707 206.7075 180.1538 186.0355 183.6829 184.6858 191.4987 191.9542 199.1309 204.1373
52.28643 30.01271 33.80989 26.83706 94.2714 93.16376 13.81904 0 15.52174 77.96747 97.21519 37.0684 37.92252 85.91726 41.50541 36.37995 18.85305 54.20302 47.98058 73.93995 143.8014 81.84259 160.7797 95.94027 120.8512 149.2256 156.5586 176.0301 161.0899 166.7187 176.9507 204.7341 178.4478 157.8083 162.2691 180.0606 196.8291 175.3212 181.5727 178.8645 175.4712 185.9592 182.7477 189.2663 194.6315
67.0871 34.59433 26.69233 34.24266 109.6777 108.6842 8.062258 15.52174 0 93.4777 111.5006 52.46809 27.40928 101.3914 56.82297 51.48075 30.39819 44.20598 39.47678 64.47597 158.294 72.74957 172.7235 88.07574 112.8444 142.682 167.3517 187.7042 156.4911 162.312 185.716 213.4448 186.6199 161.1366 165.3522 186.9097 200.8978 172.5352 178.341 176.0591 178.5448 184.0304 185.8004 193.3215 198.1248
35.66755 83.06793 103.7458 76.86924 22.07804 15.38788 90.3232 77.96747 93.4777 0 38.82793 41.30303 109.6344 8.690736 37.42045 43.4419 68.46233 122.143 114.3936 137.7351 75.09487 143.6354 111.5698 152.4329 175.0055 195.636 116.1415 127.1876 198.9263 203.2821 147.1822 172.5857 152.1171 160.7509 165.8176 161.2891 191.4351 204.3654 211.985 207.6801 177.4187 210.3435 183.9871 184.6897 192.4227
70.4057 111.7009 128.5639 105.2694 53.32978 39.71673 110.9573 97.21519 111.5006 38.82793 0 62.47743 119.4391 33.50625 57.77736 61.51474 81.67514 127.7856 120.0951 138.9315 46.91544 142.9728 73.17954 147.7262 167.1483 182.1966 77.3525 88.92721 180.9629 184.4902 108.9994 133.9437 114.3453 130.4695 135.4737 124.7231 157.3174 182.0896 189.9763 185.1565 145.9875 185.828 152.0668 150.9966 159.1712
26.48123 49.75352 66.25592 43.37672 59.5525 56.65803 50.10489 37.0684 52.46809 41.30303 62.47743 0 68.8878 48.98356 4.716991 4.786776 27.9866 82.42606 74.86089 99.50923 108.1041 106.1744 131.1956 117.0164 140.9416 165.1167 130.0558 146.9022 172.2505 177.2658 155.2331 182.6149 158.209 150.4078 155.303 163.1371 186.4049 181.8864 188.9912 185.3712 168.0787 190.2237 175.187 179.0661 185.6724
89.11984 61.99758 50.01288 61.46008 128.4101 125.0031 35.45429 37.92252 27.40928 109.6344 119.4391 68.8878 0 116.6014 72.32229 66.22233 41.17279 16.8117 12.78943 37.07002 166.0159 45.34238 171.8349 60.84454 85.51771 115.7339 163.6717 185.8656 130.5368 136.4589 177.2741 204.5233 176.9843 143.7292 147.5238 174.7998 184.0619 147.8693 153.2755 151.3557 160.5207 160.0579 167.6588 176.5488 180.475
44.27606 91.74032 112.2859 85.52853 21.187 9.653816 98.49275 85.91726 101.3914 8.690736 33.50625 48.98356 116.6014 0 44.85316 50.70024 75.5103 128.5753 120.7838 143.5493 66.73746 149.169 105.0627 157.2974 179.3791 198.9563 110.6431 120.5369 201.2547 205.4294 142.4997 167.365 147.7696 159.6472 164.7088 157.6954 189.0155 205.6618 213.3684 208.9216 175.9773 211.0664 182.3894 182.4314 190.3492
