0 114.0205 145.6403 106.7226 120.1229 108.1543 137.905 123.7889 162.6543 170.6451 179.4865
114.0205 0 204.3274 12.51342 190.4215 19.95219 34.90735 43.47329 109.6364 197.8312 189.6537
145.6403 204.3274 0 191.9362 28.69391 186.2894 203.118 178.5429 156.7526 54.12684 80.66856
106.7226 12.51342 191.9362 0 178.3675 8.685697 33.97187 34.966 100.617 185.4349 177.6257
120.1229 190.4215 28.69391 178.3675 0 173.6975 193.8373 169.862 159.0946 76.6043 100.1089
108.1543 19.95219 186.2894 8.685697 173.6975 0 29.99716 26.62656 91.98527 178.1353 169.7038
137.905 34.90735 203.118 33.97187 193.8373 29.99716 0 24.68204 82.92536 187.4196 174.7552
123.7889 43.47329 178.5429 34.966 169.862 26.62656 24.68204 0 66.1699 163.191 151.4919
162.6543 109.6364 156.7526 100.617 159.0946 91.98527 82.92536 66.1699 0 123.2155 103.1411
170.6451 197.8312 54.12684 185.4349 76.6043 178.1353 187.4196 163.191 123.2155 0 27.86973
179.4865 189.6537 80.66856 177.6257 100.1089 169.7038 174.7552 151.4919 103.1411 27.86973 0
