0 120.0335 96.95125 151.5994 144.0661 137.7768 148.9182 104.9306 162.8918 167.328 126.5476 137.9988 159.1377
120.0335 0 28.94949 45.57236 31.50902 29.89918 63.88969 184.0909 76.11349 95.088 184.2438 183.606 161.0438
96.95125 28.94949 0 55.54738 47.12218 40.92982 61.04666 155.1418 75.37407 88.80282 155.8457 155.9822 138.1336
151.5994 45.57236 55.54738 0 15.17394 16.08084 27.92499 192.685 34.73866 57.09611 184.6552 179.5131 143.2358
144.0661 31.50902 47.12218 15.17394 0 7.762087 40.36122 193.4205 49.30771 71.00267 188.0218 184.292 152.0281
137.7768 29.89918 40.92982 16.08084 7.762087 0 36.34709 185.6678 47.04253 67.60828 180.3253 176.732 145.3572
148.9182 63.88969 61.04666 27.92499 40.36122 36.34709 0 174.5993 14.4722 31.37061 163.0183 156.1955 116.3286
104.9306 184.0909 155.1418 192.685 193.4205 185.6678 174.5993 0 183.7551 174.3591 33.86653 52.00643 105.1778
162.8918 76.11349 75.37407 34.73866 49.30771 47.04253 14.4722 183.7551 0 23.01638 169.9929 161.8308 117.6381
167.328 95.088 88.80282 57.09611 71.00267 67.60828 31.37061 174.3591 23.01638 0 157.0608 147.0572 98.44895
126.5476 184.2438 155.8457 184.6552 188.0218 180.3253 163.0183 33.86653 169.9929 157.0608 0 18.33491 75.63894
137.9988 183.606 155.9822 179.5131 184.292 176.732 156.1955 52.00643 161.8308 147.0572 18.33491 0 59.47202
159.1377 161.0438 138.1336 143.2358 152.0281 145.3572 116.3286 105.1778 117.6381 98.44895 75.63894 59.47202 0
