0 136.5179 134.6893 133.3635 123.2343 101.9788 100.1427 93.01565 91.61433 131.7392 102.0028 59.6294 74.99361 114.6517
136.5179 0 3 3.205897 202.7492 66.61081 70.01785 75.05998 78.54815 234.6703 214.9017 117.686 205.2021 205.9111
134.6893 3 0 3.205897 199.8605 67.08204 70.44501 75.23962 78.71031 231.9227 212.3082 117.0854 203.8232 205.5947
133.3635 3.205897 3.205897 0 200.5582 64.03341 67.41249 72.30683 75.78593 232.1726 212.1936 114.602 201.9962 202.9302
123.2343 202.7492 199.8605 200.5582 0 204.6661 204.3968 199.4072 199.5521 44.05079 53.82294 180.8145 161.771 228.495
101.9788 66.61081 67.08204 64.03341 204.6661 0 3.535534 10.81665 13.97542 225.8675 199.4942 59.64059 155.8505 142.2913
100.1427 70.01785 70.44501 67.41249 204.3968 3.535534 0 7.778175 10.68 224.9685 198.3071 56.50221 152.9314 138.7692
93.01565 75.05998 75.23962 72.30683 199.4072 10.81665 7.778175 0 3.508917 218.9638 191.9073 48.82622 145.159 132.2218
91.61433 78.54815 78.71031 75.78593 199.5521 13.97542 10.68 3.508917 0 218.4438 191.101 45.85098 142.4353 128.7424
131.7392 234.6703 231.9227 232.1726 44.05079 225.8675 224.9685 218.9638 218.4438 0 32.08188 191.3595 148.5153 221.7147
102.0028 214.9017 212.3082 212.1936 53.82294 199.4942 198.3071 191.9073 191.101 32.08188 0 161.3385 117.1874 189.761
59.6294 117.686 117.0854 114.602 180.8145 59.64059 56.50221 48.82622 45.85098 191.3595 161.3385 0 97.00072 89.61808
74.99361 205.2021 203.8232 201.9962 161.771 155.8505 152.9314 145.159 142.4353 148.5153 117.1874 97.00072 0 75.86264
114.6517 205.9111 205.5947 202.9302 228.495 142.2913 138.7692 132.2218 128.7424 221.7147 189.761 89.61808 75.86264 0
