0 36.13862 58.39713 12 67.41662 89.02949 71.17584 71.11259 91.24803 92.13471 116.8722 129.0349 83.4508 129.4025 119.099 87.20665 132.1003 129.8927 90.89864 127.5694 130.7287 132.7742 131.244 109.4498 118.0148 111.9163 179.3878 139.3879 190.5912 138.7732 146.6788 139.3243 137.5815 195.8877 142.5237 218.4386 151.0986 206.2482 204.6069 152.4631 208.3387 212.0849 241.9938 248.0181 241.2986 251.6928 277.6509 279.0184 256.3542 257.2567 259.3651 262.3222 267.6416 279.0788 280.9448 280.0071 282.8162
36.13862 0 22.2692 35.12834 31.76476 53.11544 101.9804 101.415 56.20901 57.48454 85.7716 96.20811 93.29416 96.87621 101.8533 101.1781 99.70206 97.85079 104.8716 96.91998 99.15644 101.3163 100.005 126.8237 135.8346 128.7488 206.4219 159.8405 216.9447 110.4536 167.1088 111.5717 110.5471 222.3196 114.7388 207.3207 170.43 220.9656 227.7938 129.3561 231.7175 235.648 259.7249 265.2414 255.6971 259.6554 291.1563 292.7597 263.0055 263.5318 265.803 268.2979 255.1588 276.74 278.4313 273.0018 280.1303
58.39713 22.2692 0 56.79445 12.04454 31.48647 122.7276 122.0031 36.17805 38.0594 69.7517 78.00539 105.9297 78.98487 97.44687 115.3569 81.88614 80.4537 118.9037 80.9934 82.21872 84.44294 83.38877 141.7444 150.7585 143.3713 224.8461 175.5909 234.9929 96.37703 182.7517 97.98162 97.63823 240.3781 101.0278 204.2579 185.5003 233.1057 244.2403 119.2134 248.2359 252.2357 273.1613 278.3719 267.3686 267.702 302.0992 303.824 270.2694 270.5735 272.9198 275.1256 250.6332 278.5139 280.0834 271.8813 281.6618
12 35.12834 56.79445 0 64.13267 85.80355 67.18631 66.76077 86.76522 87.27431 109.5159 122.45 72.17488 122.6418 108.0704 76.66159 125.2458 122.8662 80.39006 119.9028 123.4585 125.4313 123.8103 99.87617 108.6145 102.2216 173.5396 130.8625 184.4478 130.1153 138.1763 130.4732 128.5172 189.7894 133.66 206.5643 142.28 196.4074 197.2004 142.2849 201.01 204.8316 232.9485 238.8493 231.4498 240.7066 267.6602 269.0785 245.1952 246.0508 248.1819 251.0844 255.8124 267.1722 269.0316 268.0075 270.8967
67.41662 31.76476 12.04454 64.13267 0 21.70829 128.0976 127.1928 24.65671 26.28318 57.73201 66.06815 105.1455 67.00746 88.30532 115.4123 69.9035 68.43326 118.8152 68.96726 70.17834 72.40166 71.34424 142.0079 150.9493 143.4164 227.4049 176.2044 237.1919 84.50444 183.249 86.17569 85.94801 242.5716 89.19641 194.9752 185.5742 231.0429 245.1061 108.0463 249.1465 253.1897 271.8124 276.8104 264.9151 263.1778 299.1271 300.9207 265.3264 265.5146 267.8941 269.9458 240.7509 270.9576 272.472 263.1672 273.9964
89.02949 53.11544 31.48647 85.80355 21.70829 0 149.0008 148.0076 9.884489 13.01495 46.19684 50.11237 121.1663 51.53882 89.9284 132.2167 54.42656 53.72486 135.4246 56.64661 56.136 58.34595 57.76028 158.7734 167.5665 159.9312 246.0696 193.125 255.502 74.04897 200.0071 76.32169 77.06238 260.8644 79.01424 194.241 201.8466 244.3701 262.0386 101.6772 266.117 270.1967 285.9725 290.6669 277.545 272.5012 310.8653 312.7595 273.8988 273.8763 276.306 278.0676 237.8871 274.1902 275.5708 263.5797 276.9625
71.17584 101.9804 122.7276 67.18631 128.0976 149.0008 0 2.236068 147.731 147.4375 161.1272 176.1136 63.17325 175.6844 136.6009 55.47071 177.8215 174.9327 57.16697 169.6089 174.5623 176.1391 174.2441 60.53305 65.98257 63.53149 109.0413 78.92401 120.6027 174.4706 85.58824 173.7477 170.7064 125.8014 176.6494 210.2951 91.51175 150.6961 137.2953 175.6502 140.7587 144.2567 180.6018 187.171 184.7728 205.2378 221.3865 222.3696 211.9525 213.469 215.2005 218.8327 259.0483 249.93 252.0397 259.7884 254.1515
71.11259 101.415 122.0031 66.76077 127.1928 148.0076 2.236068 0 146.6073 146.2731 159.602 174.6339 60.97927 174.1838 134.61 53.23533 176.3023 173.4006 54.93234 168.0113 173 174.5623 172.6615 58.50855 64.08041 61.50813 108.7244 77.47258 120.2082 172.7223 84.19925 171.9746 168.9126 125.4313 174.8657 208.0591 90.04999 149.1517 136.5174 173.6779 140.0143 143.5444 179.3878 185.9301 183.3085 203.4355 219.9386 220.9395 210.1011 211.6034 213.3454 216.9635 256.8132 247.8225 249.93 257.5985 252.0397
91.24803 56.20901 36.17805 86.76522 24.65671 9.884489 147.731 146.6073 0 3.130551 36.79959 42.30784 115.9835 43.50521 80.497 127.4106 46.42013 45.37508 130.4845 47.53179 47.54948 49.78155 49.02758 153.8147 162.4867 154.8207 242.1894 188.1474 251.3343 64.62935 194.9143 66.80908 67.41579 256.6763 69.56618 184.4229 196.4685 237.4993 256.9352 91.85425 261.031 265.1277 279.4024 283.9594 270.3562 264.24 303.3199 305.2476 265.4363 265.3605 267.8007 269.4889 228.0026 264.704 266.0666 253.8123 267.441
92.13471 57.48454 38.0594 87.27431 26.28318 13.01495 147.4375 146.2731 3.130551 0 33.89167 40.04754 114.447 41.14777 77.52461 125.9873 44.06214 42.88389 129.014 44.72566 44.95708 47.19257 46.37318 152.32 160.947 153.2755 241.0065 186.6283 250.0563 61.68581 193.3548 63.82833 64.38244 255.3902 66.60935 181.3117 194.8153 235.3479 255.3536 88.74949 259.4542 263.5554 277.3418 281.8536 268.096 261.6317 300.9404 302.8788 262.7624 262.6693 265.1127 266.7769 224.8721 261.6979 263.0548 250.7166 264.4235
