0 120.051 4.5 60.91182 44.26342 68.96557 64.64712 46.61545 37.83186 82.34227 65.94884 50.88467 162.7121 26.80019 38.55191 32.26841 26.44334 30.10399 173.1971 90.59939 174.8607 54.70146 63.30284 160.167 160.7234 104.8868 189.4921 192.0345 180.7325 177.8799 167.5448 104.8392 80.82234 110.9651 78.65713 117.8187 82.42117 120.4211 104.1453 129.8932 124.2105 121.1662 123.1373 210.0387 213.1132 133.8777 213.7915 222.2302 226.6809 221.6219 217.7298 160.4875 162.4077 168.2357 239.103 176.2165 183.4182 185.1385 182.9105 183.5245 192.0736 185.6778 193.8201 192.3311 195.1083 199.0132 202.4413 198.6668 201.7703 209.6312 264.959 265.9986 222.931 222.6123 231.165 229.4303 273.0774 271.8442 236.2816 278.403 247.2089 269.2178 265.6845 274.6566 274.551 280.6533 280.8082 314.9051 296.6669 294.9275 291.9217 292.9031 301.3142 295.7858 297.3151 300.6863 328.932 332.1765 301.2329 303.165 303.228 336.4688 325.3832 309.374 308.8645
120.051 0 120.0042 60.40695 77.31753 52.61179 58.0517 78.35337 88.28363 43.08132 59.20304 74.73286 158.5848 137.186 153.0621 101.2028 115.1217 137.7679 56.36488 42.2019 59.05929 166.5443 174.3474 52.21005 54.42656 217.7016 78.50159 80.80223 73.53911 71.44928 66.28725 214.1822 180.2776 219.365 170.1549 225.2343 174.7713 225.1622 196.4001 231.7585 222.1711 208.5402 211.2011 122.5887 124.908 220.411 126.6303 133.6001 137.379 134.3317 133.2704 244.663 246.8866 252.121 156.5407 256.9124 263.6513 264.8245 257.6897 254.796 269.6145 257.7382 270.8357 267.5257 265.8515 271.8253 277.6063 267.2887 268.8829 277.3626 199.552 207.491 287.7933 285.007 296.9882 292.7729 216.6149 216.1712 303.7371 224.7576 306.6871 316.8911 302.1854 325.203 322.1258 335.3103 321.0763 281.4001 286.2481 287.383 290.1465 334.1138 289.774 310.9871 308.9547 338.7462 296.4321 298.2055 328.7704 319.0615 330.5783 302.7293 302.1059 315.9304 317.3279
4.5 120.0042 0 60.29925 43.41659 68.35934 63.78871 45.06939 35.8469 81.3941 64.7611 49.33559 158.5513 23.34524 36.23534 29 22.13594 26.40076 172.5399 89.28606 174.1063 52.15362 60.74537 159.0227 159.4937 102.8834 188.3308 190.8769 179.4018 176.5276 166.0271 102.3963 77.33693 108.4528 74.71074 115.2411 78.54935 117.6138 100.439 126.9055 120.9339 117.3456 119.3547 207.6849 210.7724 130.0846 211.4085 219.8636 224.3212 219.2077 215.2301 156.7067 158.6443 164.4688 236.4487 172.363 179.5689 181.276 178.8994 179.4269 188.1622 181.604 189.8973 188.3534 191.0236 194.9872 198.4849 194.5411 197.6183 205.5067 261.6907 262.5462 218.7693 218.4033 227.0352 225.2488 269.557 268.3077 232.1944 274.8036 242.9815 264.849 261.2221 270.3257 270.1851 276.3838 276.3784 310.8456 292.3235 290.5581 287.5065 288.4874 296.9781 291.2902 292.8276 296.2499 324.84 328.1044 296.744 298.6675 298.739 332.3883 321.162 304.9016 304.3846
60.91182 60.40695 60.29925 0 17 8.062258 5 18.5809 28.16026 21.93171 9.486833 15.81139 140.2775 76.79193 92.65528 41.4367 55.08176 77.46612 112.2943 31.62278 113.9517 106.3015 114.2366 99.72072 100.4801 157.6483 129.0213 131.5523 120.7021 117.9237 108.2266 154.6383 122.1024 160.0312 113.3918 166.14 117.9915 166.6283 140.3567 173.9684 165.218 154.2012 156.734 155.3222 158.2561 166.6433 159.2657 167.4754 171.8255 167.2603 164.1463 192.2004 194.3708 199.905 186.6762 205.8665 212.8967 214.2825 208.7415 207.0604 219.9204 209.7808 221.3527 218.6344 218.5635 223.8928 228.9197 220.8308 223.0359 231.4584 219.3855 223.2051 243.2118 241.3462 252.2003 248.8875 231.2942 230.3584 258.4265 237.9181 264.6129 279.9589 269.8981 287.1794 285.3279 295.7026 287.4665 284.0792 276.5231 276.1811 276.029 300.3082 280.7134 288.8494 288.5134 306.4245 298.826 301.4473 301.0997 296.7427 303.0264 305.9183 299.548 298.1359 298.6135
44.26342 77.31753 43.41659 17 0 25.01999 20.39608 7.5 12.80625 38.07887 21.93171 9.848858 141.4456 60.01666 75.80237 26.07681 39 60.87693 129.124 46.61545 130.6981 89.73851 97.80082 115.9334 116.5386 141.2091 145.2601 147.8005 136.6236 133.7946 123.6932 138.5785 107.042 144.1007 99.26913 150.3479 103.8123 151.1688 126.4002 158.9025 150.632 141.0142 143.4639 168.6001 171.6042 153.6392 172.47 180.801 185.2053 180.4134 176.9548 179.6274 181.7608 187.3953 199.0603 193.8298 200.9428 202.4105 197.5702 196.4001 208.3699 199.01 209.8809 207.4223 208.0024 213.0376 217.7298 210.5855 213.0164 221.3594 229.2008 232.0183 233.5487 232.0453 242.4046 239.4535 239.7749 238.73 248.3974 245.9634 255.7597 272.8553 264.4579 279.6516 278.2391 287.5709 281.4605 289.0329 278.0863 277.3175 276.306 294.1598 282.4341 286.5746 286.7699 300.7408 303.5951 306.4254 296.9781 294.3557 298.9314 310.8521 302.962 297.1363 297.3298
68.96557 52.61179 68.35934 8.062258 25.01999 0 5.830952 25.83118 35.69314 14.42221 9.433981 22.47221 139.4395 84.59314 100.4988 48.76474 62.58594 85.15868 104.2353 24.75884 105.9056 113.9517 121.8072 91.84347 92.66202 165.1969 121.1218 123.6487 112.9248 110.1681 100.6479 161.9691 128.9496 167.2872 119.8083 173.3162 124.4227 173.626 146.6322 180.754 171.7673 160.0781 162.6465 148.6607 151.5586 172.4094 152.6321 160.7762 165.0969 160.6393 157.6864 197.717 199.9025 205.3801 180.3802 211.1019 218.0826 219.4265 213.5509 211.6247 224.9 214.3945 226.2918 223.4502 223.0628 228.5279 233.7119 225.1738 227.2664 235.7159 214.2265 218.5051 247.2428 245.204 256.285 252.8003 226.7377 225.8539 262.6181 233.5551 268.2257 282.7083 271.8603 290.1258 288.0642 298.9331 289.6791 281.1014 275.1472 275.0073 275.2617 302.5756 279.2579 289.2767 288.6884 308.4623 295.9189 298.4401 302.3938 297.2141 304.3058 302.9274 297.2743 297.9463 298.5582
64.64712 58.0517 63.78871 5 20.39608 5.830952 0 20.30394 30.26549 17.72005 5 16.76305 136.2847 79.30952 95.25755 43.17407 57.07013 79.76215 108.7796 26.92582 110.3177 108.5035 116.297 95.62717 96.29772 159.6621 124.95 127.4873 116.456 113.653 103.7882 156.3202 123.1666 161.6075 113.9811 167.6082 118.596 167.869 140.8013 174.9571 165.9458 154.2628 156.8286 150.446 153.3884 166.6043 154.3823 162.6069 166.9641 162.373 159.2263 191.9427 194.1262 199.6121 181.7278 205.3728 212.3629 213.7148 207.9086 206.0413 219.2213 208.7989 220.6218 217.8073 217.4971 222.9282 228.0751 219.6503 221.7747 230.2173 214.3945 218.2487 241.8119 239.827 250.8386 247.4065 226.3537 225.424 257.1405 233.0021 262.9316 277.7373 267.2265 285.0772 283.0989 293.7771 284.9351 279.4351 272.3601 272.0901 272.0901 297.8087 276.5231 285.4137 284.9649 303.7976 294.2006 296.7971 298.0805 293.3279 300 301.2723 295.0966 294.4317 294.9661
46.61545 78.35337 45.06939 18.5809 7.5 25.83118 20.30394 0 10.01249 37.03039 20.05617 4.272002 134.0113 59.10372 75.08162 22.94014 36.77295 59.47478 128.3521 44.26342 129.7045 88.20006 96.0013 114.0693 114.4771 139.3781 143.3501 145.8981 134.3401 131.462 120.9804 136.1626 103.5338 141.5141 95.00322 147.5915 99.59041 148.0481 122.0379 155.4067 146.7353 136.1846 138.6836 164.2171 167.255 148.7153 168.0391 176.4235 180.8515 175.941 172.3057 174.4914 176.6444 182.2313 194.1681 188.4443 195.523 196.9549 191.8209 190.458 202.7788 193.1094 204.2578 201.6935 202.0303 207.1744 211.9965 204.5055 206.8629 215.2353 223.2583 225.7681 227.2911 225.6795 236.1911 233.1293 233.4272 232.3537 242.2602 239.4979 249.2775 265.9723 257.2921 272.8576 271.3545 280.915 274.3834 281.9331 270.6441 269.8541 268.8145 287.1084 275.0005 279.1169 279.2906 293.6175 296.4646 299.3247 289.6589 286.9042 291.6098 303.7437 295.6641 289.6399 289.8383
37.83186 88.28363 35.8469 28.16026 12.80625 35.69314 30.26549 10.01249 0 47.01064 30.01666 14.03567 135.2408 49.09175 65.06919 13.41641 26.92582 49.49747 138.2932 53.93515 139.6066 78.26238 86.12201 123.7493 124.0857 129.5222 152.9918 155.541 143.8402 140.9433 130.292 126.4911 94.41398 131.9129 86.47366 138.067 91.02198 138.7083 113.6002 146.2942 137.9058 128.2225 130.6671 172.2614 175.3283 140.8581 176.0319 184.4587 188.9047 183.8831 180.0694 166.8832 169.0118 174.6568 201.6358 181.1574 188.2817 189.763 185.0676 184.0245 195.7805 186.6039 197.3069 194.9051 195.6451 200.6016 205.2127 198.3135 200.8084 209.122 229.1921 231.1158 221.434 220.0477 230.2433 227.4071 238.5624 237.4279 236.1636 244.3645 243.8955 261.6448 253.9961 268.2629 267.03 275.9438 270.7176 284.8859 271.5879 270.542 268.9851 283.3408 276.0308 277.7211 278.2175 290.1258 299.2825 302.2623 287.1237 285.4282 289.0882 306.648 297.6743 289.0017 289.0277
82.34227 43.08132 81.3941 21.93171 38.07887 14.42221 17.72005 37.03039 47.01064 0 17 33 132.6149 96.02083 112.0179 59.21149 73.24616 96.18732 91.35097 10.81665 92.77931 124.6796 132.2309 77.90949 78.60184 175.4138 107.2311 109.7679 98.79271 96.00521 86.31338 171.4934 137.2443 176.5701 127.0828 182.3472 131.7004 182.1483 153.4047 188.6796 179.1089 165.8463 168.4851 134.4173 137.2953 177.8679 138.4024 146.5094 150.8145 146.4138 143.5584 202.5142 204.7266 210.0595 166.352 215.2301 222.0811 223.3294 216.7487 214.3105 228.4294 217.175 229.7303 226.6319 225.577 231.3115 236.8148 227.3571 229.2117 237.6931 201.189 205.9624 248.7268 246.3433 257.8565 254.0315 214.3502 213.5275 264.3941 221.3865 268.8215 281.6026 269.3177 289.3804 286.9233 298.7189 287.5587 270.6474 267.0169 267.1872 268.0765 300.5329 271 284.0158 283.0071 305.9886 285.5451 287.9279 298.6001 292.0141 300.4829 292.4329 287.7846 291.6505 292.4808
