0 128.1838 122.546 140.4126 138.479 182.9199 180.5094 176.0497 128.9208 114.9527 112.7084 120.5183 148.2794 155.6052 144.7424 182.3289 144.2105 167.9127
128.1838 0 5.830952 64.43774 65.08648 193.2402 193.9136 190.2958 169.1626 108.4666 137.8441 170.4729 256.0879 268.0298 260.8879 295.8327 271.9301 295.8936
122.546 5.830952 0 65.84291 66.2816 189.6524 190.217 186.5382 164.3959 106.7942 135.4289 167.5739 250.3378 262.2403 255.0696 290.0431 266.3907 290.3188
140.4126 64.43774 65.84291 0 2.477678 252.2707 252.3927 248.4755 220.135 61.33207 94.70527 130.0555 285.4798 294.5889 284.6309 321.8339 272.204 296.8008
138.479 65.08648 66.2816 2.477678 0 252.007 252.0838 248.1456 219.377 58.94277 92.31062 127.6568 283.8014 292.8212 282.7919 320.0348 269.8949 294.4915
182.9199 193.2402 189.6524 252.2707 252.007 0 4.625 7.738903 57.90739 268.433 281.9566 299.4383 171.0366 188.1456 193.4642 208.3897 272.417 287.1698
180.5094 193.9136 190.217 252.3927 252.0838 4.625 0 4.472136 54.46559 267.5042 280.529 297.5508 166.4647 183.5715 188.9577 203.7707 268.3664 282.9708
176.0497 190.2958 186.5382 248.4755 248.1456 7.738903 4.472136 0 50.28419 263.1967 276.1132 293.0845 163.9161 181.0318 186.1317 201.6048 264.6857 279.4826
128.9208 169.1626 164.3959 220.135 219.377 57.90739 54.46559 50.28419 0 225.3198 234.3608 248.2438 125.5747 142.3517 144.6046 166.2077 216.0417 231.9763
114.9527 108.4666 106.7942 61.33207 58.94277 268.433 267.5042 263.1967 225.3198 0 33.37664 68.73136 262.5605 268.561 256.3913 294.2924 225.6391 249.948
112.7084 137.8441 135.4289 94.70527 92.31062 281.9566 280.529 276.1132 234.3608 33.37664 0 35.35534 254.8804 258.861 245.5616 283.2137 203.1477 226.9097
120.5183 170.4729 167.5739 130.0555 127.6568 299.4383 297.5508 293.0845 248.2438 68.73136 35.35534 0 251.0657 252.7232 238.3915 275.1363 182.7266 205.3728
148.2794 256.0879 250.3378 285.4798 283.8014 171.0366 166.4647 163.9161 125.5747 262.5605 254.8804 251.0657 0 17.11724 26.20115 41.78516 126.1943 131.5295
155.6052 268.0298 262.2403 294.5889 292.8212 188.1456 183.5715 181.0318 142.3517 268.561 258.861 252.7232 17.11724 0 15.70032 27.80288 115.8361 118.6971
144.7424 260.8879 255.0696 284.6309 282.7919 193.4642 188.9577 186.1317 144.6046 256.3913 245.5616 238.3915 26.20115 15.70032 0 37.90119 101.0272 105.3969
182.3289 295.8327 290.0431 321.8339 320.0348 208.3897 203.7707 201.6048 166.2077 294.2924 283.2137 275.1363 41.78516 27.80288 37.90119 0 123.9395 121.2023
144.2105 271.9301 266.3907 272.204 269.8949 272.417 268.3664 264.6857 216.0417 225.6391 203.1477 182.7266 126.1943 115.8361 101.0272 123.9395 0 24.59675
167.9127 295.8936 290.3188 296.8008 294.4915 287.1698 282.9708 279.4826 231.9763 249.948 226.9097 205.3728 131.5295 118.6971 105.3969 121.2023 24.59675 0
