0 142.04 140.0203 109.7303 104.4785 103.0127 96.02901 102.296 91.70571 113.4652 73.3567
142.04 0 2.666667 68.30097 71.34895 67.37973 86.14083 81.09425 93.84532 251.3701 204.5589
140.0203 2.666667 0 65.66345 68.69088 64.71497 83.47452 78.43646 91.17901 249.651 202.1969
109.7303 68.30097 65.66345 0 5.539479 7.379236 20.39557 13.67308 28.60862 222.7655 154.4192
104.4785 71.34895 68.69088 5.539479 0 4.910708 15.58678 9.745907 23.79534 217.4059 148.9321
103.0127 67.37973 64.71497 7.379236 4.910708 0 18.82911 14.08013 26.80019 216.2319 149.728
96.02901 86.14083 83.47452 20.39557 15.58678 18.82911 0 7.360313 8.227559 207.5803 135.1554
102.296 81.09425 78.43646 13.67308 9.745907 14.08013 7.360313 0 15.26434 214.3082 142.5143
91.70571 93.84532 91.17901 28.60862 23.79534 26.80019 8.227559 15.26434 0 202.141 127.7193
113.4652 251.3701 249.651 222.7655 217.4059 216.2319 207.5803 214.3082 202.141 0 98.86333
73.3567 204.5589 202.1969 154.4192 148.9321 149.728 135.1554 142.5143 127.7193 98.86333 0
