0 7.071068 162.8049 25.25495 36.77635 196.7257 27.45906 252.002 311.9311 316.4569
7.071068 0 156.291 18.31154 33.14363 194.9282 20.39608 249.3692 306.4131 310.0984
162.8049 156.291 0 141.932 158.4006 160.1677 137.3323 178.8141 161.6181 154.1914
25.25495 18.31154 141.932 0 26.0012 195.5014 5.771698 247.3971 295.4781 296.1036
36.77635 33.14363 158.4006 26.0012 0 221.5006 31.53569 273.087 315.7 312.1098
196.7257 194.9282 160.1677 195.5014 221.5006 0 190.0026 61.40033 191.5255 237.7604
27.45906 20.39608 137.3323 5.771698 31.53569 190.0026 0 241.6961 290.1465 291.4395
252.002 249.3692 178.8141 247.3971 273.087 61.40033 241.6961 0 153.0621 211.2439
311.9311 306.4131 161.6181 295.4781 315.7 191.5255 290.1465 153.0621 0 69.31089
316.4569 310.0984 154.1914 296.1036 312.1098 237.7604 291.4395 211.2439 69.31089 0
