0 26.04323 50.64891 77.90273 79.52925 158.2403 165.9714 80.51863 166.0181 113.5397 117.7788 184.7647 155.8122 133.1426 202.566 131.2031 160.7609 140.8041 187.2969 216.6679 225.7019 150.0683 217.4121 216.511 236.2575 260.3421 262.3757 264.4126 266.4526 268.4958 270.542 260.2446 254.2302 264.5491 256.2211 257.7829 259.6652 262.3019 279.1451 285.9738 288.1063 290.2447 294.1598 310.1048
26.04323 0 74.45007 100.197 101.2518 133.6198 141.7683 95.45942 142.0607 98.43413 125.5454 161.4907 136.8009 148.635 180.1284 146.4326 141.8011 154.0799 169.9552 194.3174 226.8089 161.698 196.9676 196.2301 221.4684 243.6622 245.6161 247.5747 249.5381 251.506 253.4783 248.4044 263.4089 253.6218 260.1432 262.0234 264.362 265.7053 269.5723 276.0457 278.0593 280.0808 286.0791 298.8131
50.64891 74.45007 0 28.14349 30.544 196.4213 202.6686 46.92081 201.9847 133.3335 93.00024 218.3227 180.2077 91.87949 233.4284 90.52106 184.7979 103.1001 206.627 246.9844 206.3939 114.8328 242.8586 241.584 248.3248 275.9399 278.1067 280.2745 282.4435 284.6134 286.7844 265.3568 219.7267 267.6431 230.8042 231.7549 232.7763 237.6705 279.0731 286.4687 288.7972 291.1285 290.7023 312.9222
77.90273 100.197 28.14349 0 3.897498 214.1973 219.5085 36.4117 218.4252 143.4389 80.532 233.1471 190.8512 67.65593 246.5014 66.76072 195.1209 80.82388 213.8406 259.5538 192.0637 93.68986 252.7437 251.2804 250.6682 279.8138 282.0249 284.2363 286.4482 288.6604 290.873 263.5479 196.9421 264.6772 212.6833 213.2913 213.8371 219.8829 274.182 281.7894 284.1953 286.6029 283.7844 309.2022
79.52925 101.2518 30.544 3.897498 0 213.3615 218.5131 33.19532 217.3671 141.6114 76.82046 231.8256 189.0012 63.9794 244.9152 63.03646 193.2239 77.01052 211.5446 257.8874 188.2039 89.83541 250.7314 249.2458 247.8295 277.1073 279.3216 281.5363 283.7513 285.9666 288.1823 260.3382 193.2135 261.3774 208.7889 209.4002 209.9524 215.9867 270.7414 278.3605 280.7708 283.1827 280.2134 305.8309
158.2403 133.6198 196.4213 214.1973 213.3615 0 10.5119 189.9454 13.34166 85.53776 187.0668 34.43835 60.80306 231.2061 56.36488 228.4956 62.4825 227.278 87.61658 69.46222 231.4456 226.8843 84.40379 84.92938 140.921 147.7633 148.9732 150.2065 151.4629 152.7416 154.0422 180.2303 300.6011 189.7637 272.6559 275.8043 280.0179 274.8714 210.7748 214.3572 215.4373 216.541 233.1223 226.7973
165.9714 141.7683 202.6686 219.5085 218.5131 10.5119 0 194.0316 3.807887 86.55329 188.6921 23.92697 56.19768 233.6574 45.85303 230.9443 57.12103 229.0347 80.0051 58.99576 227.7619 228.011 74.13838 74.72951 132.1135 137.9003 139.0629 140.2516 141.4655 142.7042 143.967 171.8108 298.6511 181.5386 269.0822 272.2949 276.6089 271.0241 202.6882 206.0498 207.061 208.0973 225.2343 217.7717
80.51863 95.45942 46.92081 36.4117 33.19532 189.9454 194.0316 0 192.5 112.8761 46.40814 205.2906 159.8108 53.21993 216.8554 51.08816 163.7798 60.35293 180.2851 229.3671 159.7158 70.36512 220.5703 218.9892 214.946 244.4918 246.7129 248.9342 251.1558 253.3777 255.5998 227.1549 175.4259 228.2685 184.0027 185.0169 186.1511 190.8155 237.9165 245.502 247.9002 250.3003 247.9037 272.8356
166.0181 142.0607 201.9847 218.4252 217.3671 13.34166 3.807887 192.5 0 84.18112 186.3681 21.63331 52.64041 231.5605 43.41659 228.8477 53.45617 226.7301 76.20072 56.85948 224.2403 225.5272 71.06335 71.58911 128.426 134.5362 135.724 136.9379 138.1774 139.4417 140.7302 168.0709 295.42 177.7787 265.5716 268.7936 273.1227 267.473 198.9171 202.2993 203.3181 204.3624 221.4498 214.1331
113.5397 98.43413 133.3335 143.4389 141.6114 85.53776 86.55329 112.8761 84.18112 0 102.1904 93.6057 47.41584 147.7876 103.9899 145.0792 51.76033 142.5579 74.38526 116.5388 157.0096 141.5088 109.7033 108.3601 123.1877 146.8369 148.8847 150.9379 152.9962 155.0594 157.1274 150.6121 218.4501 156.494 196.7487 199.5475 203.2435 200.2371 173.7025 179.722 181.5957 183.4843 191.9733 201.1874
117.7788 125.5454 93.00024 80.532 76.82046 187.0668 188.6921 46.40814 186.3681 102.1904 0 194.7424 143.9611 47.60536 201.9906 45.02021 146.9178 40.37491 156.2032 212.8818 113.3967 40.79805 199.3306 197.4699 181.4135 212.4462 214.6812 216.9162 219.1513 221.3863 223.6214 188.0015 137.8648 187.8385 139.4778 140.783 142.3632 145.9729 195.5459 203.2643 205.7142 208.1653 203.8925 231.2759
184.7647 161.4907 218.3227 233.1471 231.8256 34.43835 23.92697 205.2906 21.63331 93.6057 194.7424 0 52.77953 241.1271 21.93171 238.4266 51.54185 235.0187 65.98401 35.22783 221.2966 232.6123 51.24451 52.08647 113.3458 116 117.0171 118.0678 119.1512 120.2664 121.4125 153.8079 295.8462 163.9977 262.6181 265.9662 270.4958 263.8992 185.3969 188.1622 188.9874 189.842 208.3555 197.9419
155.8122 136.8009 180.2077 190.8512 189.0012 60.80306 56.19768 159.8108 52.64041 47.41584 143.9611 52.77953 0 191.0678 58.11494 188.3963 5.001929 183.9188 35.45721 69.78388 171.6086 180.7575 62.69601 61.50349 91.46068 108.4267 110.2321 112.0531 113.8889 115.7387 117.602 126.9338 243.8524 135.2949 212.9484 216.1813 220.5325 214.8336 155.3816 159.9139 161.3138 162.7401 176.7242 176.3154
