0 3.041381 42.60575 41.80012 38.34384 81.73891 33.63406 83.10385 71.67098 133.8841 148.281 124.2323 78.98192 83.7929 169.6698 142.2155 167.0367 172.5653 169.3709 122.7469 168.3048 123.9163 233.8291 175.3443 163.6956 193.6931 223.1636 233.2783 224.6648 225.2138 224.6892 253.4803 255.1575 295.522 292.0107 293.5017 294.6938 296.095
3.041381 0 43 42.04759 38.32754 81.58431 31.1127 82.5409 69.72073 132.4996 146.9966 121.6985 75.94057 80.762 167.0138 140.8013 164.8059 170.3558 167.1235 119.8825 166.0158 121.0785 230.8017 173.0885 161.1164 191.1184 220.1233 230.2485 221.6236 222.1734 221.6506 250.5055 252.1335 292.515 289.0069 290.5004 291.6877 293.0836
42.60575 43 0 2.236068 7.071068 40.31129 68.62215 44.20407 109.2254 174.0697 188.8624 154.4517 93.3849 94.50132 157.6144 109.3435 200.6888 206.4081 202.8084 145.8537 201.2567 147.787 245.4715 208.6292 149.7748 178.7967 230.0571 237.4589 232.1422 232.112 230.8679 269.2842 266.9422 308.6098 292.4825 293.7388 295.3501 297.2356
41.80012 42.04759 2.236068 0 5 40.49691 67.05222 43.82921 107.6596 172.6576 187.4887 152.491 91.18477 92.27405 155.7154 108.4666 198.8291 204.5542 200.9384 143.7248 199.3671 145.6709 243.2366 206.7502 147.9273 177.0092 227.8426 235.2701 229.9239 229.8978 228.6591 267.0524 264.7076 306.374 290.3532 291.6136 293.2184 295.0966
38.34384 38.32754 7.071068 5 0 43.41659 62.36185 45.65085 102.9572 168.1227 183 147.4954 86.39338 87.63846 153.1737 108.9312 193.8711 199.5993 195.9751 138.7833 194.3946 140.716 238.8503 201.7824 145.5764 174.8521 223.7437 231.374 225.7875 225.8008 224.6108 262.4576 260.3288 301.9437 286.8031 288.0842 289.655 291.4944
81.73891 81.58431 40.31129 40.49691 43.41659 0 102.1763 11.18034 141.8851 207.9426 223.0874 178.9586 109.924 107.9004 142.86 75.58439 227.1057 232.9038 228.9678 164.5716 226.9653 167.0569 249.7003 234.52 133.6507 160.0945 230.2482 234.8582 232.8197 232.2434 230.3584 276.8989 270.7732 312.8658 285.0491 286.0603 288.0353 290.3412
33.63406 31.1127 68.62215 67.05222 62.36185 102.1763 0 100.1249 40.60763 106.0289 121.062 90.60137 53.63309 60.51859 156.4003 148.5564 134.0336 139.6336 136.3094 90.31507 135.112 91.23596 204.4496 142.252 152.1266 181.7368 196.1842 207.6104 197.3651 198.2044 198.0631 222.3083 225.5398 265.1358 267.748 269.3594 270.3005 271.4148
83.10385 82.5409 44.20407 43.82921 45.65085 11.18034 100.1249 0 138.892 205.0281 220.2748 172.9286 102.6756 100.0125 131.6816 66.88797 221.382 227.1815 223.1597 157.184 221.0322 159.778 239.5072 228.6113 122.4847 149.0411 219.6662 224.0404 222.2791 221.6529 219.7134 267.088 260.5023 302.5921 273.9416 274.9445 276.9308 279.2508
71.67098 69.72073 109.2254 107.6596 102.9572 141.8851 40.60763 138.892 0 66.14161 81.38415 58.7489 62.72146 71.21854 170.0067 180.6704 96.22152 101.5899 98.66575 70.22708 97.9435 69.71212 188.6381 104.6748 167.9877 195.8518 186.1659 199.9418 186.6199 188.06 188.7331 201.1501 208.6472 245.5764 261.3767 263.1777 263.6464 264.2146
133.8841 132.4996 174.0697 172.6576 168.1227 207.9426 106.0289 205.0281 66.14161 0 15.33404 65.62325 119.408 127.212 218.4045 243.9098 61.33928 63.93636 63.90869 94.50054 65.72819 91.83617 195.9159 68.60718 218.6853 243.5094 203.3721 219.6869 202.629 204.9024 206.8006 197.2613 212.3171 241.8352 279.5367 281.5491 281.2657 280.9562
