0 4 26.1725 43.28972 9.219544 6 12.94433 35.4683 24.69818 13.34166 52.88667 15.65248 31.81588 17 19 31.241 21.58703 171.9767 170.8038 38.60052 164.3609 76.27582 48.58498 166.0934 76.83749 163.5145 65.21503 72.91776 73.75636 161.756 61.51513 80.80842 77.80103 94.26028 191.7081 90.55385 89.94443 200.9602 131.8939 220.7918 145.7917 163.2667 162.1142 161.8919 163.2483 179.7387 178.9413 258.3796 277.3157 212.0024 211.6247 205.6453 206.8478 280.6644 274.8745 295.9683 289.85 301.783 266.4432 271.249 326.8792 289.3475 290.9863 294.0825 316.716 301.5294 320.7304 306.2352 307.6508 313.5363 313.2699 334.3187 341.0004
4 0 30.14963 47.26521 12.52996 7.211103 15.56349 39.21734 28.17801 13.0384 56.75385 17.80449 35.33058 17.46425 19.41649 34.4093 21.0238 175.9318 172.4938 39.92493 168.2216 73.00685 50.32395 169.9383 73.75636 167.335 62.96825 70.29225 71.21798 165.4962 60.86141 78.24321 75.45197 91.67879 195.3868 88.58894 88.10221 204.4725 129.3213 224.1004 144.0436 161.2452 160.178 160.1531 161.4497 177.747 177.2794 261.4575 280.2428 210.2974 209.9738 204.2988 205.548 283.3099 277.3662 298.5184 292.0497 303.7647 265.9323 270.8948 328.9407 290.3274 290.3532 293.858 318.1273 300.9452 322.0994 306.1046 307.9367 313.957 313.1294 335.6799 342.4343
26.1725 30.14963 0 17.11724 19.23538 26.1725 20.17975 12.20656 11.18034 30.67572 27.313 21.9545 13.08625 29.52965 30.52868 17.11724 35.8469 145.8252 158.9292 37.16181 138.5514 97.57561 42.00595 140.3568 97.06184 137.8985 81.21576 90.6973 91.02198 136.565 68.78307 98.0051 93.8616 111.2115 166.8203 103.9663 102.6499 177.0198 148.1654 198.0404 156.7021 175.6958 174.0115 172.5341 174.2556 191.815 188.9047 236.9662 256.7976 221.964 221.2374 213.3284 214.2172 261.9055 257.1089 277.7737 273.9051 287.2003 268.2629 272.0165 311.713 281.3059 293.4825 293.8886 305.7646 303.6593 310.0403 305.3735 304.0592 309.0405 312.4436 323.6356 329.8276
43.28972 47.26521 17.11724 0 36.01389 43.01163 36.11402 12.80625 23.4094 46.69047 12.04159 37.10795 19.00658 44.64303 45.22168 24.20744 50.59644 128.7245 153.0605 45.25483 121.7477 112.6055 45.96194 123.6151 111.6154 121.2642 94.15413 104.2353 104.3168 120.3038 78.0178 111.1396 106.5317 124.0202 150.7647 115.1086 113.4548 161.7189 160.2061 183.6328 165.664 185.3483 183.3712 181.1767 183.0956 201.1368 197.0025 223.486 243.9385 229.8282 228.8952 219.8636 220.5538 250.3288 246.2722 266.5638 264.3274 278.548 270.7804 273.8357 302.5756 277.2219 296.3191 294.9822 299.5881 306.2189 304.0296 305.9837 302.8746 307.2344 313.0495 317.5862 323.4227
9.219544 12.52996 19.23538 36.01389 0 7 4.678556 26.92582 15.65248 12.20656 44.72136 8 22.80899 13.0384 14.76482 22.02272 19.20937 164.2224 162.4957 31.257 156.0721 79.17702 40.47839 157.7436 79.07591 155.0806 65.06919 73.75636 74.33034 153.1013 57.55963 81.3941 77.7946 94.79451 182.9235 89.40358 88.48164 191.9427 132.2309 211.627 143.8433 161.9784 160.6051 159.8812 161.3846 178.3396 176.706 249.1606 268.1063 209.8237 209.3132 202.6154 203.7081 271.5447 265.8364 286.8959 281.016 293.1382 261.5588 266.0545 318.1588 281.9025 286.332 288.6287 308.6908 296.771 312.7571 300.6011 301.2806 306.9397 307.6508 326.3526 332.9433
6 7.211103 26.1725 43.01163 7 0 8.69227 33.73426 22.13594 7.615773 51.62364 10.63015 29.26175 11 13 27.78489 15.81139 171.1724 165.3577 32.89377 162.8757 73.06162 43.15669 164.5206 73.23933 161.8178 60.44005 68.593 69.31089 159.7028 55.64271 76.38063 73.10951 89.82761 189.4096 85.44004 84.72308 198.1338 127.4049 217.4511 140.4536 158.1518 156.9235 156.5407 157.943 174.591 173.5281 254.5663 273.2398 206.6132 206.1965 200.025 201.2014 276.1711 270.1851 291.3507 284.8386 296.5687 260.4995 265.2772 321.7359 283.5242 285.0702 288.0946 311.0964 295.6011 315.0873 300.2399 301.6637 307.5663 307.2751 328.6716 335.3942
12.94433 15.56349 20.17975 36.11402 4.678556 8.69227 0 25.77251 13.86442 10.5935 43.79371 3.349959 20.85998 9.689628 11.10055 19.10207 16.09002 163.3877 158.0774 26.58738 154.6913 77.40945 35.95445 156.2908 76.99062 153.5292 62.02598 71.07195 71.53243 151.2632 53.29686 78.57198 74.74772 91.90877 180.8781 85.89658 84.86983 189.4779 129.1958 208.7596 140.002 158.3316 156.8881 156.0103 157.557 174.6469 172.7606 245.9313 264.6801 205.8816 205.3336 198.4479 199.5133 267.8097 261.9584 283.0715 276.9101 288.8931 257.0128 261.4668 313.9643 277.2776 281.8189 284.0107 304.1829 292.2411 308.2351 295.9655 296.6039 302.2613 303.0163 321.829 328.445
35.4683 39.21734 12.20656 12.80625 26.92582 33.73426 25.77251 0 12 36 18.02776 26.01922 6.264982 33.24154 33.54102 11.40175 38.83298 137.6154 147.4207 32.55764 129.153 100.5783 34.27098 130.818 99.368 128.1601 81.49233 91.67879 91.70605 126.2894 65.31037 98.48858 93.81365 111.3059 156.2626 102.3035 100.6578 165.8463 147.411 186.4001 153.09 172.6789 170.7425 168.6683 170.552 188.5206 184.6131 225.02 244.7243 217.5063 216.6218 207.8846 208.6337 249.7088 244.9041 265.5678 261.7728 275.1818 260.3114 263.6854 299.6331 270.4071 285.7219 285.1885 294.2533 295.7465 298.5733 296.4355 294.2873 299.0067 303.5062 312.1618 318.2644
24.69818 28.17801 11.18034 23.4094 15.65248 22.13594 13.86442 12 0 24 30.01666 14.03567 7.158911 21.37756 21.84033 7.615773 27.20294 149.566 150.9217 26 140.8421 89.19641 31.53569 142.4548 88.23831 139.7176 71.28113 81.12336 81.30191 137.5682 57.70134 88.20431 83.81527 101.2571 167.3141 93.34881 91.93476 176.298 137.9058 196.125 145.6728 164.7847 163.0491 161.4714 163.2176 180.8535 177.792 233.9615 253.16 210.8388 210.0976 202.1485 203.0369 257.1663 251.8134 272.7238 267.7107 280.4086 257.3908 261.2623 305.1885 272.2646 282.5544 283.2675 297.6189 292.7695 301.8112 294.8525 294.0017 299.1672 301.9205 315.4124 321.7705
13.34166 13.0384 30.67572 46.69047 12.20656 7.615773 10.5935 36 24 0 54.00926 10.04988 30.64719 5 6.708204 27.89265 8.246211 173.4878 160.4068 27.78489 164.3548 67.08204 38.71046 165.8836 66.88797 163.0245 53.15073 61.6198 62.24147 160.44 48.18137 69.31089 65.8559 82.73452 189.763 77.93587 77.17513 197.7296 120.2414 216.2614 132.8629 150.632 149.3754 148.9463 150.3596 167.0569 165.9217 252.6064 270.8394 199.01 198.5875 192.4162 193.5975 273.054 266.7171 288.0039 280.7508 292.0633 253.16 258.0271 317.3704 277.5032 277.6707 280.9279 305.655 288.2256 309.5836 293.1382 294.8983 300.9269 300.1666 323.1548 329.9822
