0 4.123106 106.0955 10.03466 102.8117 16.00781 48.90041 44.98055 96.65532 98.10836 41.70432 77.38863 77.14795 82.06857 86.98419 152.0855 78.74731 81.5552 131.8531 162.7214 173.1769 92.26034 159.4718 114.1702 158.7648 181.3539 109.4132 116.1809 176.0423 108.6336 125.9389 118.6087 180.8453 150.0117 128.6206 128.2 104.3048 191.2492 132.4859 190.542 109.5046 205.5876 211.9511 173.3806 179.7456 234.8627 217.8285 242.6608 244.8229 189.6952 281.7486 283.6622 273.2709 259.0868 276.4073 286.4808 279.0936 286.8763
4.123106 0 107.0012 8.427798 103.5773 13.90144 46.97074 42.54703 96.78455 98.1644 40.22748 74.84651 74.39724 79.4119 84.37565 152.0822 75.87362 78.5 131.4087 162.3892 172.471 89.27291 158.5379 110.5881 157.7062 180.5443 105.6515 113.8991 171.9321 106.0012 123.6994 116.2513 179.685 147.9934 124.8609 124.4116 100.3 189.9533 128.675 189.1752 105.5 204.341 210.6899 171.154 177.4001 231.9886 215.9543 240.793 242.9635 185.6159 278.9108 280.8367 270.1185 255.4026 273.2508 283.4824 275.9352 282.7667
106.0955 107.0012 0 99.37863 4.949747 96.33276 153.2645 147.6652 21.63331 22.82542 75.96052 178.2926 176.5838 182.0165 187.1149 53.58405 177.1004 178.0253 46.23851 68.60394 84.90289 98.30627 78.26238 200.2787 80.62258 94.20191 191.4497 87.44856 216.5096 94.36631 91.2047 90.86498 101.3054 99.78686 208.8875 207.5885 146.3183 113.4482 210.7327 114.4902 149.9133 125.096 131.1869 123.4613 132.1535 196.6308 151.1589 173.5281 175.3083 246.8299 238.1008 239.4598 241.8496 253.5284 244.9005 248.2035 247.455 317.7597
10.03466 8.427798 99.37863 0 95.83464 6.009252 54.00103 48.91943 88.61214 89.95431 31.8974 80.79621 79.95088 85.12801 90.16343 143.8252 81.16102 83.35333 123.0181 154.0204 164.0456 82.51339 150.1148 113.707 149.2965 172.1166 108.0175 106.1463 169.9322 98.66329 115.9049 108.5772 171.2938 140.0078 127.1801 126.5903 97.10313 181.5956 130.7283 180.8391 102.2877 195.9705 202.3234 163.3478 169.7122 224.9944 207.868 232.7032 234.8683 185.5059 271.8556 273.7623 263.6305 250.3749 266.7709 276.6968 269.4589 280.6784
102.8117 103.5773 4.949747 95.83464 0 92.60939 149.6011 143.8836 16.80774 18.12457 71.66938 174.3022 172.5162 177.9621 183.0587 54.23329 172.978 173.8174 44.50281 68.68042 84.38602 93.38571 76.84074 195.6933 78.93352 93.66163 186.7953 83.01355 211.5909 89.66884 87.02303 86.45005 100.048 96.41821 204.1678 202.8559 141.3716 112.1606 205.9767 113.0597 144.9638 124.1551 130.3169 120.3655 129.0222 193.4719 149.3067 171.9782 173.7944 241.8812 235.3434 236.733 238.5713 249.4196 241.6345 245.2315 244.2018 313.01
16.00781 13.90144 96.33276 6.009252 92.60939 0 57.00877 51.35173 84.59314 85.84288 26.41969 82.5848 81.38874 86.68333 91.76056 139.5394 82.36032 84.17244 118.2962 149.3804 159.0487 76.54727 144.931 113.0206 144.0139 167.0269 106.7942 100.1961 165.8047 92.65528 109.9676 102.6082 165.928 134.1494 125.865 125.1759 92.45669 176.1321 129.214 175.3283 97.62172 190.5387 196.8807 157.4167 163.7495 218.9921 202.0718 226.9097 229.0786 182.4637 265.8496 267.7555 257.6883 244.8288 260.8299 270.712 263.5185 276.4403
48.90041 46.97074 153.2645 54.00103 149.6011 57.00877 0 7.81025 141.2869 142.4254 80.89499 30.15377 31.45494 35.38361 39.82462 195.6687 34.06693 38.58756 173.3667 204.5495 212.7028 113.4637 197.6487 76.36888 196.0867 220.1272 75.69016 144.1466 161.0885 133.1353 153.9453 145.6793 217.1423 179.4917 93.6376 93.92018 101.7872 226.3769 98.54449 225.1089 106.4519 240.9502 247.1356 200.1616 205.0672 252.2804 247.5096 272.1213 274.3447 163.9177 299.0552 301.1262 285.6786 260.6352 288.7027 301.2723 291.3211 269.5
44.98055 42.54703 147.6652 48.91943 143.8836 51.35173 7.81025 0 135.0592 136.1323 74.33034 32.42299 32.52448 37.21559 42.05948 189.1144 34.52857 38.20995 166.5443 197.7132 205.5833 105.6675 190.4206 74.63152 188.7882 212.9249 72.8011 136.4414 155.5505 125.3635 146.2282 137.9473 209.7406 171.7917 91.28527 91.38928 94.66594 218.8892 95.97143 217.5891 99.40322 233.4652 239.6351 192.3838 197.2686 244.5488 239.7749 264.3728 266.5971 160.0312 291.3434 293.411 278.1299 253.6988 281.1605 293.6392 283.7834 264.568
96.65532 96.78455 21.63331 88.61214 16.80774 84.59314 141.2869 135.0592 0 2.236068 61.07373 164.3358 162.1819 167.6723 172.7426 55.50901 162.3717 162.779 38.28838 67.32384 80.51397 76.78892 70.0928 182.5533 71.21798 89.4986 173.2541 66.7027 194.966 72.91776 71.29359 70.17439 93.35297 82.93417 190.1841 188.7882 125.3644 105.1879 191.7479 105.603 128.8177 118.1905 124.5231 107.5346 116.0369 180.1979 140.1606 163.6704 165.5929 225.7543 223.1412 224.6175 224.8939 233.6524 227.9874 232.3984 230.5862 296.2115
98.10836 98.1644 22.82542 89.95431 18.12457 85.84288 142.4254 136.1323 2.236068 0 62.00806 165.2188 163.0078 168.5022 173.5655 53.98379 163.153 163.487 36.23534 65.51717 78.50159 75.94213 67.94115 182.8445 69.02898 87.45856 173.4589 65.04037 194.0586 71.55418 69.45212 68.49899 91.18723 80.79789 190.2761 188.8597 124.8361 103.0073 191.7773 103.407 128.2225 116.0431 122.3806 105.3653 113.8781 178.0665 137.9275 161.4466 163.3707 225.1444 220.9547 222.4275 222.7964 231.8465 225.8877 230.2433 228.4841 294.9343
41.70432 40.22748 75.96052 31.8974 71.66938 26.41969 80.89499 74.33034 61.07373 62.00806 0 103.2727 101.197 106.6771 111.7587 114.7966 101.4982 102.1812 92.64988 123.8245 132.9003 56.59477 118.596 125.2522 117.618 140.7693 117.1367 75.61911 160.6362 69.77822 85.18251 78.30567 139.5091 108.66 135.3514 134.2721 85.82214 149.7281 137.8079 148.9497 90.62009 164.125 170.4699 132.4438 139.1374 196.4651 176.2413 201.0622 203.2166 183.0983 243.0185 244.8612 236.6775 228.6468 239.8359 248.7187 242.5283 269.641
77.38863 74.84651 178.2926 80.79621 174.3022 82.5848 30.15377 32.42299 164.3358 165.2188 103.2727 0 5.023415 5.408327 9.708244 217.0829 8.274794 13.82932 193.5439 224.4844 230.8187 123.8878 215.0424 50.88192 212.9184 237.5947 53.58405 156.6046 146.4011 144.1154 166.0108 157.5353 232.9056 191.5973 69.08871 69.85163 99.22041 241.1872 74.44472 239.5543 103.0206 255.7113 261.6892 210.0048 213.8624 255.0612 258.3046 282.4186 284.6546 142.514 301.0486 303.1934 284.7631 253.4319 287.6734 301.6409 290.2124 251.0558
77.14795 74.39724 176.5838 79.95088 172.5162 81.38874 31.45494 32.52448 162.1819 163.0078 101.197 5.023415 0 5.501855 10.56201 214.5063 3.480184 9.156519 190.7698 221.6258 227.6513 119.9344 211.7825 47.08854 209.5781 234.3209 49.1454 152.7896 141.5249 140.1636 162.1319 153.6496 229.3926 187.6818 65.16561 65.83192 94.35887 237.54 70.44869 235.8622 98.11647 252.0453 257.9922 205.8314 209.5869 250.3203 254.1847 278.2345 280.4705 138.2161 296.2511 298.399 279.8466 248.4085 282.7525 296.7695 285.2883 246.4968
82.06857 79.4119 182.0165 85.12801 177.9621 86.68333 35.38361 37.21559 167.6723 168.5022 106.6771 5.408327 5.501855 0 5.09902 220.0051 6.574361 10.81665 196.2549 227.1002 233.0676 125.0241 217.175 46.01368 214.9465 239.7082 49.36598 157.9565 142.975 145.2481 167.2587 158.7738 234.6972 192.7808 64.28063 65.12296 98.21527 242.7849 69.68871 241.085 101.8234 257.28 263.2109 210.7297 214.3872 254.4265 259.1235 283.1148 285.3507 138.0036 300.2166 302.3723 283.4365 251.0611 286.3237 300.5212 288.846 246.8729
86.98419 84.37565 187.1149 90.16343 183.0587 91.76056 39.82462 42.05948 172.7426 173.5655 111.7587 9.708244 10.56201 5.09902 0 225.0006 10.91889 13.60147 201.2014 232.0183 237.8708 129.3921 221.9392 44.72396 219.6725 244.4627 49.24429 162.4107 143.644 149.6028 171.6603 163.1741 239.3271 197.1431 63.00794 64.00781 101.2849 247.3308 68.50011 245.6013 104.7378 261.811 267.72 214.8465 218.3893 257.6567 263.2812 287.2003 289.4357 137.1313 303.2886 305.4521 286.121 252.8134 288.9883 303.3694 291.4961 246.4574
152.0855 152.0822 53.58405 143.8252 54.23329 139.5394 195.6687 189.1144 55.50901 53.98379 114.7966 217.0829 214.5063 220.0051 225.0006 0 214.3412 214.1314 25.46075 16.34778 34.63019 111.0161 36.00347 229.4598 40.51234 43.54595 219.2082 84.87638 221.7351 97.5 82.55561 87.1724 54.75425 76.11152 234.4829 232.8267 161.7655 66.38712 235.1707 68.39042 163.9337 75.49338 81.08175 93.1818 101.5946 163.3089 106.7064 126.4407 127.9658 258.0567 199.5226 200.5623 208.8851 232.632 211.7286 211.6512 214.0847 311.7242
78.74731 75.87362 177.1004 81.16102 172.978 82.36032 34.06693 34.52857 162.3717 163.153 101.4982 8.274794 3.480184 6.574361 10.91889 214.3412 0 5.676462 190.4501 221.2255 226.9832 118.5577 211.0361 43.75058 208.7596 233.5563 45.66788 151.537 138.1354 138.7764 160.8104 152.3246 228.4095 186.314 61.77828 62.41973 91.80484 236.4277 67.04094 234.7067 95.47367 250.9121 256.8279 204.1834 207.8226 247.942 252.5871 276.5632 278.799 134.7475 293.7786 295.9317 277.1524 245.3131 280.0485 294.1659 282.5772 243.0188
81.5552 78.5 178.0253 83.35333 173.8174 84.17244 38.58756 38.20995 162.779 163.487 102.1812 13.82932 9.156519 10.81665 13.60147 214.1314 5.676462 0 190.0026 220.6275 225.9436 116.4426 209.8762 38.38134 207.4825 232.3553 40 149.5869 132.6027 136.6163 158.7372 150.2535 226.8519 184.1451 56.29387 56.88585 87.73164 234.654 61.51435 232.8626 91.24144 249.0984 254.9608 201.5404 204.9851 244.0738 250.008 273.8558 276.0906 129.0969 289.7464 291.9075 272.7568 240.2582 275.6361 289.9172 278.1528 237.3442
131.8531 131.4087 46.23851 123.0181 44.50281 118.2962 173.3667 166.5443 38.28838 36.23534 92.64988 193.5439 190.7698 196.2549 201.2014 25.46075 190.4501 190.0026 0 31.18493 42.3143 85.59231 32.44996 204.3054 34.43835 51.22499 193.9613 60.63209 197.6577 72.67049 59.60617 63.21216 55.76239 58.75683 209.0933 207.4247 136.39 67.81224 209.7415 68.60029 138.6362 80.28076 86.55634 80.10002 88.84756 152.9468 104.9238 127.4755 129.2942 233.2574 192.8989 194.1778 198.5403 216.2173 201.5223 203.6296 204.0098 290.4484
