52.17279 53.75872 8.732125 40.89315 73.33485 111.1126 74.10803 24.33105 58.07753 41.10961 24.18677 0 3 126.0635 67.18631 66.37017 54.74486 128.2127 147.2305 28.3196 30.4795 76.92204 83.67795 148.6371 78.16009 25.4951 103.3247 149.459 45.45327 130 96.46243 130.7041 128.316 98.0816 140.4315 144.5545 142.443 128.4134 63.65532 72.62231 136.4881 142.7323 78.02635 149.693 96.33276 172.5399 137.4373 140.4172 181.8351 134.8082 135.0592 192.9378 142.1302 147.8276 152.2268 150.0733 168.5823 154.5938 202.0396 204.4016 165.614 205.2316 197.3069 201.0199 178.8687 215.4252 211.6908 209.38 185.8521 219.4949 197.2739 240.4205 239.3408 239.7082 215.7244 249.1285 260.2499 265.859 272.3858 278.9928 294.0918 282.3473 306.8061 289.1401 289.2093 300.5096 321.288
49.24429 56.7186 9.861541 37.9638 76.32169 114.1096 77.10383 21.37756 61.07373 44.10215 27.16616 3 0 129.062 70.17834 69.35416 51.78803 131.1964 147.9322 26.1725 28.28427 79.81228 80.77747 151.6047 75.28612 24.35159 106.2309 152.4106 43.18565 132.9097 93.6376 133.5985 131.2174 95.27329 143.3388 147.4619 145.3307 131.244 61.52235 70.29225 133.7012 145.5009 75.96783 152.4631 94.11164 175.3083 135.0926 138.058 184.4478 132.6207 132.9436 195.5096 140.0357 145.6709 150.0133 148.0709 166.352 152.5623 204.4823 206.8163 163.6001 207.6078 199.6121 203.3421 176.9548 217.6901 213.9252 211.568 184.0109 221.7318 195.5556 242.5387 241.3566 241.6713 214.2942 250.8625 259.5631 265.198 271.7076 278.2121 295.0542 282.5119 307.8262 289.249 289.1107 301.2723 322.2437
177.6345 74.1485 124.6284 166.47 54.12947 17.49286 52.61179 150.2132 68.35934 85.28775 102.2399 126.0635 129.062 0 59.00847 60.07495 180.0694 9.617692 167.6318 147.7633 149.8566 54.70832 207.6969 27.65863 201.8044 138.3112 34.05877 31.14482 162.9294 28 218.799 30.75 29.06888 220.0545 32.57299 34.9285 36.68787 39.31921 176.5899 187.5367 257.1478 51.79286 187.6809 55.31727 206.8913 71.11962 247.6227 250.7848 91.76056 241.4151 239.9271 103.6195 245.937 252.7706 258.3118 250.9542 274.1678 255.8774 120.1666 123.9677 265.6464 127.2006 125.5149 127.346 275.2635 142.6184 141.439 142.3938 279.7231 147.7092 286.7909 172.4471 177.2907 180.5104 295.1694 200.7212 311.4001 315.6279 322.2452 332.0015 276.9729 299.7132 285.9266 308.0812 316.2183 291.4961 302.0364
119.0798 19.79899 66.38712 107.8483 13.41641 45.12206 11.40175 91.44397 12.04159 27.20294 43.73786 67.18631 70.17834 59.00847 0 2.236068 121.0661 61.09419 142.5889 89.10668 91.24144 17.46425 148.8624 81.78631 143.014 80.04998 39.11521 82.96987 104.7855 64.88451 160.2904 66.07619 63.50591 161.623 75.23962 79.30952 77.82031 66.0303 119.5408 130.292 199.1507 81.91764 131.616 88.60023 151.0033 110.9414 192.4188 195.5633 124.5231 187.1851 186.1961 136.4881 192.6266 199.2109 204.4725 198.6454 220.6762 203.5197 148.9228 151.9803 213.8457 153.8376 148.1216 151.2382 224.8288 166.7153 163.9177 162.9294 230.2281 171.406 238.9498 194.8333 196.4128 198.1161 251.1912 213.0188 279.0842 283.9806 290.6888 299.2942 275.2308 282.0248 286.2726 289.862 294.5166 286.1119 301.9205
118.3765 20.61553 65.85021 107.1273 15.65248 46.57252 13.60147 90.66973 12.80625 26.92582 43.17407 66.37017 69.35416 60.07495 2.236068 0 120.0167 61.84254 140.4091 87.82369 89.94443 16.12452 147.6652 82.37718 141.7956 78.64477 38.94868 83.43261 103.3683 65 158.978 66.10645 63.56099 160.2904 75.39231 79.47956 77.87811 65.73431 117.9534 128.7362 197.7321 81.50153 129.9273 88.23265 149.3084 110.6752 190.683 193.8298 123.9072 185.3787 184.3583 135.8308 190.7669 197.3677 202.6475 196.7359 218.8356 201.6141 148.0709 151.0927 211.9174 152.8954 147.0544 150.2065 222.8475 165.6533 162.8066 161.756 228.2148 170.3203 236.8882 193.6621 195.1333 196.7867 249.0462 211.5136 276.8483 281.7446 288.4528 297.0589 273.3368 279.8732 284.4169 287.703 292.3235 284.1426 300.0483
20.22375 108.5035 58.67069 22.41093 128.0039 165.5929 128.6585 32.69557 112.641 95.7549 78.91768 54.74486 51.78803 180.0694 121.0661 120.0167 0 181.5558 160.1784 34.48188 32.89377 128.5613 29.54657 201.42 24.69818 45.22168 154.9355 201.8044 27.58623 181.4635 43.56604 181.8325 179.6107 45.48626 191.7707 195.8699 193.3417 178.2723 35.90265 36.12478 83.72574 191.2394 47.00118 198.154 57.87055 220.7555 93.2309 95.80188 226.9471 93.97473 95.70789 237.154 102.8591 107.042 110.1363 112.3076 125.6702 116.0528 243.7314 245.5463 127.0157 245.6522 236.5354 240.5036 141.7921 253.6632 249.4193 246.2945 149.9667 257.1634 163.4136 275.632 272.6848 272.0827 186.8154 277.1895 244.1004 250.072 256.1582 260.7681 307.4232 281.3414 321.0125 287 283.2825 310.1048 334.1272
180.1735 77.82352 127.4137 168.9386 58.228 24.78911 56.28943 152.5074 71.43179 88.05964 104.807 128.2127 131.1964 9.617692 61.09419 61.84254 181.5558 0 160.6915 148.6018 150.6403 54.02314 208.6348 21.27205 202.6783 138.8254 30.20761 23.71708 163.2376 18.56071 219.2818 21.30288 19.81161 220.4552 23.11926 25.73908 27.21213 30.20761 176.1604 187.1697 257.1041 42.19005 186.7341 45.72199 205.7924 62.08462 246.1148 249.276 82.35593 239.5543 237.896 94.27884 243.7468 250.6442 256.2665 248.4321 271.9642 253.356 110.691 114.4749 262.9306 117.6712 115.9073 117.7561 272.1369 133.0507 131.8427 132.7799 276.3377 138.1394 282.9814 162.8757 167.6798 170.8932 290.5039 191.1295 304.7827 308.9118 315.5036 325.3959 267.7321 291.5039 276.5872 299.9042 308.3545 282.4226 292.7021
175.85 153.7841 155.1134 168.611 155.7013 167.7129 153.0686 158.1187 148.5954 146.6977 146.7577 147.2305 147.9322 167.6318 142.5889 140.4091 160.1784 160.6915 0 135.6957 135.5929 129.1548 167.3367 166.5814 162.5589 128.2697 135.234 162.9711 133.1624 145.1672 166.7584 143.0662 143.1211 166.179 149.577 151.6482 147.4056 133.5558 127.0441 133.4228 185.3223 132.0578 123.6248 135.3814 131.7039 147.3795 152.6632 155.0651 135.9435 141.8828 137.826 138.9597 139.6366 146.0331 151.7955 137.8978 162.1041 141.8319 133.4374 132.7316 146.6003 130.1611 119.1275 122.9603 148.1598 128.9905 123.9908 118.9831 148.0395 130.0296 148.0582 138.7387 131.5904 128.8733 144.3813 125.5335 144.3396 148.3143 154.8757 164.9486 148.2005 139.819 161.4727 147.4884 152.0314 153.377 175.2431
42.42641 79.12016 35.85038 33.42529 97.52948 134.1641 97.74457 23.19483 82.0061 65.78754 50.08992 28.3196 26.1725 147.7633 89.10668 87.82369 34.48188 148.6018 135.6957 0 2.236068 95.02105 60.03332 168.0268 54.08327 10.77033 121.2023 168.1904 17.20465 147.5737 71.19691 147.8413 145.6743 72.56721 157.8132 161.895 159.2608 144.0139 35.35534 44.40721 110.44 156.8072 49.80071 163.7132 68.0147 186.2901 109.2016 112.2007 192.5669 106.4906 106.7755 202.8719 113.864 119.5199 123.9072 121.918 140.264 126.3972 209.8237 211.7404 137.4409 211.9858 203.096 207.0193 150.8642 220.4949 216.3631 213.4338 158.0032 224.1428 169.7439 243.3187 240.9191 240.62 189.1798 247.2266 237.3942 243.1481 249.5596 255.5563 283.8943 265.3187 297.1128 271.6616 270.1851 288.4441 310.9341
41.7732 81.34494 37.91108 33.18509 99.72462 136.3121 99.92497 24.02082 84.20214 68.00735 52.3259 30.4795 28.28427 149.8566 91.24144 89.94443 32.89377 150.6403 135.5929 2.236068 0 97.00515 58.00862 170.0118 52.03845 12.36932 123.1463 170.1441 15 149.4824 69.05071 149.7283 147.5737 70.40597 159.706 163.7834 161.1242 145.8252 33.24154 42.2019 108.2405 158.526 47.72607 165.4237 65.8559 187.9707 107.0047 110 194.0644 104.3468 104.6614 204.3135 111.7587 117.3882 121.7539 119.8541 138.105 124.3191 211.1232 213.0094 135.3699 213.2159 204.267 208.2018 148.8388 221.6055 217.4488 214.4784 156.0128 225.2221 167.8154 244.2642 241.7706 241.4229 187.4086 247.8144 236.0784 241.8471 248.2438 254.1692 283.7904 264.5997 297.0471 270.8967 269.2675 288.1753 310.807
129.031 36.61967 77.80906 117.755 28.01785 45.22168 25 101.1385 28.84441 40.80441 55.4617 76.92204 79.81228 54.70832 17.46425 16.12452 128.5613 54.02314 129.1548 95.02105 97.00515 0 155 73.00685 149.0034 85.02353 26.4764 73.24616 109.2932 53.15073 165.3663 53.7872 51.41984 166.5083 63.56099 67.68309 65.52099 51.89412 122.1843 133.1803 203.0813 67.05595 133.0205 73.92564 152.2005 96.64885 192.9249 196.0867 108.706 186.8134 185.4077 120.5073 191.5098 198.2978 203.7891 196.7867 219.7294 201.7034 132.3216 135.2812 211.653 137 131.0153 134.2013 221.7589 149.6162 146.731 145.6468 226.5966 154.2628 234.4014 177.5528 179.0112 180.6793 244.7611 195.5761 268.4194 273.13 279.8303 288.8044 258.6987 267.8078 269.5645 275.7698 281.1565 270.0019 285.2806
43.86342 137.3172 88.08661 50.5099 156.5248 193.7524 157.0032 62.24147 141.0567 124.3382 107.7079 83.67795 80.77747 207.6969 148.8624 147.6652 29.54657 208.6348 167.3367 60.03332 58.00862 155 0 228.0022 6.082763 70.02857 181.069 228.0789 46.69047 207.2921 14.86607 207.4562 205.3509 17.02939 217.4511 221.5085 218.7419 203.1945 41.88078 33.94113 54.3783 215.2824 44.00126 222.1036 43.93177 244.3686 69.46222 71.58911 248.7609 72.7616 75.50497 258.3738 82.2253 85.07056 87.09191 92.19544 101.5185 95.20635 263.5033 265.0019 105.6504 264.7149 255.0686 259.1235 120.8801 271.459 266.9925 263.473 129.5415 274.6125 143.8367 291.5476 287.6282 286.5135 169.5671 289.249 232.8605 238.9247 244.663 248.0988 311.1913 277.7517 325.0846 282.7083 276.991 311.8269 337.3129
200.7312 98.9798 148.173 189.471 79.47956 45 77.49194 172.9653 92.44458 108.9082 125.5149 148.6371 151.6047 27.65863 81.78631 82.37718 201.42 21.27205 166.5814 168.0268 170.0118 73.00685 228.0022 0 222 158.0032 47.16991 5 182.1346 23.25941 238.21 24.56751 25.4951 239.3011 17.02939 15.65248 19.72308 33.42155 194.2498 205.2925 275.4269 36.91206 204.184 37.10795 222.991 46.57252 262.6671 265.8195 68.88396 255.6291 253.7282 80.04998 259.326 266.3006 272.0294 263.4862 287.4526 268.3976 97.49359 101.4347 277.6347 105.0762 105.0762 106.3015 286.1276 120.9339 120.4159 122.1024 289.862 126.0198 295.7059 150.6154 156.5407 160.2529 301.4797 182.044 310.8456 314.6713 321.1682 331.4363 262.6119 292.0428 270.6012 300.5545 310.2467 278.469 286.7141
40.80441 131.7004 82.82059 46.42467 150.8145 187.9495 151.2514 57.24509 135.3292 118.6634 102.1078 78.16009 75.28612 201.8044 143.014 141.7956 24.69818 202.6783 162.5589 54.08327 52.03845 149.0034 6.082763 222 0 64.00781 175.0457 222.0563 40.60788 201.2486 18.86796 201.404 199.3038 20.80865 211.4001 215.4553 212.6805 197.1218 36.40055 29.20616 59.05929 209.1997 39.78833 216.0208 42.10701 238.2876 71.11962 73.43024 242.72 73.52721 75.96052 252.3569 82.86133 86.16264 88.56636 92.72001 103.4456 95.97526 257.5597 259.0772 106.6255 258.8146 249.2007 253.2509 121.758 265.6483 261.1972 257.7072 130.292 268.8289 144.3676 285.8968 282.0656 281 169.4993 283.9859 231.4239 237.4742 243.2961 247.002 307.0391 274.8108 320.8941 279.9018 274.5633 307.9951 333.2642
52.49762 71.55418 34.07712 42.81647 89.19641 125.1719 89.1852 29.96665 73.73602 58.13777 43.60046 25.4951 24.35159 138.3112 80.04998 78.64477 45.22168 138.8254 128.2697 10.77033 12.36932 85.02353 70.02857 158.0032 64.00781 0 111.0405 158.0506 24.73863 137.2953 80.50466 137.503 135.3699 81.7435 147.489 151.5586 148.8624 133.5066 40.81666 50.9902 119.1008 146.1592 54.46814 153.0555 73.4983 175.6018 115.1217 118.1905 181.7966 111.5179 111.3957 192.1067 118.3427 124.3262 129.0155 125.873 145.4166 130.5 199.1231 201.0622 141.4284 201.3405 192.5097 196.4205 154.3114 209.9762 205.8762 203.0025 161.0745 213.6633 172.2005 233.0322 230.7943 230.5862 190.2761 237.6489 235.372 241.0332 247.5237 253.939 276.3187 260.2038 289.3994 266.7508 266 281.4605 303.4271
155.467 58.60034 103.8954 144.1882 42.63801 32.89377 39.69887 127.5774 51.0392 65.74192 81.34494 103.3247 106.2309 34.05877 39.11521 38.94868 154.9355 30.20761 135.234 121.2023 123.1463 26.4764 181.069 47.16991 175.0457 111.0405 0 47.01064 135.0333 26.68333 191.0942 27.43287 25 192.1666 37.10795 41.23106 39.21734 27.01851 147.1054 158.1455 228.2652 43.15669 157.2221 49.67897 176.1477 71.84706 216.2059 219.365 86.37129 209.5024 207.7908 98.49365 213.6001 220.5108 226.1526 218.2338 241.8098 223.1575 112.0714 115.3776 232.723 117.6605 113.1459 115.8836 241.9628 131.5295 129.2478 128.9496 246.2214 136.4185 253.0237 160.5802 163.4136 165.7468 261.1226 183.1202 278.2984 282.6464 289.2922 298.8729 253.0968 270.0593 263.0171 278.2984 285.4645 266.1766 279.0018
201.6135 100.6578 149.2825 190.3398 81.43709 48.16638 79.30952 173.7872 93.92018 110.1635 126.6057 149.459 152.4106 31.14482 82.96987 83.43261 201.8044 23.71708 162.9711 168.1904 170.1441 73.24616 228.0789 5 222.0563 158.0506 47.01064 0 182.011 21.58703 238.0525 22.38443 23.76973 239.1025 13.60147 11.40175 15.6205 30.52868 193.7473 204.7926 274.9636 32.44226 203.4112 32.28002 222.1036 41.76123 261.5129 264.6602 63.95311 254.3153 252.3351 75.18643 257.8469 264.8415 270.6012 261.8396 285.9266 266.7438 92.57429 96.50907 275.8732 100.1299 100.08 101.3163 284.1549 115.9741 115.434 117.1068 287.7586 121.062 293.3888 145.6709 151.5586 155.2611 298.739 177.0452 307.1482 310.9228 317.402 327.727 257.7208 287.6004 265.669 296.1216 305.9542 273.6421 281.7801
43.08132 95.85406 52.68064 37.83186 113.842 149.9066 113.8859 34.78505 98.35141 82.46211 67.1193 45.45327 43.18565 162.9294 104.7855 103.3683 27.58623 163.2376 133.1624 17.20465 15 109.2932 46.69047 182.1346 40.60788 24.73863 135.0333 182.011 0 161.0279 56.0803 161.1026 159.0503 57.21888 171.1052 175.1399 172.2905 156.6269 18.60108 27.20294 94.36631 168.5957 33.2081 175.4138 50.93133 197.6866 92.00543 95 202.4105 89.4553 89.87213 212.2287 97 102.5329 106.8316 105.2616 123.1666 109.6643 217.9954 219.6588 120.7394 219.586 210.238 214.2452 134.4024 227.1079 222.7846 219.5313 141.7357 230.4951 153.8343 248.5558 245.4099 244.7243 174.2441 249.6177 225.5039 231.3547 237.6552 243.1481 280.863 257.7014 294.3535 263.6968 261.1053 284.1549 307.6882
182.1483 83.72574 130.4463 170.8691 65.80274 39.92493 63.24555 154.2595 76.47876 91.92388 107.8378 130 132.9097 28 64.88451 65 181.4635 18.56071 145.1672 147.5737 149.4824 53.15073 207.2921 23.25941 201.2486 137.2953 26.68333 21.58703 161.0279 0 217 2.75 2.236068 218.0092 10.44031 14.56022 13.0384 12.08305 172.4181 183.4612 253.6395 24.13504 181.9234 28.63564 200.5692 48.10405 239.9271 243.0741 66.24198 232.7343 230.7661 78.39005 236.2985 243.2879 249.0402 240.3539 264.3936 245.2616 94.02127 97.6934 254.4484 100.6578 98.23441 100.2846 262.8802 115.7411 114.2847 114.9783 266.6027 120.8056 272.472 145.4991 149.9066 152.9706 278.4762 172.8381 289.4996 293.4706 300.0167 310.1113 249.1947 273.9416 258.0271 282.3792 291.2353 263.9735 274.1423
58.72819 149.7231 101.4359 65.12488 168.5734 205.3607 168.8816 76.05919 153.0555 136.5613 120.2082 96.46243 93.6376 218.799 160.2904 158.978 43.56604 219.2818 166.7584 71.19691 69.05071 165.3663 14.86607 238.21 18.86796 80.50466 191.0942 238.0525 56.0803 217 0 217.0174 215.0023 2.236068 227.0198 231.0346 228.1074 212.2852 46.57252 36.40055 40.24922 223.7376 43.82288 230.4713 37.21559 252.4381 55.65968 57.58472 255.6658 60.03541 63.1981 264.8773 69.58448 71.80529 73.37575 79.6304 87.32125 82.28761 269.1115 270.4163 92.41753 269.8981 259.9788 264.0682 107.7079 275.8786 271.3006 267.5687 116.4989 278.8207 131.0343 294.8237 290.3739 288.9792 157.5373 290.4135 223.0269 229.107 234.6764 237.6089 308.0016 271.1549 322.0016 275.7698 269.1635 307.6313 333.7559
182.817 85.10618 131.3262 171.5417 67.46897 42.48603 64.85031 154.9244 77.77572 93.00571 108.7615 130.7041 133.5985 30.75 66.07619 66.10645 181.8325 21.30288 143.0662 147.8413 149.7283 53.7872 207.4562 24.56751 201.404 137.503 27.43287 22.38443 161.1026 2.75 217.0174 0 2.657536 218.0013 10.00312 14.05569 11.79248 9.646891 172.2485 183.2868 253.4592 21.46654 181.581 26.16415 200.1489 46.14177 239.3346 242.478 63.84796 232.0465 230.0306 76.01686 235.5102 242.511 248.2812 239.4641 263.5746 244.3672 91.51264 95.16597 253.4888 98.09466 95.57752 97.65532 261.7939 113.1307 111.6403 112.3012 265.4384 118.1908 271.1809 142.8743 147.2296 150.275 276.9351 170.1016 287.4057 291.3487 297.886 308.0147 246.4692 271.4343 255.2882 279.8787 288.8115 261.2758 271.4039
180.4467 82.49242 128.8652 169.1693 64.81512 40.16217 62.20129 152.5549 75.17978 90.47099 106.2826 128.316 131.2174 29.06888 63.50591 63.56099 179.6107 19.81161 143.1211 145.6743 147.5737 51.41984 205.3509 25.4951 199.3038 135.3699 25 23.76973 159.0503 2.236068 215.0023 2.657536 0 216.0023 12.16553 16.27882 14.31782 10.44031 170.3555 181.3974 251.575 23.71708 179.8104 28.6531 198.4364 48.79549 237.7562 240.9025 66.37017 230.5455 228.5695 78.54935 234.094 241.085 246.84 238.1365 262.185 243.0437 93.94147 97.57561 252.2241 100.4639 97.80082 99.92998 260.6473 115.434 113.8859 114.4771 264.3672 120.4865 270.2369 145.1516 149.4021 152.3975 276.2607 172.0523 287.4456 291.431 297.9815 308.0584 247.9456 272.215 256.8599 280.6439 289.4149 262.6119 272.9707
