0 60.00833 101.4298 99.40322 114.2366 133.7012 137.7861 119.4069 120.8305 72.89719 95.96865 114.1096 124.0163 85 98.71677 139.3018 145.3845 145.0377 107.0568 141.9023 148.0576 152.1374 153.8376 191.1675 155.8012 155.2063 156.8966 160.1918 157.2927 157.0739 155.6181 163.0191 157.6134 163.4384 190.6176 165.5893 217.0618 170.1352 165.9458 173.1509 181.125 183.6062 226.1526 218.018 228.2355 235.1409 218.5154 236.3937 251.4478 220.854 228.5699 221.1832 222.0811 239.8919 258.1539 246.5559 259.1915 248.8956 254.0648 238.9712 243.4625 254.8733 246.5198 259.008 251.2377 290.4961
60.00833 0 41.47989 39.39543 161.3722 180.8784 184.9811 164.5752 164.5509 46.52956 116.8411 149.94 85.8624 73.23933 78.79086 86.4523 91.934 93.02777 85.30041 90.33964 95.26457 101.4857 104.9238 224.9844 107.912 178.3536 109.6459 113.2217 110.6797 111.238 110.8603 184.3355 113.7496 119.6513 210.5758 123.4082 187.0638 188.0877 124.952 191.2884 199.8656 202.8133 250.6352 232.4713 238.9672 243.535 206.2426 242.4067 263.8397 207.7703 216.3773 207.1352 207.1835 245.4884 270.5394 250.6033 269.9745 251.575 254.9743 225.633 229.9152 253.3318 233.0772 251.4773 231.9776 279.9018
101.4298 41.47989 0 3.704658 199.197 218.4053 222.4558 201.6355 201.0757 66.80256 146.5137 183.8478 80.61102 93.2478 91.77929 61.19766 64.86039 68.1785 95.29532 66.59936 68.85859 77.60351 83.07662 255.9286 87.07802 205.4361 89.4371 92.96191 91.16239 92.62646 93.61477 210.2477 97.21704 102.5349 234.8141 107.7138 178.4007 212.0836 110.3993 215.2518 223.8215 226.9132 276.2365 252.9351 257.042 260.0556 210.5286 257.4918 282.2248 211.3996 220.2649 210.0925 209.5151 260.2177 288.7577 264.2004 287.2354 264.2694 266.422 228.31 232.2733 263.2177 235.3921 257.3561 229.9966 282.8048
99.40322 39.39543 3.704658 0 196.0638 215.2324 219.2761 198.4263 197.8206 63.15853 142.9435 180.4273 77.39536 89.55445 88.09086 59.4138 63.34556 66.41603 91.64802 64.69351 67.29361 75.80646 81.09871 252.3529 85.02353 201.7771 87.33588 90.8854 89.00562 90.39481 91.26883 206.5699 94.82982 100.222 231.1168 105.3056 175.6646 208.3867 107.912 211.5544 220.1233 223.2157 272.5472 249.2344 253.3601 256.3936 207.1714 253.8523 278.5423 208.0685 216.9299 206.7873 206.2353 256.5852 285.0777 260.5911 283.567 260.6799 262.8633 225.0294 229.0087 259.7002 232.1314 253.9665 226.9334 279.5443
114.2366 161.3722 199.197 196.0638 0 19.64688 23.76973 8.246211 13.0384 139.4417 72.31682 35.51056 175.0551 124.2779 137.7861 210.0595 216.1774 212.9766 143.1264 209.6217 216.9859 215.9659 213.9533 87.32125 213.5509 81.04937 213.2054 215.2473 212.3229 210.7183 207.6463 89.69523 207.5413 211.8304 111.8082 210.5264 227.7185 101.2719 208.6337 102.8895 107.1972 108.0567 133.1353 143.9371 159.2292 169.2815 195.0103 174.7341 175.9659 198.3847 202.8042 200.4794 202.8053 178.4203 181.8493 186.8813 185.5674 191.387 199.045 213.4063 217.4948 204.29 219.8227 219.0402 234.9476 252.0675
133.7012 180.8784 218.4053 215.2324 19.64688 0 4.123106 17.26268 19.69772 157.7149 86.64787 45.48626 191.21 141.1559 154.0292 227.3434 233.3895 229.9798 158.8596 226.6501 234.0256 232.5565 230.2216 74.94665 229.5953 81.5414 229.1125 230.9955 228.1162 226.3984 223.2151 89.43347 222.8945 226.9422 107.8802 225.2871 237.7065 101.2423 223.1815 102.2998 105.1392 105.4289 123.3572 139.7058 155.7686 166.2737 200.2623 172.5862 170.2199 203.7216 207.4016 206.0728 208.5857 176.1966 175.719 184.8255 180.0562 189.7077 197.722 217.7458 221.6529 203.8166 223.7856 220.4326 240.4376 253.0613
137.7861 184.9811 222.4558 219.2761 23.76973 4.123106 0 21.09502 23.08679 161.6075 89.94108 48.37355 194.7088 144.8102 157.5627 231.0411 237.0727 233.6246 162.2978 230.3003 237.6764 236.1234 233.7285 72.8011 233.0601 82.29216 232.5515 234.4038 231.534 229.7953 226.5921 89.97537 226.2309 230.2313 107.5452 228.51 239.9963 101.7693 226.3647 102.7047 105.22 105.3862 121.6553 139.2045 155.399 165.9819 201.6383 172.4674 169.3287 205.1109 208.6372 207.5114 210.0595 176.0559 174.7354 184.7076 179.2017 189.6629 197.7422 218.9184 222.7846 204.0083 224.8755 220.996 241.8246 253.5133
119.4069 164.5752 201.6355 198.4263 8.246211 17.26268 21.09502 0 5.09902 140.5133 70.00115 30.41381 174.1424 123.9395 136.927 210.0976 216.1505 212.7641 141.8829 209.4308 216.8057 215.407 213.1385 79.40403 212.5653 73.5459 212.1176 214.0442 211.1516 209.4649 206.3129 82.09149 206.0575 210.1843 103.765 208.6494 223.3626 93.74433 206.6204 95.26935 99.36423 100.1511 124.92 135.8979 151.2843 161.3993 188.9153 166.9731 167.819 192.3187 196.5234 194.4942 196.8807 170.6512 173.6796 179.1428 177.4408 183.709 191.4293 207.061 211.1019 196.8248 213.3776 211.9601 228.9575 244.9204
120.8305 164.5509 201.0757 197.8206 13.0384 19.69772 23.08679 5.09902 0 139.1761 66.9503 26.24881 171.622 121.8072 134.4805 208.0793 214.0912 210.6019 139.2191 207.283 214.6591 213.0497 210.6419 75.71658 209.9762 68.44706 209.4737 211.3372 208.4634 206.7339 203.5412 76.99431 203.2064 207.2457 98.78529 205.5921 219.1368 88.64536 203.4945 90.17344 94.29873 95.10652 120.5529 130.9165 146.2561 156.3494 184.0679 161.895 162.9294 187.4793 191.6225 189.6787 192.0833 165.5746 168.8195 174.0613 172.529 178.6197 186.3346 202.1417 206.1698 191.7258 208.4322 206.8903 224.1357 239.8416
72.89719 46.52956 66.80256 63.15853 139.4417 157.7149 161.6075 140.5133 139.1761 0 80.21457 119.4194 51.13481 27.58623 32.57299 73.3553 79.66593 77.72296 39.73361 74.35893 81.37217 83.16567 83.54639 189.465 84.85281 138.6542 85.5992 88.68431 85.70298 85.18738 83.40863 143.6025 85.14346 90.88515 168.6095 92.78164 147.1068 145.8904 93.05912 149.078 157.6745 160.7304 209.7546 188.3527 193.8766 197.9603 160.3527 196.4688 218.921 162.0201 170.5238 161.5549 161.7714 199.481 225.5736 204.3985 224.6803 205.2438 208.5222 180.0174 184.3583 206.8062 187.5153 205.174 187.8207 234.0299
