0 84.72205 26.93865 28.99379 37.79509 30.28087 47.05619 49.4024 49.18503 90.7779 118.6183 125.7912 126.8041 157.8898 113.5438 124.0744 136.7537 149.2491 157.9427 161.1273 163.6193
84.72205 0 107.1143 108.9886 115.1661 108.4145 124.3039 126.7923 125.6206 154.7456 36.96243 44.75852 46.81625 119.6305 169.7142 175.1497 182.832 185.2039 184.5612 186.924 188.9071
26.93865 107.1143 0 2.061553 11.18093 4.472136 20.15564 22.47221 22.36068 65.64404 138.4061 145.071 145.6194 161.6232 89.71852 101.2961 114.9315 129.9137 141.0693 144.3676 146.9098
28.99379 108.9886 2.061553 0 9.287798 3.5 18.12457 20.4267 20.35313 63.861 140.1178 146.7489 147.2693 162.2522 88.0653 99.74514 113.4666 128.6782 140.0517 143.3571 145.9015
37.79509 115.1661 11.18093 9.287798 0 7.545409 9.48911 11.96216 11.42861 54.61238 145.0719 151.4683 151.807 161.2854 78.98072 90.84709 104.7494 120.5424 132.557 135.8815 138.4302
30.28087 108.4145 4.472136 3.5 7.545409 0 16.97793 19.41649 18.97367 61.45285 138.9829 145.5168 145.9623 159.2998 85.36895 96.87626 110.4774 125.4498 136.6768 139.9786 142.5219
47.05619 124.3039 20.15564 18.12457 9.48911 16.97793 0 2.5 2.5 47.26466 153.6636 159.9351 160.1788 165.6589 72.32909 84.76149 99.0993 116.1163 129.2497 132.5943 135.1416
49.4024 126.7923 22.47221 20.4267 11.96216 19.41649 2.5 0 2.236068 45.77603 156.0809 162.3325 162.5608 167.2224 71.02012 83.61658 98.07266 115.4401 128.8832 132.2309 134.7757
49.18503 125.6206 22.36068 20.35313 11.42861 18.97367 2.5 2.236068 0 44.76498 154.6165 160.8183 161.0124 165.0399 69.83689 82.29222 96.65499 113.7793 127.0455 130.3917 132.938
90.7779 154.7456 65.64404 63.861 54.61238 61.45285 47.26466 45.77603 44.76498 0 177.4635 182.4103 181.8236 161.0189 25.65205 39.01335 54.05544 74.18323 90.73235 94.02003 96.46768
118.6183 36.96243 138.4061 140.1178 145.0719 138.9829 153.6636 156.0809 154.6165 177.4635 0 7.816024 10.30776 101.2531 188.5142 191.5918 196.7939 194.8416 190.3203 192.1803 193.8201
125.7912 44.75852 145.071 146.7489 151.4683 145.5168 159.9351 162.3325 160.8183 182.4103 7.816024 0 3.39596 98.13044 192.6605 195.2615 199.9488 197.1302 191.8328 193.5798 195.1409
126.8041 46.81625 145.6194 147.2693 151.807 145.9623 160.1788 162.5608 161.0124 181.8236 10.30776 3.39596 0 94.90334 191.6573 194.033 198.4911 195.3225 189.7425 191.4497 192.9832
157.8898 119.6305 161.6232 162.2522 161.2854 159.2998 165.6589 167.2224 165.0399 161.0189 101.2531 98.13044 94.90334 0 157.4522 152.895 150.0034 136.654 123.0256 123.3443 123.8922
113.5438 169.7142 89.71852 88.0653 78.98072 85.36895 72.32909 71.02012 69.83689 25.65205 188.5142 192.6605 191.6573 157.4522 0 13.81606 28.97812 50.78105 69.16223 72.29317 74.59388
124.0744 175.1497 101.2961 99.74514 90.84709 96.87626 84.76149 83.61658 82.29222 39.01335 191.5918 195.2615 194.033 152.895 13.81606 0 15.17224 37.33047 56.3653 59.39191 61.60703
136.7537 182.832 114.9315 113.4666 104.7494 110.4774 99.0993 98.07266 96.65499 54.05544 196.7939 199.9488 198.4911 150.0034 28.97812 15.17224 0 23.44011 43.50701 46.27741 48.29546
149.2491 185.2039 129.9137 128.6782 120.5424 125.4498 116.1163 115.4401 113.7793 74.18323 194.8416 197.1302 195.3225 136.654 50.78105 37.33047 23.44011 0 20.4107 22.9701 24.89538
157.9427 184.5612 141.0693 140.0517 132.557 136.6768 129.2497 128.8832 127.0455 90.73235 190.3203 191.8328 189.7425 123.0256 69.16223 56.3653 43.50701 20.4107 0 3.349959 5.892557
161.1273 186.924 144.3676 143.3571 135.8815 139.9786 132.5943 132.2309 130.3917 94.02003 192.1803 193.5798 191.4497 123.3443 72.29317 59.39191 46.27741 22.9701 3.349959 0 2.54951
163.6193 188.9071 146.9098 145.9015 138.4302 142.5219 135.1416 134.7757 132.938 96.46768 193.8201 195.1409 192.9832 123.8922 74.59388 61.60703 48.29546 24.89538 5.892557 2.54951 0
