0 95.38089 30.79091 141.3318 128.256 149.9242 148.4893 169.5053 189.96 179.2516 199.2964
95.38089 0 64.60713 54.06489 161.3969 69.8496 74.71215 94.60265 132.624 108.7213 164.4439
30.79091 64.60713 0 111.4731 131.6919 121.3246 120.993 142.238 167.0938 153.0832 182.6585
141.3318 54.06489 111.4731 0 168.2841 19.58402 29.69216 44.20586 89.04126 59.5491 130.9777
128.256 161.3969 131.6919 168.2841 0 160.8377 151.0088 162.561 147.3662 161.0467 121.9499
149.9242 69.8496 121.3246 19.58402 160.8377 0 11.76406 25.2016 69.50504 40.26659 112.577
148.4893 74.71215 120.993 29.69216 151.0088 11.76406 0 21.28555 60.13297 34.10116 101.3867
169.5053 94.60265 142.238 44.20586 162.561 25.2016 21.28555 0 47.37749 15.47163 94.75771
189.96 132.624 167.0938 89.04126 147.3662 69.50504 60.13297 47.37749 0 33.07166 50.4899
179.2516 108.7213 153.0832 59.5491 161.0467 40.26659 34.10116 15.47163 33.07166 0 82.29343
199.2964 164.4439 182.6585 130.9777 121.9499 112.577 101.3867 94.75771 50.4899 82.29343 0
