0 41.90249 131.4856 108.0587 36.40507 34.74846 161.8503 25.92085 36.74972 41.61728 169.8401 171.5809 73.49614 178.8433 183.0295 73.56301 76.65073 86.53336 90.59405 96.23478 184.8267 99.64032 185.913 114.1136 131.3662 182.3956 140.1686 142.2519 145.8175 188.0641 152.4634 173.3456
41.90249 0 94.35071 69.00725 6.020797 8.20061 131.9174 52.14643 77.42093 80.38812 142.6403 145.5628 106.9067 153.5574 160.8007 102.3374 104.2648 117.772 120.3007 124.4308 166.3106 124.6758 171.4382 132.4345 132.922 167.9859 142.7121 151.4637 149.17 179.6175 157.0072 174.943
131.4856 94.35071 0 26.77804 97.90013 98.77713 50.56855 127.1287 160.2041 159.3015 66.38737 71.8264 171.9987 80.06966 93.66365 160.8216 160.3657 176.8835 176.142 176.6648 107.352 171.1193 121.337 164.4789 131.3698 118.7973 139.9601 160.2799 146.2025 142.2133 154.4525 161.5953
108.0587 69.00725 26.77804 0 73.08386 74.20411 74.02605 107.0806 139.1402 139.274 88.62985 93.396 155.9563 101.8493 113.7902 146.2086 146.3676 162.5769 162.6999 164.2155 125.2822 160.0767 136.9201 157.1672 132.2167 134.0009 141.6206 159.4141 148.2184 154.5416 156.6916 167.2977
36.40507 6.020797 97.90013 73.08386 0 2.236068 133.8222 46.179 71.56291 74.41102 144.0139 146.7122 100.9384 154.5912 161.2881 96.53511 98.52524 111.8928 114.4945 118.7112 166.1652 119.1483 170.6448 127.4425 129.6919 167.1706 139.4103 147.4307 145.799 177.9317 153.5252 171.8827
34.74846 8.20061 98.77713 74.20411 2.236068 0 134.0202 43.96021 69.61501 72.34639 144.0035 146.6158 98.72074 154.4482 160.9396 94.29932 96.29238 109.6586 112.2586 116.4796 165.5848 116.9394 169.8329 125.3392 128.082 166.352 137.7754 145.5765 144.1413 176.8107 151.8321 170.3157
161.8503 131.9174 50.56855 74.02605 133.8222 134.0202 0 150.0556 183.3594 180.1136 16.41766 22.42567 183.4531 30.09322 45.04992 170.0079 168.3349 184.4521 181.9841 180.4664 61.09595 172.457 77.86772 159.0023 113.5062 76.0883 119.6665 142.9399 124.6711 102.7577 131.8309 132.2498
25.92085 52.14643 127.1287 107.0806 46.179 43.96021 150.0556 0 33.55965 32.25678 155.9439 156.8855 54.76073 163.5431 165.8951 51.17644 53.64751 65.97348 68.99638 73.79456 165.7862 75.7665 165.0945 88.61104 106.5012 161.5998 115.0322 116.3787 120.5073 165.0859 126.9508 148.1396
36.74972 77.42093 160.2041 139.1402 71.56291 69.61501 183.3594 33.55965 0 9.013878 188.7306 189.3959 43.43389 195.7828 197.1862 49.56757 53.57368 57.71698 63.14468 69.93795 195.7175 76.46282 193.2766 96.48749 127.9893 189.8427 135.21 131.0772 139.7307 190.1169 144.8732 167.2442
41.61728 80.38812 159.3015 139.274 74.41102 72.34639 180.1136 32.25678 9.013878 0 184.7837 185.184 34.84434 191.3349 192.1088 40.55483 44.56705 49.0408 54.33231 61.05204 189.9751 67.456 186.8862 87.55849 120.2539 183.4802 127.2337 122.4738 131.6012 182.8725 136.5613 159.022
