0 14.96534 24.5042 31.87647 116.8488 136.9497 140.6104 156.205 157.9114 135.7832 141.9285 149.5906 151.5927 158.921 163.8169 166.4543 170.2376 171.3223
14.96534 0 9.758117 17.03424 127.8339 146.7832 149.6199 162.8869 163.1235 124.301 131.2048 139.357 147.2218 149.6127 158.3746 159.2159 164.463 165.1666
24.5042 9.758117 0 7.382412 136.7521 155.2242 157.7093 169.8719 169.3692 119.3692 126.9301 135.4725 147.784 146.4602 158.1305 157.6505 163.9543 164.3791
31.87647 17.03424 7.382412 0 142.7908 160.7788 162.9337 174.1055 172.9783 114.636 122.6387 131.435 146.9771 142.9185 156.6909 155.2341 162.3037 162.5208
116.8488 127.8339 136.7521 142.7908 0 24.10781 32.88051 62.49705 75.4238 189.5783 188.0582 189.9163 146.2219 189.5479 162.8024 178.7364 170.051 173.8436
136.9497 146.7832 155.2242 160.7788 24.10781 0 10.6748 42.01953 57.32057 194.4223 191.4349 192.0184 141.4921 189.6783 157.8058 175.6192 164.7712 168.9225
140.6104 149.6199 157.7093 162.9337 32.88051 10.6748 0 31.35122 46.75329 189.9306 186.3647 186.4491 133.7531 183.3816 149.8971 168.2461 156.7436 160.9909
156.205 162.8869 169.8719 174.1055 62.49705 42.01953 31.35122 0 17.15704 181.013 175.6374 174.079 114.8737 168.6232 130.025 149.9949 136.3077 140.8389
157.9114 163.1235 169.3692 172.9783 75.4238 57.32057 46.75329 17.15704 0 169.5005 163.3688 161.1187 99.83129 154.7249 114.4892 134.8969 120.5431 125.1418
135.7832 124.301 119.3692 114.636 189.5783 194.4223 189.9306 181.013 169.5005 0 12.00376 22.03204 81.76529 37.58333 78.34246 62.73169 79.22125 76.32665
141.9285 131.2048 126.9301 122.6387 188.0582 191.4349 186.3647 175.6374 163.3688 12.00376 0 10.20302 72.1505 25.60957 67.41291 50.97089 67.84725 64.77075
149.5906 139.357 135.4725 131.435 189.9163 192.0184 186.4491 174.079 161.1187 22.03204 10.20302 0 66.66227 15.63854 60.07185 42.16094 59.73411 56.3253
151.5927 147.2218 147.784 146.9771 146.2219 141.4921 133.7531 114.8737 99.83129 81.76529 72.1505 66.66227 0 56.77597 16.58597 35.12276 23.89793 27.63351
158.921 149.6127 146.4602 142.9185 189.5479 189.6783 183.3816 168.6232 154.7249 37.58333 25.60957 15.63854 56.77597 0 47.45577 27.70023 45.96085 42.12956
163.8169 158.3746 158.1305 156.6909 162.8024 157.8058 149.8971 130.025 114.4892 78.34246 67.41291 60.07185 16.58597 47.45577 0 21.53541 7.392564 11.1198
166.4543 159.2159 157.6505 155.2341 178.7364 175.6192 168.2461 149.9949 134.8969 62.73169 50.97089 42.16094 35.12276 27.70023 21.53541 0 18.49242 14.44281
170.2376 164.463 163.9543 162.3037 170.051 164.7712 156.7436 136.3077 120.5431 79.22125 67.84725 59.73411 23.89793 45.96085 7.392564 18.49242 0 4.743416
171.3223 165.1666 164.3791 162.5208 173.8436 168.9225 160.9909 140.8389 125.1418 76.32665 64.77075 56.3253 27.63351 42.12956 11.1198 14.44281 4.743416 0
