62.13263 175.3958
50.87104 148.7801
105.3277 99.35906
75.5 187.5
78.75 215.5
83.57143 224.9796
83 212
84.5 197.5
89 202
103 216
120.6966 249.7528
143 255.6667
157.6393 73.85246
165.0183 266.4312
179.125 77.125
187.3438 69.71875
198.6759 267.9034
190.5 93
200.6486 85.81081
206.6429 72.67857
213.5806 95.3871
217 82.8
241.7213 123.9089
226.6489 254.8936
229.5909 147.7121
226 173
232.8333 172.8333
239.8108 97.08108
265.575 175.996
238.8125 241.0625
242.1111 246.1111
251.2 106.25
249.8 116
251 172
251.9231 230.9231
277.3481 146.7514
272.3333 209.3333
