0 123.3759 144.4975 148.9869 144.2852 148.1868 138.448 156.571 161.8369 168.6128 159.2482
123.3759 0 24.92439 31.00088 30.01448 33.04645 29.27781 54.2984 74.62148 101.5671 177.4328
144.4975 24.92439 0 6.264982 9.013878 9.855906 14.5 33.9381 57.05495 87.02011 176.6444
148.9869 31.00088 6.264982 0 6.708204 4.921608 13.92839 28.70011 52.2422 82.7058 175.2855
144.2852 30.01448 9.013878 6.708204 0 3.901567 7.28011 25.50518 48.21333 78.02083 168.772
148.1868 33.04645 9.855906 4.921608 3.901567 0 10.68748 24.14642 47.50421 77.84689 170.7178
138.448 29.27781 14.5 13.92839 7.28011 10.68748 0 25.10461 45.84038 74.42614 162.1882
156.571 54.2984 33.9381 28.70011 25.50518 24.14642 25.10461 0 23.8229 54.87651 155.1159
161.8369 74.62148 57.05495 52.2422 48.21333 47.50421 45.84038 23.8229 0 31.24921 136.8722
168.6128 101.5671 87.02011 82.7058 78.02083 77.84689 74.42614 54.87651 31.24921 0 112.1037
159.2482 177.4328 176.6444 175.2855 168.772 170.7178 162.1882 155.1159 136.8722 112.1037 0
