0 34.88101 41.12059 93.65852 33.62642 77.73693 91.20645 108.8834 135.3337 141.1095 117.6621 141.3848 171.444 159.2302 153.429 159.5202 158.6387 147.1291 171.1184 157.1813 172.1878 177.9195 188.7102 184.7443 192.1439
34.88101 0 6.492858 61.62176 66.65179 109.1793 119.9996 136.3496 109.5088 116.261 143.6879 163.278 156.598 145.0216 171.7812 146.6709 155.059 148.564 160.6573 158.5657 184.8985 183.2856 180.8079 178.8675 187.5143
41.12059 6.492858 0 55.27646 72.3166 114.3104 124.5339 140.5478 103.9717 110.8624 147.5668 166.2617 152.7778 141.3642 174.0422 143.2505 153.2894 147.7597 157.6045 157.6949 186.0281 183.0396 178.137 176.57 185.4113
93.65852 61.62176 55.27646 0 119.6989 155.8644 161.0886 173.7593 55.03414 62.93945 177.9512 188.6437 117.6678 108.4963 190.1957 112.4725 136.7696 140.0854 129.2618 148.6993 192.2767 177.8575 152.107 153.9296 164.0456
33.62642 66.65179 72.3166 119.6989 0 44.25593 59.01163 77.27327 153.2089 157.7624 86.93477 113.4055 176.9153 164.5558 128.1427 163.5053 153.688 137.9189 172.2974 147.5269 151.369 163.679 186.771 180.9733 186.9283
77.73693 109.1793 114.3104 155.8644 44.25593 0 19.26093 37.15892 179.7853 182.8104 48.32688 78.88064 188.0435 176.1652 97.73879 173.5312 152.8493 132.4584 178.2979 140.6313 127.1752 148.9806 187.9737 180.04 183.7485
91.20645 119.9996 124.5339 161.0886 59.01163 19.26093 0 18.56778 179.2479 181.4585 29.31591 59.62052 180.3542 168.8778 78.70949 165.6414 141.1781 119.5916 168.722 127.0776 108.95 132.8439 176.4532 167.8679 170.7493
108.8834 136.3496 140.5478 173.7593 77.27327 37.15892 18.56778 0 187.3064 188.7942 11.45087 43.00574 181.5803 170.6544 63.62598 166.8151 138.3039 115.5459 167.9903 121.9446 95.97133 123.6846 173.3302 164.0164 165.7935
135.3337 109.5088 103.9717 55.03414 153.2089 179.7853 179.2479 187.3064 0 8.092325 188.1986 189.7644 69.33201 63.41574 184.8845 69.04025 104.7545 116.6651 86.23228 122.7404 176.9224 152.5504 109.2008 114.0001 124.491
141.1095 116.261 110.8624 62.93945 157.7624 182.8104 181.4585 188.7942 8.092325 0 189.2011 189.4148 62.08085 56.9072 183.6114 62.77427 100.0594 113.2664 79.79624 118.8364 174.1858 148.4541 102.5818 107.8418 118.3177
117.6621 143.6879 147.5668 177.9512 86.93477 48.32688 29.31591 11.45087 188.1986 189.2011 0 31.64045 178.2066 167.6678 52.63079 163.4901 132.8219 109.6053 163.54 115.3353 85.62897 114.9489 167.4991 157.8298 159.0007
141.3848 163.278 166.2617 188.6437 113.4055 78.88064 59.62052 43.00574 189.7644 189.4148 31.64045 0 168.0798 158.8696 22.09514 153.8285 117.7533 94.07222 150.651 97.47614 56.61294 90.43129 150.5342 140.0214 139.394
171.444 156.598 152.7778 117.6678 176.9153 188.0435 180.3542 181.5803 69.33201 62.08085 178.2066 168.0798 0 12.36915 155.6909 14.76828 54.23092 75.89798 22.32229 76.63112 136.0533 102.1118 42.16701 49.83605 59.76946
159.2302 145.0216 141.3642 108.4963 164.5558 176.1652 168.8778 170.6544 63.41574 56.9072 167.6678 158.8696 12.36915 0 147.5212 6.519202 48.93251 68.60048 22.89059 70.76762 129.9623 98.09993 45.78776 51.10039 61.53375
153.429 171.7812 174.0422 190.1957 128.1427 97.73879 78.70949 63.62598 184.8845 183.6114 52.63079 22.09514 155.6909 147.5212 0 142.0035 103.1568 80.00195 136.7582 81.60202 34.68891 70.34368 134.0508 123.1716 121.4588
159.5202 146.6709 143.2505 112.4725 163.5053 173.5312 165.6414 166.8151 69.04025 62.77427 163.4901 153.8285 14.76828 6.519202 142.0035 0 42.54922 62.70245 17.29938 64.52304 123.8202 91.64018 40.45218 45.06939 55.5434
158.6387 155.059 153.2894 136.7696 153.688 152.8493 141.1781 138.3039 104.7545 100.0594 132.8219 117.7533 54.23092 48.93251 103.1568 42.54922 0 23.70341 33.73434 22.42972 81.82421 49.3424 35.27516 27.48454 33.55762
147.1291 148.564 147.7597 140.0854 137.9189 132.4584 119.5916 115.5459 116.6651 113.2664 109.6053 94.07222 75.89798 68.60048 80.00195 62.70245 23.70341 0 56.84652 10.09527 61.89751 37.78261 57.89606 48.49879 51.30128
171.1184 160.6573 157.6045 129.2618 172.2974 178.2979 168.722 167.9903 86.23228 79.79624 163.54 150.651 22.32229 22.89059 136.7582 17.29938 33.73434 56.84652 0 56.02036 115.0977 80.13382 23.16353 28.40483 38.75254
157.1813 158.5657 157.6949 148.6993 147.5269 140.6313 127.0776 121.9446 122.7404 118.8364 115.3353 97.47614 76.63112 70.76762 81.60202 64.52304 22.42972 10.09527 56.02036 0 59.43379 29.95157 53.06777 42.75284 43.86738
172.1878 184.8985 186.0281 192.2767 151.369 127.1752 108.95 95.97133 176.9224 174.1858 85.62897 56.61294 136.0533 129.9623 34.68891 123.8202 81.82421 61.89751 115.0977 59.43379 0 39.20712 107.7903 96.55896 92.87118
177.9195 183.2856 183.0396 177.8575 163.679 148.9806 132.8439 123.6846 152.5504 148.4541 114.9489 90.43129 102.1118 98.09993 70.34368 91.64018 49.3424 37.78261 80.13382 29.95157 39.20712 0 69.65757 58.41916 53.86548
188.7102 180.8079 178.137 152.107 186.771 187.9737 176.4532 173.3302 109.2008 102.5818 167.4991 150.5342 42.16701 45.78776 134.0508 40.45218 35.27516 57.89606 23.16353 53.06777 107.7903 69.65757 0 11.25296 18.57172
184.7443 178.8675 176.57 153.9296 180.9733 180.04 167.8679 164.0164 114.0001 107.8418 157.8298 140.0214 49.83605 51.10039 123.1716 45.06939 27.48454 48.49879 28.40483 42.75284 96.55896 58.41916 11.25296 0 10.4914
192.1439 187.5143 185.4113 164.0456 186.9283 183.7485 170.7493 165.7935 124.491 118.3177 159.0007 139.394 59.76946 61.53375 121.4588 55.5434 33.55762 51.30128 38.75254 43.86738 92.87118 53.86548 18.57172 10.4914 0
