0 76.93011 105.5322 105.1839 111.1891 158.5629 45.43517 128.4603 50.43814 184.9094 188.3075 187.8027
76.93011 0 32.14431 33.29049 40.25248 100.959 117.4537 151.9869 117.9629 137.1803 152.5013 164.2631
105.5322 32.14431 0 3.5 9.116614 72.24426 142.1451 155.4424 140.8306 110.9414 130.5203 146.8911
105.1839 33.29049 3.5 0 6.983026 69.6759 141.0288 152.3697 139.4633 108.0567 127.2818 143.4617
111.1891 40.25248 9.116614 6.983026 0 63.13015 146.0661 152.7781 144.1217 101.9503 122.059 139.2178
158.5629 100.959 72.24426 69.6759 63.13015 0 182.5046 147.4829 177.2121 40.59859 67.20123 92.19787
45.43517 117.4537 142.1451 141.0288 146.0661 182.5046 0 108.4053 10.90123 201.297 197.5 189.8814
128.4603 151.9869 155.4424 152.3697 152.7781 147.4829 108.4053 0 97.56066 142.9138 123.5948 102.936
50.43814 117.9629 140.8306 139.4633 144.1217 177.2121 10.90123 97.56066 0 194.2711 189.2254 180.6108
184.9094 137.1803 110.9414 108.0567 101.9503 40.59859 201.297 142.9138 194.2711 0 31.84487 61.58734
188.3075 152.5013 130.5203 127.2818 122.059 67.20123 197.5 123.5948 189.2254 31.84487 0 30.3903
187.8027 164.2631 146.8911 143.4617 139.2178 92.19787 189.8814 102.936 180.6108 61.58734 30.3903 0
