0 106.7394 18.29318 51.484 80.57138 159.8807 166.0634 120.2476 210.9678 120.7635 141.8237 130.8967 164.8776 166.6575 187.9276 202.8319 214.2216
106.7394 0 120.8736 103.6603 32.42915 55.7008 62.67232 157.4496 141.8046 149.7772 174.3926 160.1741 69.43419 186.8237 192.8084 196.8466 199.312
18.29318 120.8736 0 46.80009 92.45119 172.2661 178.1126 109.375 214.9627 111.4188 130.7233 120.9045 175.034 156.7315 179.8658 196.1457 208.7204
51.484 103.6603 46.80009 0 71.27295 145.9789 150.6193 71.80189 171.4631 70.51563 93.19385 81.11761 142.6968 116.4329 136.5925 151.3606 163.0072
80.57138 32.42915 92.45119 71.27295 0 79.81506 85.72804 127.236 142.5443 120.406 145.2762 131.1259 84.81156 160.1199 169.4744 176.3045 181.2813
159.8807 55.7008 172.2661 145.9789 79.81506 0 7.324166 183.1516 108.0479 173.2159 195.6304 181.9923 26.31286 200.6356 198.1681 195.9158 193.1371
166.0634 62.67232 178.1126 150.6193 85.72804 7.324166 0 185.3717 102.9742 175.2064 197.1867 183.7098 22.38358 201.184 197.6193 194.5542 191.1039
120.2476 157.4496 109.375 71.80189 127.236 183.1516 185.3717 0 162.8769 11.63615 21.58696 13.15295 169.8529 47.72983 73.95044 93.56939 109.5539
210.9678 141.8046 214.9627 171.4631 142.5443 108.0479 102.9742 162.8769 0 151.296 163.1093 154.2256 81.91295 152.3467 134.5272 121.4572 110.2728
120.7635 149.7772 111.4188 70.51563 120.406 173.2159 175.2064 11.63615 151.296 0 24.91344 11.04536 159.2087 45.96288 68.90008 87.06989 102.0925
141.8237 174.3926 130.7233 93.19385 145.2762 195.6304 197.1867 21.58696 163.1093 24.91344 0 14.21858 180.1139 27.98957 56.82282 78.03278 95.35269
130.8967 160.1741 120.9045 81.11761 131.1259 181.9923 183.7098 13.15295 154.2256 11.04536 14.21858 0 167.0479 35.85112 60.93987 80.41714 96.45216
164.8776 69.43419 175.034 142.6968 84.81156 26.31286 22.38358 169.8529 81.91295 159.2087 180.1139 167.0479 0 182.1795 176.9983 173.0504 169.0874
166.6575 186.8237 156.7315 116.4329 160.1199 200.6356 201.184 47.72983 152.3467 45.96288 27.98957 35.85112 182.1795 0 30.02331 52.04188 70.17301
187.9276 192.8084 179.8658 136.5925 169.4744 198.1681 197.6193 73.95044 134.5272 68.90008 56.82282 60.93987 176.9983 30.02331 0 22.16324 40.56601
202.8319 196.8466 196.1457 151.3606 176.3045 195.9158 194.5542 93.56939 121.4572 87.06989 78.03278 80.41714 173.0504 52.04188 22.16324 0 18.51906
214.2216 199.312 208.7204 163.0072 181.2813 193.1371 191.1039 109.5539 110.2728 102.0925 95.35269 96.45216 169.0874 70.17301 40.56601 18.51906 0
