0 146.9611 115.0585 119.576 55.30197 60.72715 127.7142 172.514 176.0982 175.9769 178.6263
146.9611 0 46.64356 43.39297 184.9189 186.4907 149.9763 46.9475 66.94096 80.44366 84.09522
115.0585 46.64356 0 4.609772 161.8103 164.8465 157.6237 91.43833 108.297 118.8276 122.5332
119.576 43.39297 4.609772 0 166.0277 168.9944 159.6395 88.9063 106.3757 117.3851 121.0988
55.30197 184.9189 161.8103 166.0277 0 6.649751 111.1086 199.7062 197.2148 192.4989 194.3028
60.72715 186.4907 164.8465 168.9944 6.649751 0 106.8177 199.7424 196.4959 191.246 192.939
127.7142 149.9763 157.6237 159.6395 111.1086 106.8177 0 136.6309 122.6917 110.6116 110.5916
172.514 46.9475 91.43833 88.9063 199.7062 199.7424 136.6309 0 22.73084 38.91213 42.05919
176.0982 66.94096 108.297 106.3757 197.2148 196.4959 122.6917 22.73084 0 16.54746 19.44089
175.9769 80.44366 118.8276 117.3851 192.4989 191.246 110.6116 38.91213 16.54746 0 3.717032
178.6263 84.09522 122.5332 121.0988 194.3028 192.939 110.5916 42.05919 19.44089 3.717032 0
