39 188
39 191
43.73333 168.0667
41.5 173
44 174
50.06667 182.7333
48 188
50 186
83.375 207.75
97.05323 223.0837
101.2273 129.6364
98 134
101 133
111 123
113 123
114 121
126.0108 89.76882
124 121.6667
123 124
124 100
130.2157 120.2941
133.4828 105.4138
159 260
165 83
196.3571 87.78571
206 89
212.8182 92.09091
216 88
234.2471 105.5814
224.4444 253.6889
226 78
227 81
227 83
229.5 82
242.25 245.125
243 173.5
244.3333 128
245 239
245.5 243.5
246 129
250 127
253.8 231.6
258.8333 177.8333
260.1429 183.2857
259 187
260.5 203.5
264.5 203.5
265.5 188.8333
265 196
269 193.4615
273.2963 178.2222
