0 42.17073 99.01377 44.39987 98.88313 94.91769 95.12772 155.3205 114.9193 97.87479 166.4441 151.8757
42.17073 0 137.746 71.17584 133.8096 128.4134 127.7019 159.9559 77.93783 124.6796 137.048 143.7431
99.01377 137.746 0 72.17632 21.88116 28.69849 32.58442 142.4055 193.292 53.93484 223.1959 168.3303
44.39987 71.17584 72.17632 0 63.78871 57.72348 56.71371 115.3454 121.3096 54.67175 157.0906 121.0435
98.88313 133.8096 21.88116 63.78871 0 8.062258 11.60938 120.6438 181.907 32.64966 206.7915 147.9872
94.91769 128.4134 28.69849 57.72348 8.062258 0 3.887301 113.8102 174.5738 25.23886 198.7734 140.1927
95.12772 127.7019 32.58442 56.71371 11.60938 3.887301 0 109.9318 172.3393 21.35676 195.618 136.4253
155.3205 159.9559 142.4055 115.3454 120.6438 113.8102 109.9318 0 149.9784 88.78235 131.9619 47.3082
114.9193 77.93783 193.292 121.3096 181.907 174.5738 172.3393 149.9784 0 160.1469 66.02682 113.1873
97.87479 124.6796 53.93484 54.67175 32.64966 25.23886 21.35676 88.78235 160.1469 0 178.0525 115.5533
166.4441 137.048 223.1959 157.0906 206.7915 198.7734 195.618 131.9619 66.02682 178.0525 0 85.16519
151.8757 143.7431 168.3303 121.0435 147.9872 140.1927 136.4253 47.3082 113.1873 115.5533 85.16519 0
