0 24.40879 7.168604 83.01423 19.49501 39.86157 33.20852 40.58878 107.8584 107.2818 115.7334 123.0476 142.678 149.8433 155.32 154.31 156.7548 159.705 164.4528 156.2404 172.8936 164.9143 179.8284 174.6732
24.40879 0 31.20862 60.10299 42.04759 17.0815 56.26589 63.43 126.4601 125.2462 133.9439 140.2381 157.6668 163.1538 167.2439 149.8227 167.686 170.2726 174.163 156.0205 180.6942 164.5242 183.6369 180.5813
7.168604 31.20862 0 88.77349 12.60071 45.95771 26.06456 33.45453 101.3208 100.8817 109.26 116.7776 136.8624 144.4109 150.2152 153.7419 151.8962 154.9307 159.885 154.423 168.8 163.1087 176.7905 171.0793
83.01423 60.10299 88.77349 0 96.5498 43.3064 109.9024 116.0193 164.5962 161.9873 170.6161 174.0305 184.9451 185.9945 186.4424 130.696 184.4574 185.9719 187.4985 146.8736 188.9109 154.0931 181.8874 184.1946
19.49501 42.04759 12.60071 96.5498 0 55.02525 14.22146 21.42131 88.77822 88.4138 96.74679 104.3892 124.8502 132.7906 138.9645 149.2491 140.9433 144.0783 149.2883 147.883 158.8181 156.5535 168.2967 161.79
39.86157 17.0815 45.95771 43.3064 55.02525 0 69.00503 75.72939 133.4398 131.6869 140.4673 145.7868 161.1468 165.219 168.1786 139.7603 167.8574 170.1387 173.343 148.5544 178.4049 156.8442 178.5228 176.9476
33.20852 56.26589 26.06456 109.9024 14.22146 69.00503 0 7.401967 77.27727 77.40317 85.41243 93.67868 115.384 124.3602 131.3818 152.0531 134.0009 137.3283 143.0258 148.1074 153.6615 156.6916 165.5638 157.8171
40.58878 63.43 33.45453 116.0193 21.42131 75.72939 7.401967 0 70.49548 70.8221 78.67527 87.17328 109.3507 118.7602 126.147 151.908 129.0539 132.4615 138.3714 146.636 149.5022 155.147 162.5498 154.2166
107.8584 126.4601 101.3208 164.5962 88.77822 133.4398 77.27727 70.49548 0 4.673868 8.23982 17.9406 42.78734 55.4783 65.72411 138.4013 71.16006 75.02832 82.45606 121.0683 97.3644 127.8071 120.2382 107.0231
107.2818 125.2462 100.8817 161.9873 88.4138 131.6869 77.40317 70.8221 4.673868 0 8.782025 16.41476 40.40567 52.50637 62.41756 133.7473 67.60178 71.45322 78.78795 116.4075 93.48048 123.1666 115.9261 102.8834
115.7334 133.9439 109.26 170.6161 96.74679 140.4673 85.41243 78.67527 8.23982 8.782025 0 10.33493 35.4146 48.68201 59.35676 138.038 65.20622 69.08726 76.66728 119.397 92.00364 125.7654 116.1222 102.3361
123.0476 140.2381 116.7776 174.0305 104.3892 145.7868 93.67868 87.17328 17.9406 16.41476 10.33493 0 25.08135 38.44081 49.27816 133.003 55.34237 59.21858 66.87019 113.0315 82.44621 118.9907 107.4511 93.244
142.678 157.6668 136.8624 184.9451 124.8502 161.1468 115.384 109.3507 42.78734 40.40567 35.4146 25.08135 0 14.39873 25.94023 124.0721 32.94256 36.65056 44.41114 100.8603 60.62876 105.4655 88.29247 72.92487
149.8433 163.1538 144.4109 185.9945 132.7906 165.219 124.3602 118.7602 55.4783 52.50637 48.68201 38.44081 14.39873 0 11.5762 114.7512 18.78612 22.3826 30.11114 90.24114 46.39432 94.12335 74.71306 59.05134
155.32 167.2439 150.2152 186.4424 138.9645 168.1786 131.3818 126.147 65.72411 62.41756 59.35676 49.27816 25.94023 11.5762 0 107.0946 7.499192 10.86304 18.54881 81.6449 34.85483 84.86137 63.6157 47.7552
154.31 149.8227 153.7419 130.696 149.2491 139.7603 152.0531 151.908 138.4013 133.7473 138.038 133.003 124.0721 114.7512 107.0946 0 100.6992 99.38857 95.49388 27.3701 86.38035 29.56211 63.85616 74.56827
156.7548 167.686 151.8962 184.4574 140.9433 167.8574 134.0009 129.0539 71.16006 67.60178 65.20622 55.34237 32.94256 18.78612 7.499192 100.6992 0 3.881044 11.57958 74.87037 27.68754 77.7946 56.12459 40.31129
159.705 170.2726 154.9307 185.9719 144.0783 170.1387 137.3283 132.4615 75.02832 71.45322 69.08726 59.21858 36.65056 22.3826 10.86304 99.38857 3.881044 0 7.768772 73.20515 24.01172 75.7566 52.944 36.96705
164.4528 174.163 159.885 187.4985 149.2883 173.343 143.0258 138.3714 82.45606 78.78795 76.66728 66.87019 44.41114 30.11114 18.54881 95.49388 11.57958 7.768772 0 68.76388 16.32331 70.60322 45.88061 29.70913
156.2404 156.0205 154.423 146.8736 147.883 148.5544 148.1074 146.636 121.0683 116.4075 119.397 113.0315 100.8603 90.24114 81.6449 27.3701 74.87037 73.20515 68.76388 0 59.03355 8.686039 37.89441 47.29572
172.8936 180.6942 168.8 188.9109 158.8181 178.4049 153.6615 149.5022 97.3644 93.48048 92.00364 82.44621 60.62876 46.39432 34.85483 86.38035 27.68754 24.01172 16.32331 59.03355 0 59.20304 30.58728 14.33876
164.9143 164.5242 163.1087 154.0931 156.5535 156.8442 156.6916 155.147 127.8071 123.1666 125.7654 118.9907 105.4655 94.12335 84.86137 29.56211 77.7946 75.7566 70.60322 8.686039 59.20304 0 34.36591 46.27094
179.8284 183.6369 176.7905 181.8874 168.2967 178.5228 165.5638 162.5498 120.2382 115.9261 116.1222 107.4511 88.29247 74.71306 63.6157 63.85616 56.12459 52.944 45.88061 37.89441 30.58728 34.36591 0 16.29689
174.6732 180.5813 171.0793 184.1946 161.79 176.9476 157.8171 154.2166 107.0231 102.8834 102.3361 93.244 72.92487 59.05134 47.7552 74.56827 40.31129 36.96705 29.70913 47.29572 14.33876 46.27094 16.29689 0
