0 26.29282 17.43761 8.00297 82.9372 12.98106 33.98265 14.41164 36.34309 19.37964 32.61796 40.81739 48.08399 105.4191 121.053 115.6295 125.8512 147.8842 134.118 148.9806 155.8222 160.2362 165.0724 173.3762 179.8133
26.29282 0 8.928973 33.95296 58.21527 13.31969 8.513317 39.20908 11.29055 43.66035 57.66791 65.4995 72.72363 125.4326 99.10336 135.3521 144.2936 162.7799 118.6751 134.5026 151.5187 171.7703 175.7624 181.8607 184.4064
17.43761 8.928973 0 25.22371 66.76715 4.609772 17.08801 30.80584 19.69772 35.44009 49.31982 57.29969 64.56005 118.9868 106.827 129.0291 138.4301 158.1723 124.2508 139.7965 153.4032 168.3308 172.6197 179.4833 183.3588
8.00297 33.95296 25.22371 0 89.55557 20.66444 41.31467 6.882506 43.53047 11.85336 24.64801 32.87997 40.13605 98.26744 126.4478 108.5159 119.0164 141.8841 137.2485 151.7162 155.334 155.0968 160.148 169.0366 176.5603
82.9372 58.21527 66.76715 89.55557 0 70.48649 49.74315 93.00414 47.07268 96.29769 109.8703 116.409 123.0029 162.3587 44.59387 170.9666 176.5441 186.0883 78.53034 94.921 133.9304 187.1409 189.0102 189.8555 183.6712
12.98106 13.31969 4.609772 20.66444 70.48649 0 21.10095 26.19637 23.56374 30.84234 44.71049 52.69788 59.9604 114.7729 109.8055 124.8492 134.3985 154.5921 125.7875 141.141 152.8319 165.218 169.6299 176.8219 181.3019
33.98265 8.513317 17.08801 41.31467 49.74315 21.10095 0 46.01087 2.828427 50.15974 64.22184 71.78559 78.91768 129.1953 90.68627 138.9386 147.3207 164.3677 111.3744 127.3638 146.9683 172.1141 175.7953 181.1183 182.3848
14.41164 39.20908 30.80584 6.882506 93.00414 26.19637 46.01087 0 48.01042 5 18.51426 26.56368 33.83785 91.38708 128.3628 101.6342 112.1457 135.1988 136.8804 150.953 151.8933 148.7422 153.8896 163.0646 171.1986
36.34309 11.29055 19.69772 43.53047 47.07268 23.56374 2.828427 48.01042 0 52.03845 66.08412 73.53574 80.62258 129.9724 87.86353 139.6463 147.8279 164.3731 108.7118 124.7356 145.0355 171.701 175.2783 180.347 181.2061
19.37964 43.66035 35.44009 11.85336 96.29769 30.84234 50.15974 5 52.03845 0 14.06335 21.86522 29.12044 86.42262 130.6139 96.67587 107.2524 130.5839 137.5364 151.3023 150.1949 144.4896 149.733 159.1837 167.8726
32.61796 57.66791 49.31982 24.64801 109.8703 44.71049 64.22184 18.51426 66.08412 14.06335 0 8.30354 15.50627 75.916 142.8721 86.20575 97.54343 122.9476 146.9717 160.0449 153.845 138.8273 144.5207 155.1955 166.0987
40.81739 65.4995 57.29969 32.87997 116.409 52.69788 71.78559 26.56368 73.53574 21.86522 8.30354 0 7.274683 68.16679 148.0051 78.4402 90.02628 116.2123 149.8845 162.4279 152.9697 132.949 138.8416 150.0879 162.1034
48.08399 72.72363 64.56005 40.13605 123.0029 59.9604 78.91768 33.83785 80.62258 29.12044 15.50627 7.274683 0 62.21611 153.688 72.43477 84.35302 111.4773 153.9748 166.0906 153.9675 129.1559 135.2529 147.0818 160.1966
105.4191 125.4326 118.9868 98.26744 162.3587 114.7729 129.1953 91.38708 129.9724 86.42262 75.916 68.16679 62.21611 0 180.3143 10.29222 22.5208 53.16891 164.3918 171.5002 136.5648 75.84289 82.96593 98.15651 118.5544
121.053 99.10336 106.827 126.4478 44.59387 109.8055 90.68627 128.3628 87.86353 130.6139 142.8721 148.0051 153.688 180.3143 0 187.3666 190.0117 192.0973 45.16913 59.27886 112.7507 187.006 187.128 183.8952 171.4265
115.6295 135.3521 129.0291 108.5159 170.9666 124.8492 138.9386 101.6342 139.6463 96.67587 86.20575 78.4402 72.43477 10.29222 187.3666 0 13.29741 45.42497 169.4627 175.7582 137.5593 69.52422 76.82915 92.74444 114.7145
125.8512 144.2936 138.4301 119.0164 176.5441 134.3985 147.3207 112.1457 147.8279 107.2524 97.54343 90.02628 84.35302 22.5208 190.0117 13.29741 0 32.43443 169.085 174.1866 132.0037 57.25683 64.64103 81.00532 104.1811
147.8842 162.7799 158.1723 141.8841 186.0883 154.5921 164.3677 135.1988 164.3731 130.5839 122.9476 116.2123 111.4773 53.16891 192.0973 45.42497 32.43443 0 164.2766 166.3349 115.5675 26.04777 33.42188 50.50472 76.08453
134.118 118.6751 124.2508 137.2485 78.53034 125.7875 111.3744 136.8804 108.7118 137.5364 146.9717 149.8845 153.9748 164.3918 45.16913 169.4627 169.085 164.2766 0 16.51026 69.56888 154.3778 153.1684 147.1424 131.1144
148.9806 134.5026 139.7965 151.7162 94.921 141.141 127.3638 150.953 124.7356 151.3023 160.0449 162.4279 166.0906 171.5002 59.27886 175.7582 174.1866 166.3349 16.51026 0 62.47149 154.0039 152.0155 144.2521 125.6779
155.8222 151.5187 153.4032 155.334 133.9304 152.8319 146.9683 151.8933 145.0355 150.1949 153.845 152.9697 153.9675 136.5648 112.7507 137.5593 132.0037 115.5675 69.56888 62.47149 0 98.00221 94.53229 84.125 63.38631
160.2362 171.7703 168.3308 155.0968 187.1409 165.218 172.1141 148.7422 171.701 144.4896 138.8273 132.949 129.1559 75.84289 187.006 69.52422 57.25683 26.04777 154.3778 154.0039 98.00221 0 7.419514 24.48265 50.88952
165.0724 175.7624 172.6197 160.148 189.0102 169.6299 175.7953 153.8896 175.2783 149.733 144.5207 138.8416 135.2529 82.96593 187.128 76.82915 64.64103 33.42188 153.1684 152.0155 94.53229 7.419514 0 17.25218 44.2914
173.3762 181.8607 179.4833 169.0366 189.8555 176.8219 181.1183 163.0646 180.347 159.1837 155.1955 150.0879 147.0818 98.15651 183.8952 92.74444 81.00532 50.50472 147.1424 144.2521 84.125 24.48265 17.25218 0 27.84872
179.8133 184.4064 183.3588 176.5603 183.6712 181.3019 182.3848 171.1986 181.2061 167.8726 166.0987 162.1034 160.1966 118.5544 171.4265 114.7145 104.1811 76.08453 131.1144 125.6779 63.38631 50.88952 44.2914 27.84872 0
