0 59.46794 63.37164 81.3941 28.04524 84.60733 88.77249 92.0489 99.21725 97.6288 119.2814 118.1524 153.0645 114.1953 116.7401 122.2941 159.9043 161.6168 162.9356 172.5245 147.1394 181.8127 183.0898
59.46794 0 116.3475 22.24935 79.506 26.08002 30.26099 148.211 42.25107 150.6531 154.1363 70.10715 107.5714 147.2277 148.0669 153.1081 118.9324 123.5373 124.3126 139.611 141.3692 156.4659 167.9947
63.37164 116.3475 0 135.9383 37.16867 137.8789 141.6757 33.40314 149.1695 34.58474 69.58763 156.7349 184.859 67.72602 71.88376 76.96148 186.1097 184.5612 186.3075 188.767 138.7136 188.9781 179.2206
81.3941 22.24935 135.9383 0 99.71979 4.837355 8.498366 168.428 21.42574 169.8038 167.5971 54.08327 91.06789 160.3087 160.5872 165.3161 104.2833 110.1136 110.6029 128.0163 141.1559 147.6418 163.0699
28.04524 79.506 37.16867 99.71979 0 101.9946 105.9259 68.75939 114.3646 71.74234 92.0094 126.2432 157.7794 87.36687 90.24884 95.80884 161.7061 161.7503 163.3081 169.4754 132.6511 174.6401 171.1411
84.60733 26.08002 137.8789 4.837355 101.9946 0 4.197883 170.5784 16.72311 171.5244 167.5851 49.33153 86.25263 160.2133 160.3479 164.9878 99.55643 105.4742 105.9396 123.527 138.2765 143.4408 159.3784
88.77249 30.26099 141.6757 8.498366 105.9259 4.197883 0 174.4483 13.01735 175.2216 170.3407 46.81049 83.36054 162.9178 162.9565 167.5334 97.05014 103.2241 103.6238 121.6184 138.6382 142.0599 158.7484
92.0489 148.211 33.40314 168.428 68.75939 170.5784 174.4483 0 182.2939 16.53295 77.39041 190.0447 217.5287 78.96131 83.71529 87.51968 218.0562 216.0116 217.8095 218.8908 163.3799 216.9112 204.0274
99.21725 42.25107 149.1695 21.42574 114.3646 16.72311 13.01735 182.2939 0 182.0724 172.9596 35.20032 70.89468 165.3626 165.0282 169.3468 85.14349 91.75545 92.03294 110.76 133.385 132.2745 150.7157
97.6288 150.6531 34.58474 169.8038 71.74234 171.5244 175.2216 16.53295 182.0724 0 61.65549 186.7491 212.1276 63.87121 68.64671 72.10423 211.4083 208.708 210.5626 210.1668 151.4254 206.4845 191.8846
119.2814 154.1363 69.58763 167.5971 92.0094 167.5851 170.3407 77.39041 172.9596 61.65549 0 165.7389 181.7477 7.856423 10.49422 11.15104 176.4324 171.427 173.4116 167.6414 99.53633 158.0425 138.0365
118.1524 70.10715 156.7349 54.08327 126.2432 49.33153 46.81049 190.0447 35.20032 186.7491 165.7389 0 37.48285 157.892 156.5575 160.0513 50.24821 56.56854 56.88585 75.68186 107.5639 98.07338 118.9534
153.0645 107.5714 184.859 91.06789 157.7794 86.25263 83.36054 217.5287 70.89468 212.1276 181.7477 37.48285 0 173.9805 171.732 174.2528 17.39376 26.74235 25.93428 47.78198 103.9161 74.23146 101.8404
114.1953 147.2277 67.72602 160.3087 87.36687 160.2133 162.9178 78.96131 165.3626 63.87121 7.856423 157.892 173.9805 0 4.775516 9.238218 168.8117 163.9082 165.8892 160.4663 93.27677 151.4685 132.3233
116.7401 148.0669 71.88376 160.5872 90.24884 160.3479 162.9565 83.71529 165.0282 68.64671 10.49422 156.5575 171.732 4.775516 0 5.562722 166.1647 161.066 163.0529 157.153 89.23704 147.6341 128.0313
122.2941 153.1081 76.96148 165.3161 95.80884 164.9878 167.5334 87.51968 169.3468 72.10423 11.15104 160.0513 174.2528 9.238218 5.562722 0 168.1962 162.8404 164.8336 158.2329 89.07529 147.8017 127.1816
159.9043 118.9324 186.1097 104.2833 161.7061 99.55643 97.05014 218.0562 85.14349 211.4083 176.4324 50.24821 17.39376 168.8117 166.1647 168.1962 0 9.637573 8.580956 30.45842 92.07678 57.16532 85.79081
161.6168 123.5373 184.5612 110.1136 161.7503 105.4742 103.2241 216.0116 91.75545 208.708 171.427 56.56854 26.74235 163.9082 161.066 162.8404 9.637573 0 2 21.08105 84.20214 47.56839 76.24128
162.9356 124.3126 186.3075 110.6029 163.3081 105.9396 103.6238 217.8095 92.03294 210.5626 173.4116 56.88585 25.93428 165.8892 163.0529 164.8336 8.580956 2 0 21.87768 86.12781 48.63806 77.67602
172.5245 139.611 188.767 128.0163 169.4754 123.527 121.6184 218.8908 110.76 210.1668 167.6414 75.68186 47.78198 160.4663 157.153 158.2329 30.45842 21.08105 21.87768 0 73.51942 27.09269 57.68694
147.1394 141.3692 138.7136 141.1559 132.6511 138.2765 138.6382 163.3799 133.385 151.4254 99.53633 107.5639 103.9161 93.27677 89.23704 89.07529 92.07678 84.20214 86.12781 73.51942 0 58.9717 40.68021
181.8127 156.4659 188.9781 147.6418 174.6401 143.4408 142.0599 216.9112 132.2745 206.4845 158.0425 98.07338 74.23146 151.4685 147.6341 147.8017 57.16532 47.56839 48.63806 27.09269 58.9717 0 32.20992
183.0898 167.9947 179.2206 163.0699 171.1411 159.3784 158.7484 204.0274 150.7157 191.8846 138.0365 118.9534 101.8404 132.3233 128.0313 127.1816 85.79081 76.24128 77.67602 57.68694 40.68021 32.20992 0
