0 71.41756 158.0054 59.91063 65.8146 67.75314 188.5532 93.68395 189.4787 151.9733 107.7326 192.932 190.8401 196.0539 198.1149 198.9769
71.41756 0 101.8668 117.6403 123.9714 121.2821 145.9406 138.4413 151.0707 166.9472 152.4572 161.6416 164.0272 167.2017 174.2295 181.3042
158.0054 101.8668 0 176.3625 181.3138 174.0535 53.9427 175.0968 64.01283 154.8032 184.7276 82.57811 91.07494 90.37515 102.9976 117.4425
59.91063 117.6403 176.3625 0 6.363961 10.12423 190.693 38.21933 187.714 110.938 50.62114 184.5238 178.8051 185.2087 182.8234 178.4149
65.8146 123.9714 181.3138 6.363961 0 9.433981 194.3352 35.31978 191.0223 110.0375 46.69047 187.213 181.1553 187.6466 184.8021 179.8218
67.75314 121.2821 174.0535 10.12423 9.433981 0 185.6671 28.188 182.1365 101.1932 41 178.0292 171.8611 178.3767 175.4237 170.3887
188.5532 145.9406 53.9427 190.693 194.3352 185.6671 0 178.3152 12.36829 134.8443 184.3475 33.36325 44.70824 41.32806 55.63605 72.55705
93.68395 138.4413 175.0968 38.21933 35.31978 28.188 178.3152 0 173.0512 76.7303 14.42041 165.9205 158.2684 165.0892 160.1406 152.8194
189.4787 151.0707 64.01283 187.714 191.0223 182.1365 12.36829 173.0512 0 125.5431 178.2658 20.99501 32.44196 28.96958 43.26922 60.24515
151.9733 166.9472 154.8032 110.938 110.0375 101.1932 134.8443 76.7303 125.5431 0 72.59302 111.186 100.4651 107.3694 97.81479 85.54767
107.7326 152.4572 184.7276 50.62114 46.69047 41 184.3475 14.42041 178.2658 72.59302 0 169.5809 161.1498 168.0811 161.9707 153.2208
192.932 161.6416 82.57811 184.5238 187.213 178.0292 33.36325 165.9205 20.99501 111.186 169.5809 0 12.13338 8.048984 22.28296 39.43803
190.8401 164.0272 91.07494 178.8051 181.1553 171.8611 44.70824 158.2684 32.44196 100.4651 161.1498 12.13338 0 7 11.92661 27.87791
196.0539 167.2017 90.37515 185.2087 187.6466 178.3767 41.32806 165.0892 28.96958 107.3694 168.0811 8.048984 7 0 14.48355 31.91618
198.1149 174.2295 102.9976 182.8234 184.8021 175.4237 55.63605 160.1406 43.26922 97.81479 161.9707 22.28296 11.92661 14.48355 0 17.55289
198.9769 181.3042 117.4425 178.4149 179.8218 170.3887 72.55705 152.8194 60.24515 85.54767 153.2208 39.43803 27.87791 31.91618 17.55289 0
